feature_id	perturbation_type	base_prompt_family	position_label	hit_count	comparison_count	mean_activation	max_activation
9745	ascii_original	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	ascii_original	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	ascii_original	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	d_to_ḑ	just_check_hum	final_prompt_token	0	1	0.0	0.0
9745	d_to_ḑ	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	d_to_ḑ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	d_to_ḑ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	d_to_ḑ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	d_to_ḑ	original_hum	final_prompt_token	0	1	0.0	0.0
9745	d_to_ḑ	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	d_to_ḑ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	d_to_ḑ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	d_to_ḑ	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	d_to_ḑ	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
9745	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	d_to_ḑ	removed_sentence_hum	final_prompt_token	1	1	0.1842065900564193	0.1842065900564193
9745	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	d_to_ḑ	yes_no_hum	final_prompt_token	0	1	0.0	0.0
9745	d_to_ḑ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	d_to_ḑ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	d_to_ḑ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	d_to_ḑ	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	e_to_ē	just_check_hum	final_prompt_token	0	1	0.0	0.0
9745	e_to_ē	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	e_to_ē	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	e_to_ē	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	e_to_ē	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	e_to_ē	original_hum	final_prompt_token	0	1	0.0	0.0
9745	e_to_ē	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	e_to_ē	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	e_to_ē	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	e_to_ē	original_hum	final_prompt_token_minus_5	1	1	0.1743950098752975	0.1743950098752975
9745	e_to_ē	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
9745	e_to_ē	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	e_to_ē	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	e_to_ē	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	e_to_ē	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	e_to_ē	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
9745	e_to_ē	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	e_to_ē	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	e_to_ē	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	e_to_ē	removed_sentence_hum	final_prompt_token_minus_5	1	1	0.166453555226326	0.166453555226326
9745	e_to_ē	yes_no_hum	final_prompt_token	1	1	0.1902351230382919	0.1902351230382919
9745	e_to_ē	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	e_to_ē	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	e_to_ē	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	e_to_ē	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	random_readable_unicode_control	just_check_hum	final_prompt_token	0	1	0.0	0.0
9745	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	random_readable_unicode_control	original_hum	final_prompt_token	0	1	0.0	0.0
9745	random_readable_unicode_control	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	random_readable_unicode_control	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	random_readable_unicode_control	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	random_readable_unicode_control	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	random_readable_unicode_control	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
9745	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	random_readable_unicode_control	removed_sentence_hum	final_prompt_token	1	1	0.1675742715597152	0.1675742715597152
9745	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	random_readable_unicode_control	yes_no_hum	final_prompt_token	0	1	0.0	0.0
9745	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ş	just_check_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ş	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ş	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ş	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ş	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ş	original_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ş	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ş	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ş	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ş	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ş	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ş	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ş	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ş	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ş	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ş	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ş	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ş	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ş	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ş	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ş	yes_no_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ş	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ş	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ş	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ş	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ṡ	just_check_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ṡ	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ṡ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ṡ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ṡ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ṡ	original_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ṡ	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ṡ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ṡ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ṡ	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ṡ	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ṡ	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
9745	s_to_ṡ	yes_no_hum	final_prompt_token	0	1	0.0	0.0
9745	s_to_ṡ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
9745	s_to_ṡ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
9745	s_to_ṡ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
9745	s_to_ṡ	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	ascii_original	just_check_hum	final_prompt_token	1	1	0.2145396173000335	0.2145396173000335
23977	ascii_original	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	ascii_original	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	ascii_original	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	ascii_original	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	ascii_original	original_hum	final_prompt_token	1	1	0.1921746730804443	0.1921746730804443
23977	ascii_original	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	ascii_original	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	ascii_original	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	ascii_original	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	ascii_original	paraphrase_hum	final_prompt_token	1	1	0.3735517859458923	0.3735517859458923
23977	ascii_original	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	ascii_original	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	ascii_original	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	ascii_original	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	ascii_original	removed_sentence_hum	final_prompt_token	1	1	0.176175832748413	0.176175832748413
23977	ascii_original	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	ascii_original	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	ascii_original	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	ascii_original	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	ascii_original	yes_no_hum	final_prompt_token	1	1	0.318140834569931	0.318140834569931
23977	ascii_original	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	ascii_original	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	ascii_original	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	ascii_original	yes_no_hum	final_prompt_token_minus_5	1	1	0.4663303792476654	0.4663303792476654
23977	d_to_ḑ	just_check_hum	final_prompt_token	1	1	0.2501948773860931	0.2501948773860931
23977	d_to_ḑ	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	d_to_ḑ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	d_to_ḑ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	d_to_ḑ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	d_to_ḑ	original_hum	final_prompt_token	0	1	0.0	0.0
23977	d_to_ḑ	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	d_to_ḑ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	d_to_ḑ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	d_to_ḑ	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	d_to_ḑ	paraphrase_hum	final_prompt_token	1	1	0.3193165957927704	0.3193165957927704
23977	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	d_to_ḑ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	d_to_ḑ	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
23977	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	d_to_ḑ	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	d_to_ḑ	yes_no_hum	final_prompt_token	1	1	0.312948614358902	0.312948614358902
23977	d_to_ḑ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	d_to_ḑ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	d_to_ḑ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	d_to_ḑ	yes_no_hum	final_prompt_token_minus_5	1	1	0.4242500960826874	0.4242500960826874
23977	e_to_ē	just_check_hum	final_prompt_token	0	1	0.0	0.0
23977	e_to_ē	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	e_to_ē	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	e_to_ē	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	e_to_ē	just_check_hum	final_prompt_token_minus_5	1	1	0.2135665714740753	0.2135665714740753
23977	e_to_ē	original_hum	final_prompt_token	1	1	0.2969532310962677	0.2969532310962677
23977	e_to_ē	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	e_to_ē	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	e_to_ē	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	e_to_ē	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	e_to_ē	paraphrase_hum	final_prompt_token	1	1	0.4463841617107391	0.4463841617107391
23977	e_to_ē	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	e_to_ē	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	e_to_ē	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	e_to_ē	paraphrase_hum	final_prompt_token_minus_5	1	1	0.5233992338180542	0.5233992338180542
23977	e_to_ē	removed_sentence_hum	final_prompt_token	1	1	0.311566412448883	0.311566412448883
23977	e_to_ē	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	e_to_ē	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	e_to_ē	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	e_to_ē	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	e_to_ē	yes_no_hum	final_prompt_token	1	1	0.3643722534179687	0.3643722534179687
23977	e_to_ē	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	e_to_ē	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	e_to_ē	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	e_to_ē	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	random_readable_unicode_control	just_check_hum	final_prompt_token	1	1	0.1737329363822937	0.1737329363822937
23977	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	random_readable_unicode_control	just_check_hum	final_prompt_token_minus_5	1	1	0.2409047186374664	0.2409047186374664
23977	random_readable_unicode_control	original_hum	final_prompt_token	0	1	0.0	0.0
23977	random_readable_unicode_control	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	random_readable_unicode_control	original_hum	final_prompt_token_minus_10	1	1	0.5092734098434448	0.5092734098434448
23977	random_readable_unicode_control	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	random_readable_unicode_control	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	random_readable_unicode_control	paraphrase_hum	final_prompt_token	1	1	0.2721680402755737	0.2721680402755737
23977	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	random_readable_unicode_control	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	random_readable_unicode_control	removed_sentence_hum	final_prompt_token	1	1	0.342042326927185	0.342042326927185
23977	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	random_readable_unicode_control	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	random_readable_unicode_control	yes_no_hum	final_prompt_token	1	1	0.2840098738670349	0.2840098738670349
23977	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	random_readable_unicode_control	yes_no_hum	final_prompt_token_minus_5	1	1	0.5185341835021973	0.5185341835021973
23977	s_to_ş	just_check_hum	final_prompt_token	0	1	0.0	0.0
23977	s_to_ş	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ş	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ş	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ş	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ş	original_hum	final_prompt_token	1	1	0.1857712566852569	0.1857712566852569
23977	s_to_ş	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ş	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ş	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ş	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ş	paraphrase_hum	final_prompt_token	1	1	0.3964957892894745	0.3964957892894745
23977	s_to_ş	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ş	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ş	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ş	paraphrase_hum	final_prompt_token_minus_5	1	1	0.4999184310436249	0.4999184310436249
23977	s_to_ş	removed_sentence_hum	final_prompt_token	1	1	0.2563726007938385	0.2563726007938385
23977	s_to_ş	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ş	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ş	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ş	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ş	yes_no_hum	final_prompt_token	1	1	0.2141171097755432	0.2141171097755432
23977	s_to_ş	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ş	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ş	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ş	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ṡ	just_check_hum	final_prompt_token	0	1	0.0	0.0
23977	s_to_ṡ	just_check_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ṡ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ṡ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ṡ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ṡ	original_hum	final_prompt_token	1	1	0.2316207289695739	0.2316207289695739
23977	s_to_ṡ	original_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ṡ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ṡ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ṡ	original_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ṡ	paraphrase_hum	final_prompt_token	1	1	0.368123710155487	0.368123710155487
23977	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ṡ	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ṡ	removed_sentence_hum	final_prompt_token	1	1	0.230095088481903	0.230095088481903
23977	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ṡ	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
23977	s_to_ṡ	yes_no_hum	final_prompt_token	1	1	0.1816870868206024	0.1816870868206024
23977	s_to_ṡ	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
23977	s_to_ṡ	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
23977	s_to_ṡ	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
23977	s_to_ṡ	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	ascii_original	just_check_hum	final_prompt_token	1	1	0.2007592320442199	0.2007592320442199
31784	ascii_original	just_check_hum	final_prompt_token_minus_1	1	1	0.1886769980192184	0.1886769980192184
31784	ascii_original	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	ascii_original	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	ascii_original	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	ascii_original	original_hum	final_prompt_token	0	1	0.0	0.0
31784	ascii_original	original_hum	final_prompt_token_minus_1	1	1	0.1728429049253463	0.1728429049253463
31784	ascii_original	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	ascii_original	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	ascii_original	original_hum	final_prompt_token_minus_5	1	1	0.1678534746170044	0.1678534746170044
31784	ascii_original	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
31784	ascii_original	paraphrase_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	ascii_original	paraphrase_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	ascii_original	paraphrase_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	ascii_original	paraphrase_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	ascii_original	removed_sentence_hum	final_prompt_token	0	1	0.0	0.0
31784	ascii_original	removed_sentence_hum	final_prompt_token_minus_1	1	1	0.1651216596364975	0.1651216596364975
31784	ascii_original	removed_sentence_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	ascii_original	removed_sentence_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	ascii_original	removed_sentence_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	ascii_original	yes_no_hum	final_prompt_token	0	1	0.0	0.0
31784	ascii_original	yes_no_hum	final_prompt_token_minus_1	0	1	0.0	0.0
31784	ascii_original	yes_no_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	ascii_original	yes_no_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	ascii_original	yes_no_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	d_to_ḑ	just_check_hum	final_prompt_token	1	1	0.183500587940216	0.183500587940216
31784	d_to_ḑ	just_check_hum	final_prompt_token_minus_1	1	1	0.1886832416057586	0.1886832416057586
31784	d_to_ḑ	just_check_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	d_to_ḑ	just_check_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	d_to_ḑ	just_check_hum	final_prompt_token_minus_5	0	1	0.0	0.0
31784	d_to_ḑ	original_hum	final_prompt_token	1	1	0.1700440496206283	0.1700440496206283
31784	d_to_ḑ	original_hum	final_prompt_token_minus_1	1	1	0.1702091246843338	0.1702091246843338
31784	d_to_ḑ	original_hum	final_prompt_token_minus_10	0	1	0.0	0.0
31784	d_to_ḑ	original_hum	final_prompt_token_minus_2	0	1	0.0	0.0
31784	d_to_ḑ	original_hum	final_prompt_token_minus_5	1	1	0.1450433731079101	0.1450433731079101
31784	d_to_ḑ	paraphrase_hum	final_prompt_token	0	1	0.0	0.0
