prompt_family	perturbation_type	layer	position_label	feature_id	ascii_activation	perturbation_activation	delta	abs_delta	ascii_rank	perturbation_rank	ascii_present	perturbation_present	ascii_prompt_id	perturbation_prompt_id	ascii_prompt_token_count	perturbation_prompt_token_count	token_count_delta_vs_ascii
original_hum	d_to_ḑ	14	final_prompt_token	9030	0.1373305469751358	0.10959060490131378	-0.02773994207382202	0.02773994207382202	29	47	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	9383	0.13118919730186462	0.13981375098228455	0.008624553680419922	0.008624553680419922	36	25	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	10976	0.15480084717273712	0.13949793577194214	-0.015302911400794983	0.015302911400794983	22	26	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	11006	0.0	0.1374289095401764	0.1374289095401764	0.1374289095401764		28	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	11464	0.13259612023830414	0.11672256886959076	-0.01587355136871338	0.01587355136871338	34	42	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	11864	0.0	0.10824991762638092	0.10824991762638092	0.10824991762638092		49	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	12080	0.14483243227005005	0.1300288885831833	-0.01480354368686676	0.01480354368686676	24	31	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	12433	0.11901742219924927	0.0	-0.11901742219924927	0.11901742219924927	46		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	12817	0.13707657158374786	0.14025837182998657	0.0031818002462387085	0.0031818002462387085	30	24	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	13029	0.1324918121099472	0.12834432721138	-0.0041474848985672	0.0041474848985672	35	34	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	14679	0.12387111783027649	0.12971453368663788	0.005843415856361389	0.005843415856361389	45	32	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	14885	0.1365322768688202	0.13187956809997559	-0.0046527087688446045	0.0046527087688446045	31	30	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	14932	0.1438901424407959	0.144540935754776	0.0006507933139801025	0.0006507933139801025	25	23	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	15605	0.16277040541172028	0.15070484578609467	-0.01206555962562561	0.01206555962562561	19	20	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	16382	0.20584312081336975	0.17553427815437317	-0.030308842658996582	0.030308842658996582	9	17	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	16801	0.1905839890241623	0.1826229691505432	-0.00796101987361908	0.00796101987361908	14	15	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	16845	0.1151876226067543	0.0	-0.1151876226067543	0.1151876226067543	48		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	17193	0.1705974042415619	0.1839073747396469	0.013309970498085022	0.013309970498085022	17	14	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	17275	0.1272931694984436	0.1110626608133316	-0.016230508685112	0.016230508685112	38	45	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	17656	0.128530353307724	0.11993449181318283	-0.008595861494541168	0.008595861494541168	37	39	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	18895	0.1380925178527832	0.13768693804740906	-0.0004055798053741455	0.0004055798053741455	28	27	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	20402	0.19249580800533295	0.1777803599834442	-0.014715448021888733	0.014715448021888733	12	16	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	20557	0.25481921434402466	0.2346474826335907	-0.02017173171043396	0.02017173171043396	5	7	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	20681	0.1260993778705597	0.12295006215572357	-0.0031493157148361206	0.0031493157148361206	41	38	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	20769	0.16162540018558502	0.15902186930179596	-0.0026035308837890625	0.0026035308837890625	20	18	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	22687	0.0	0.11035260558128357	0.11035260558128357	0.11035260558128357		46	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	23427	0.0	0.10897934436798096	0.10897934436798096	0.10897934436798096		48	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	23591	0.14032292366027832	0.1261766403913498	-0.014146283268928528	0.014146283268928528	27	36	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	25151	0.15837322175502777	0.18985040485858917	0.0314771831035614	0.0314771831035614	21	13	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	26050	0.114312082529068	0.11389230191707611	-0.0004197806119918823	0.0004197806119918823	50	44	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	26237	0.16283361613750458	0.14773039519786835	-0.01510322093963623	0.01510322093963623	18	21	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	28025	0.11595268547534943	0.0	-0.11595268547534943	0.11595268547534943	47		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	30170	0.19237349927425385	0.23116102814674377	0.03878752887248993	0.03878752887248993	13	8	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	30172	0.12711578607559204	0.0	-0.12711578607559204	0.12711578607559204	39		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	30964	0.2511886656284332	0.2370443046092987	-0.014144361019134521	0.014144361019134521	6	6	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	31774	0.1435861885547638	0.12724478542804718	-0.016341403126716614	0.016341403126716614	26	35	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	32300	0.2046404778957367	0.2091299295425415	0.00448945164680481	0.00448945164680481	10	9	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	32358	0.1246265321969986	0.0	-0.1246265321969986	0.1246265321969986	43		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token	32621	0.14936262369155884	0.12915879487991333	-0.020203828811645508	0.020203828811645508	23	33	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	1013	0.09495832026004791	0.09694615006446838	0.001987829804420471	0.001987829804420471	25	27	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	1102	0.07666369527578354	0.0	-0.07666369527578354	0.07666369527578354	47		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	2665	0.07960088551044464	0.0	-0.07960088551044464	0.07960088551044464	40		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	2961	1.0314112901687622	1.1592881679534912	0.127876877784729	0.127876877784729	2	2	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	3170	0.0	0.09176164865493774	0.09176164865493774	0.09176164865493774		29	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	3289	0.21890011429786682	0.21757462620735168	-0.0013254880905151367	0.0013254880905151367	8	7	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	3557	0.13522164523601532	0.13810832798480988	0.0028866827487945557	0.0028866827487945557	18	15	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	4337	0.07833660393953323	0.0	-0.07833660393953323	0.07833660393953323	42		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	4880	0.08719722926616669	0.07738946378231049	-0.009807765483856201	0.009807765483856201	29	40	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	4953	0.1415524184703827	0.15676334500312805	0.015210926532745361	0.015210926532745361	16	11	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	4959	0.07820617407560349	0.0	-0.07820617407560349	0.07820617407560349	43		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	6025	0.09043773263692856	0.0880126878619194	-0.0024250447750091553	0.0024250447750091553	28	32	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	6429	0.22330895066261292	0.20533454418182373	-0.017974406480789185	0.017974406480789185	7	8	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	7163	0.21606037020683289	0.20139732956886292	-0.01466304063796997	0.01466304063796997	9	9	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	8033	1.3254016637802124	1.2464951276779175	-0.07890653610229492	0.07890653610229492	1	1	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	11006	0.0	0.08669830113649368	0.08669830113649368	0.08669830113649368		34	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	11522	0.10359454154968262	0.1164722591638565	0.01287771761417389	0.01287771761417389	20	19	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	11726	0.07187807559967041	0.0934419333934784	0.021563857793807983	0.021563857793807983	50	28	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	11831	0.08563582599163055	0.07681737840175629	-0.008818447589874268	0.008818447589874268	30	41	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	11864	0.084995336830616	0.097041055560112	0.012045718729496002	0.012045718729496002	31	26	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	12000	0.14680488407611847	0.1412653774023056	-0.005539506673812866	0.005539506673812866	14	14	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	12578	0.08373109251260757	0.07817115634679794	-0.005559936165809631	0.005559936165809631	32	39	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	13029	0.10216090083122253	0.10788057744503021	0.005719676613807678	0.005719676613807678	21	21	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	13119	0.14598676562309265	0.1325906217098236	-0.013396143913269043	0.013396143913269043	15	17	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	13275	0.0	0.08852355182170868	0.08852355182170868	0.08852355182170868		30	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	13692	0.08346346020698547	0.07632513344287872	-0.0071383267641067505	0.0071383267641067505	33	43	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	14932	0.07605382055044174	0.083628349006176	0.007574528455734253	0.007574528455734253	48	37	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	15006	0.0	0.07229186594486237	0.07229186594486237	0.07229186594486237		47	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	15396	0.17640447616577148	0.19518032670021057	0.018775850534439087	0.018775850534439087	11	10	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	15605	0.08014270663261414	0.07624702155590057	-0.003895685076713562	0.003895685076713562	38	44	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	16077	0.1330661177635193	0.11362795531749725	-0.019438162446022034	0.019438162446022034	19	20	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	17656	0.07976562529802322	0.08827648311853409	0.008510857820510864	0.008510857820510864	39	31	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	18609	0.0	0.07121346890926361	0.07121346890926361	0.07121346890926361		48	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	19133	0.24571211636066437	0.23713909089565277	-0.008573025465011597	0.008573025465011597	5	5	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	20403	0.09776154160499573	0.10287638008594513	0.005114838480949402	0.005114838480949402	24	22	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	20557	0.18130949139595032	0.15020745992660522	-0.031102031469345093	0.031102031469345093	10	12	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	20681	0.1379212737083435	0.14476372301578522	0.006842449307441711	0.006842449307441711	17	13	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	20998	0.09990052133798599	0.10011285543441772	0.00021233409643173218	0.00021233409643173218	22	23	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	21393	0.08071122318506241	0.08432276546955109	0.003611542284488678	0.003611542284488678	36	36	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	21405	0.08184586465358734	0.0	-0.08184586465358734	0.08184586465358734	35		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	21447	0.24075758457183838	0.22692903876304626	-0.013828545808792114	0.013828545808792114	6	6	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	21817	0.0	0.0702928900718689	0.0702928900718689	0.0702928900718689		49	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	21981	0.2605286240577698	0.2694582939147949	0.008929669857025146	0.008929669857025146	4	4	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	22608	0.08023607730865479	0.0	-0.08023607730865479	0.08023607730865479	37		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	22813	0.07742861658334732	0.09712687134742737	0.019698254764080048	0.019698254764080048	46	25	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	23505	0.14780056476593018	0.13445962965488434	-0.013340935111045837	0.013340935111045837	12	16	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	25151	0.14700427651405334	0.12861110270023346	-0.018393173813819885	0.018393173813819885	13	18	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	25427	0.0	0.07650871574878693	0.07650871574878693	0.07650871574878693		42	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	26050	0.09191124141216278	0.0845034271478653	-0.007407814264297485	0.007407814264297485	27	35	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	26615	0.09321640431880951	0.07438313961029053	-0.018833264708518982	0.018833264708518982	26	46	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	28492	0.09920089691877365	0.09912832081317902	-7.257610559463501e-05	7.257610559463501e-05	23	24	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	28536	0.07590261101722717	0.07471267133951187	-0.0011899396777153015	0.0011899396777153015	49	45	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	29619	0.07801148295402527	0.08725302666425705	0.009241543710231781	0.009241543710231781	44	33	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	30170	0.3690895140171051	0.3695007562637329	0.0004112422466278076	0.0004112422466278076	3	3	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	30225	0.07931183278560638	0.0	-0.07931183278560638	0.07931183278560638	41		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	31733	0.07765716314315796	0.0	-0.07765716314315796	0.07765716314315796	45		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	32204	0.08204953372478485	0.08225948363542557	0.00020994991064071655	0.00020994991064071655	34	38	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_1	32722	0.0	0.06567969173192978	0.06567969173192978	0.06567969173192978		50	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	210	0.08845587819814682	0.0	-0.08845587819814682	0.08845587819814682	48		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	372	0.0	0.0835418552160263	0.0835418552160263	0.0835418552160263		49	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	438	0.16378967463970184	0.14167585968971252	-0.02211381494998932	0.02211381494998932	13	14	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	1803	0.0	0.09415720403194427	0.09415720403194427	0.09415720403194427		43	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	1973	0.17396679520606995	0.17729860544204712	0.003331810235977173	0.003331810235977173	12	10	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	2961	1.0757501125335693	1.2187285423278809	0.14297842979431152	0.14297842979431152	1	1	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	3454	0.08824450522661209	0.0	-0.08824450522661209	0.08824450522661209	49		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	3781	0.13802973926067352	0.11763601005077362	-0.020393729209899902	0.020393729209899902	18	20	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	4010	0.23250465095043182	0.22079139947891235	-0.01171325147151947	0.01171325147151947	6	6	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	4170	0.0	0.11209745705127716	0.11209745705127716	0.11209745705127716		23	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	4850	0.10583700984716415	0.0	-0.10583700984716415	0.10583700984716415	35		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	5032	0.1081906259059906	0.10335883498191833	-0.004831790924072266	0.004831790924072266	30	33	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	5267	0.0	0.0834728330373764	0.0834728330373764	0.0834728330373764		50	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6429	0.26575198769569397	0.2597511112689972	-0.006000876426696777	0.006000876426696777	5	5	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6442	0.09860055893659592	0.11902470886707306	0.020424149930477142	0.020424149930477142	39	19	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6477	0.1163020133972168	0.10599096119403839	-0.010311052203178406	0.010311052203178406	27	29	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6658	0.0	0.09717107564210892	0.09717107564210892	0.09717107564210892		39	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6804	0.5306376814842224	0.5056427717208862	-0.02499490976333618	0.02499490976333618	3	3	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	6846	0.18230310082435608	0.1687002182006836	-0.013602882623672485	0.013602882623672485	10	11	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	7998	0.22291457653045654	0.18183773756027222	-0.041076838970184326	0.041076838970184326	7	9	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	10804	0.11051413416862488	0.12088952958583832	0.01037539541721344	0.01037539541721344	28	18	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	11864	0.12023269385099411	0.11148044466972351	-0.0087522491812706	0.0087522491812706	24	26	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	12179	0.14202867448329926	0.12495386600494385	-0.017074808478355408	0.017074808478355408	16	17	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	12399	0.08793401718139648	0.0	-0.08793401718139648	0.08793401718139648	50		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	12420	0.7626116275787354	0.6710562109947205	-0.09155541658401489	0.09155541658401489	2	2	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	12546	0.10370586812496185	0.0	-0.10370586812496185	0.10370586812496185	36		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	13119	0.15948860347270966	0.10302583128213882	-0.05646277219057083	0.05646277219057083	14	34	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	13517	0.11006458103656769	0.1156061440706253	0.005541563034057617	0.005541563034057617	29	21	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	15006	0.09291967749595642	0.0935632586479187	0.0006435811519622803	0.0006435811519622803	42	44	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	15473	0.0	0.10428018867969513	0.10428018867969513	0.10428018867969513		32	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	16195	0.1765463501214981	0.21349970996379852	0.036953359842300415	0.036953359842300415	11	7	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	16973	0.13534760475158691	0.0	-0.13534760475158691	0.13534760475158691	19		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	17225	0.0	0.10544093698263168	0.10544093698263168	0.10544093698263168		30	0	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	17384	0.0928545594215393	0.0	-0.0928545594215393	0.0928545594215393	43		1	0	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
original_hum	d_to_ḑ	14	final_prompt_token_minus_5	17656	0.12278657406568527	0.10802824050188065	-0.014758333563804626	0.014758333563804626	23	28	1	1	original_hum_ascii_original	original_hum_d_to_ḑ	93	124	31
