matrix	pass_id	family	variant	decode_mode	seed	layer	position_label	residual_l2_vs_ascii	residual_cosine_distance_vs_ascii	sae_topk_jaccard_distance_vs_ascii
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	14	generated_token_16	3.9205992221832275	0.4380014641741312	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	15	generated_token_16	4.3432769775390625	0.6451352366137626	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	16	generated_token_16	4.417927265167236	0.6105686167162001	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	24	generated_token_16	6.204246520996094	0.6234555359772007	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	25	generated_token_16	6.6038103103637695	0.6238625026401268	1.0
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	26	generated_token_16	6.780714511871338	0.5250062158059432	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	14	generated_token_32	3.5394952297210693	0.44191579418345417	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	15	generated_token_32	3.6302366256713867	0.5297103797352509	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	16	generated_token_32	3.903878688812256	0.5594234547094536	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	24	generated_token_32	6.095821857452393	0.557308536797144	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	25	generated_token_32	6.566258907318115	0.567753466737162	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	26	generated_token_32	6.78009033203125	0.4775816133612901	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	14	generated_token_64	3.123293876647949	0.3540178898117764	0.9247311827956989
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	15	generated_token_64	3.1456151008605957	0.4195929510774895	0.9361702127659575
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	16	generated_token_64	3.35270094871521	0.4396706457692402	0.9361702127659575
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	24	generated_token_64	5.185235023498535	0.43328041683325236	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	25	generated_token_64	5.598242282867432	0.45365249653566964	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	semantic_shuffle_control	greedy	0	26	generated_token_64	5.6806416511535645	0.39433244125125066	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	final_prompt_token	0.41628819704055786	0.004620415648169396	0.24561403508771928
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	final_prompt_token	0.46505478024482727	0.008844663424433463	0.1132075471698113
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	final_prompt_token	0.490264892578125	0.009685383125323854	0.18181818181818177
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	final_prompt_token	0.5890174508094788	0.008280095693051881	0.14814814814814814
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	final_prompt_token	0.6239237785339355	0.008247953528855767	0.2142857142857143
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	final_prompt_token	0.6898521780967712	0.007083079454341945	0.14814814814814814
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	generated_token_1	0.7724424004554749	0.03844678390132894	0.30508474576271183
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	generated_token_1	0.7397836446762085	0.04269760075724882	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	generated_token_1	0.7756684422492981	0.04199070468052579	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	generated_token_1	0.8794358372688293	0.02434680982775994	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	generated_token_1	0.9048015475273132	0.022810234468834012	0.24561403508771928
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	generated_token_1	0.9329411387443542	0.018482229997006883	0.30508474576271183
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	generated_token_8	0.7646076083183289	0.023663354676067394	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	generated_token_8	0.915274977684021	0.036300156055860455	0.4375
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	generated_token_8	0.8901927471160889	0.033028731923583465	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	generated_token_8	1.14412522315979	0.02593046278426081	0.33333333333333337
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	generated_token_8	1.244918942451477	0.026414623660852343	0.33333333333333337
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	generated_token_8	1.2852612733840942	0.021804783098208103	0.33333333333333337
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	generated_token_16	4.0759429931640625	0.46426146057118667	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	generated_token_16	4.539735317230225	0.6428616228720805	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	generated_token_16	4.704435348510742	0.6144640782466133	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	generated_token_16	6.277249813079834	0.5517094948675798	0.9361702127659575
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	generated_token_16	6.510509014129639	0.5371032430035427	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	generated_token_16	6.5269317626953125	0.44965118099497325	0.9130434782608696
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	generated_token_32	3.4809083938598633	0.3251222995434596	0.9473684210526316
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	generated_token_32	3.556947708129883	0.4753060833495375	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	generated_token_32	3.679253578186035	0.48069957062742863	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	generated_token_32	4.756039142608643	0.3279629691145508	0.8636363636363636
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	generated_token_32	5.138670921325684	0.343817322060918	0.8372093023255813
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	generated_token_32	5.143596172332764	0.25762119899757163	0.8636363636363636
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	14	generated_token_64	3.3929009437561035	0.45420270582347955	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	15	generated_token_64	3.433502435684204	0.5700661805140905	1.0
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	16	generated_token_64	3.5400500297546387	0.525363237872732	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	24	generated_token_64	5.554764747619629	0.5860180612913495	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	25	generated_token_64	5.879269599914551	0.5824857186240353	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	strange_loop	d_dot_high_impact_control	greedy	0	26	generated_token_64	6.027796745300293	0.47450122647524773	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	final_prompt_token	1.417049527168274	0.07617818737019577	0.46153846153846156
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	final_prompt_token	1.3657852411270142	0.09993326693885374	0.4375
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	final_prompt_token	1.3709250688552856	0.09908114192015904	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	final_prompt_token	1.7597808837890625	0.09984755477511698	0.5074626865671642
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	final_prompt_token	1.8191287517547607	0.09188748065556274	0.4126984126984127
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	final_prompt_token	2.027435302734375	0.0907635955297994	0.46153846153846156
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	generated_token_1	1.4075158834457397	0.12307012711434595	0.5915492957746479
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	generated_token_1	1.5671429634094238	0.1315118388151607	0.5915492957746479
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	generated_token_1	1.5556542873382568	0.1220249226385135	0.5294117647058824
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	generated_token_1	1.8937642574310303	0.08590020605166071	0.5294117647058824
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	generated_token_1	1.94363534450531	0.08188563125530113	0.48484848484848486
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	generated_token_1	1.9259374141693115	0.06082828453109146	0.48484848484848486
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	generated_token_8	3.500805139541626	0.6192796534845841	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	generated_token_8	3.6380012035369873	0.678114231522778	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	generated_token_8	3.8159561157226562	0.6079866874856636	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	generated_token_8	5.6543354988098145	0.6455378460417643	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	generated_token_8	5.771912097930908	0.6502400148111951	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	generated_token_8	5.979996681213379	0.5127593761933589	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	generated_token_16	4.592911720275879	0.4157884275627848	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	generated_token_16	4.420777797698975	0.570520258240115	0.9473684210526316
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	generated_token_16	4.567040920257568	0.6069622218275276	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	generated_token_16	6.255533218383789	0.6251238944504527	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	generated_token_16	6.6026129722595215	0.6225814399762437	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	generated_token_16	6.895105361938477	0.5224547035236176	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	generated_token_32	4.3794026374816895	0.713574645206167	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	generated_token_32	4.423409461975098	0.7884601629478418	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	generated_token_32	4.580074310302734	0.768272264297224	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	generated_token_32	6.441722393035889	0.8096195284247008	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	generated_token_32	6.620229244232178	0.7799063264533858	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	generated_token_32	7.047142028808594	0.7017297395409646	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	14	generated_token_64	3.6848180294036865	0.39130006281871466	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	15	generated_token_64	3.640533685684204	0.5390355505328247	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	16	generated_token_64	4.0242695808410645	0.5797133460932744	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	24	generated_token_64	5.315176486968994	0.5447352989081724	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	25	generated_token_64	5.60176944732666	0.5244789566962753	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_global_mixed	greedy	0	26	generated_token_64	5.633326053619385	0.43255411292291757	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	final_prompt_token	1.2102775573730469	0.05205188293152785	0.360655737704918
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	final_prompt_token	1.1472647190093994	0.07093157474085243	0.4126984126984127
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	final_prompt_token	1.1707957983016968	0.0734793319830398	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	final_prompt_token	1.4339096546173096	0.06529191219195418	0.4126984126984127
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	final_prompt_token	1.5044569969177246	0.06142739451608259	0.360655737704918
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	final_prompt_token	1.628949761390686	0.05715534432094127	0.4375
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	generated_token_1	1.0996838808059692	0.09314659788751423	0.5294117647058824
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	generated_token_1	1.2636888027191162	0.10709904907554846	0.5714285714285714
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	generated_token_1	1.264971375465393	0.10060312277188177	0.5507246376811594
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	generated_token_1	1.8647127151489258	0.09816476727173717	0.5714285714285714
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	generated_token_1	1.9300868511199951	0.09489945240313069	0.5507246376811594
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	generated_token_1	1.929831862449646	0.07180330409416347	0.5507246376811594
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	generated_token_8	3.0127203464508057	0.5848657556573219	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	generated_token_8	3.3038933277130127	0.6304916249394755	0.9361702127659575
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	generated_token_8	3.539792060852051	0.6007961309752838	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	generated_token_8	5.740421772003174	0.7159573396525486	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	generated_token_8	5.868645191192627	0.692813037403281	0.9473684210526316
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	generated_token_8	6.392634391784668	0.6293282994056877	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	generated_token_16	3.9475326538085938	0.3188880420866894	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	generated_token_16	3.580660104751587	0.49634814913522873	0.9247311827956989
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	generated_token_16	3.7229270935058594	0.5164200128413805	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	generated_token_16	5.448556423187256	0.5994894862933855	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	generated_token_16	5.705440998077393	0.5602764513152169	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	generated_token_16	6.174370288848877	0.5082687773029413	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	generated_token_32	3.3139524459838867	0.5748869747914712	1.0
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	generated_token_32	3.25126576423645	0.7046643311986382	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	generated_token_32	3.5423145294189453	0.6819059033349968	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	generated_token_32	5.497723579406738	0.7498034188195222	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	generated_token_32	5.759125709533691	0.7052091715426131	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	generated_token_32	6.105803489685059	0.6415820298319972	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	14	generated_token_64	3.8000292778015137	0.42278291830534775	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	15	generated_token_64	3.717524528503418	0.5688359201635556	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	16	generated_token_64	4.032442092895508	0.567641835619481	0.9583333333333334
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	24	generated_token_64	5.361795902252197	0.6066541631739633	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	25	generated_token_64	5.571766376495361	0.5409457326588304	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	light_high_impact_mixed	greedy	0	26	generated_token_64	5.710524082183838	0.4707733825137317	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	final_prompt_token	0.7696408033370972	0.019403959714853314	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	final_prompt_token	0.6693361401557922	0.02266011054973016	0.1132075471698113
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	final_prompt_token	0.6541727781295776	0.021290515098980944	0.18181818181818177
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	final_prompt_token	0.8051543831825256	0.020461231031338012	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	final_prompt_token	0.8597795963287354	0.01975939252153036	0.2142857142857143
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	final_prompt_token	0.8839157223701477	0.016690324758756092	0.360655737704918
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	generated_token_1	0.8528505563735962	0.04509379868011476	0.360655737704918
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	generated_token_1	0.9812565445899963	0.05023194116852292	0.4375
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	generated_token_1	0.955897867679596	0.04665002611483371	0.3870967741935484
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	generated_token_1	1.026009202003479	0.025040723240168927	0.33333333333333337
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	generated_token_1	1.0405709743499756	0.022979984193567615	0.30508474576271183
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	generated_token_1	1.0211735963821411	0.016905364358881125	0.33333333333333337
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	generated_token_8	3.313814401626587	0.6121335433869113	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	generated_token_8	3.6289279460906982	0.670186350838075	0.9361702127659575
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	generated_token_8	3.7842535972595215	0.6030353840895536	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	generated_token_8	5.5296502113342285	0.6370408466722404	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	generated_token_8	5.708002090454102	0.6490835130093235	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	generated_token_8	5.952585697174072	0.5336221249870803	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	generated_token_16	4.181427478790283	0.34424028779393645	0.9130434782608696
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	generated_token_16	4.081814289093018	0.5167535307439652	0.9247311827956989
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	generated_token_16	4.381186008453369	0.541283064649558	0.9473684210526316
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	generated_token_16	5.878051280975342	0.5686112260690778	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	generated_token_16	6.239448070526123	0.5556119270946457	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	generated_token_16	6.409813404083252	0.44242636082426245	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	generated_token_32	3.4889400005340576	0.5804581313317249	1.0
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	generated_token_32	3.429273843765259	0.6995665229730221	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	generated_token_32	3.585573673248291	0.7007350320608432	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	generated_token_32	5.780830383300781	0.7461932376770539	1.0
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	generated_token_32	5.953813076019287	0.7190945781877466	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	generated_token_32	6.419876575469971	0.6491674632125963	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	14	generated_token_64	4.032521724700928	0.5011817163627068	0.98989898989899
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	15	generated_token_64	3.9193150997161865	0.6636457275737739	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	16	generated_token_64	4.212635517120361	0.6641899305130977	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	24	generated_token_64	5.634357452392578	0.6573249229949245	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	25	generated_token_64	5.847325325012207	0.5791968798432319	0.9690721649484536
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_shuffled_light	greedy	0	26	generated_token_64	6.116166114807129	0.5261999887812615	0.9795918367346939
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	14	final_prompt_token	0.7696408033370972	0.019403959714853314	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	15	final_prompt_token	0.6693361401557922	0.02266011054973016	0.1132075471698113
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	16	final_prompt_token	0.6541727781295776	0.021290515098980944	0.18181818181818177
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	24	final_prompt_token	0.8051543831825256	0.020461231031338012	0.27586206896551724
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	25	final_prompt_token	0.8597795963287354	0.01975939252153036	0.2142857142857143
canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	dcedilla_high_impact	greedy	0	26	final_prompt_token	0.8839157223701477	0.016690324758756092	0.360655737704918
