run_id	matrix	pass_id	family	variant	decode_mode	seed	layer	position_label	token_position	token_id	token_string	finite	positive_count_after_relu	top_activation
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	final_prompt_token	39	13	.	True	708	1.3537776470184326
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	final_prompt_token	39	13	.	True	769	1.3101345300674438
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	final_prompt_token	39	13	.	True	873	2.5067877769470215
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	14	generated_token_1	40	271	"

"	True	455	0.6908808350563049
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	15	generated_token_1	40	271	"

"	True	637	0.6484298706054688
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	16	generated_token_1	40	271	"

"	True	704	0.6806782484054565
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	generated_token_1	40	271	"

"	True	553	1.526637077331543
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	generated_token_1	40	271	"

"	True	558	1.487111210823059
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	generated_token_1	40	271	"

"	True	541	1.4298830032348633
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	14	generated_token_8	47	332	**	True	728	0.32585465908050537
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	15	generated_token_8	47	332	**	True	722	0.33666861057281494
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	16	generated_token_8	47	332	**	True	788	0.4022196829319
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	generated_token_8	47	332	**	True	837	0.8624817132949829
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	generated_token_8	47	332	**	True	860	0.6417399644851685
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	generated_token_8	47	332	**	True	744	1.080207347869873
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	14	generated_token_16	55	4625	 round	True	429	0.9267104864120483
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	15	generated_token_16	55	4625	 round	True	516	1.00507652759552
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	16	generated_token_16	55	4625	 round	True	679	1.0696154832839966
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	generated_token_16	55	4625	 round	True	791	0.9298079609870911
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	generated_token_16	55	4625	 round	True	743	0.9508348703384399
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	generated_token_16	55	4625	 round	True	671	0.8808287978172302
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	14	generated_token_32	71	220	 	True	312	0.4211301803588867
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	15	generated_token_32	71	220	 	True	373	0.41279008984565735
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	16	generated_token_32	71	220	 	True	472	0.4225771129131317
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	generated_token_32	71	220	 	True	634	1.0788549184799194
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	generated_token_32	71	220	 	True	642	1.1577943563461304
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	generated_token_32	71	220	 	True	553	0.9924492239952087
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	14	generated_token_64	103	13	.	True	574	0.6847093105316162
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	15	generated_token_64	103	13	.	True	789	0.5840970277786255
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	16	generated_token_64	103	13	.	True	940	0.4593925476074219
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	24	generated_token_64	103	13	.	True	918	0.8429927825927734
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	25	generated_token_64	103	13	.	True	1068	0.8633507490158081
det_pass_01_original_order::036::recipe_neutral::d_dot_high_impact_control	canonical_deterministic_replication	det_pass_01_original_order	recipe_neutral	d_dot_high_impact_control	greedy	0	26	generated_token_64	103	13	.	True	913	1.1277248859405518
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	final_prompt_token	40	13	.	True	708	0.5372836589813232
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	final_prompt_token	40	13	.	True	1007	1.0420331954956055
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	final_prompt_token	40	13	.	True	855	1.0502811670303345
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	final_prompt_token	40	13	.	True	832	1.2131811380386353
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	final_prompt_token	40	13	.	True	836	1.3049300909042358
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	final_prompt_token	40	13	.	True	912	1.4732232093811035
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	generated_token_1	41	271	"

"	True	539	0.6420528888702393
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	generated_token_1	41	271	"

"	True	778	0.8402529954910278
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	generated_token_1	41	271	"

"	True	775	0.822551965713501
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	generated_token_1	41	271	"

"	True	699	1.3729071617126465
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	generated_token_1	41	271	"

"	True	630	1.2462269067764282
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	generated_token_1	41	271	"

"	True	689	1.7730088233947754
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	generated_token_8	48	6587	 wants	True	201	1.0432244539260864
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	generated_token_8	48	6587	 wants	True	304	1.014503836631775
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	generated_token_8	48	6587	 wants	True	293	1.1046483516693115
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	generated_token_8	48	6587	 wants	True	354	1.3046714067459106
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	generated_token_8	48	6587	 wants	True	360	1.2970328330993652
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	generated_token_8	48	6587	 wants	True	385	1.6206949949264526
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	generated_token_16	56	579	's	True	648	0.6507759094238281
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	generated_token_16	56	579	's	True	927	0.5612596869468689
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	generated_token_16	56	579	's	True	823	0.512751042842865
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	generated_token_16	56	579	's	True	791	1.4340931177139282
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	generated_token_16	56	579	's	True	889	1.5813840627670288
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	generated_token_16	56	579	's	True	772	1.5082273483276367
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	generated_token_32	72	2302	 They	True	269	0.7274134159088135
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	generated_token_32	72	2302	 They	True	366	0.6905240416526794
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	generated_token_32	72	2302	 They	True	416	0.6910220384597778
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	generated_token_32	72	2302	 They	True	466	1.099501371383667
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	generated_token_32	72	2302	 They	True	464	1.009536623954773
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	generated_token_32	72	2302	 They	True	481	1.0495340824127197
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	14	generated_token_64	104	69	f	True	670	0.677232027053833
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	15	generated_token_64	104	69	f	True	969	0.5679638385772705
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	16	generated_token_64	104	69	f	True	1099	0.46990740299224854
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	24	generated_token_64	104	69	f	True	881	0.7103524804115295
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	25	generated_token_64	104	69	f	True	897	0.7989919185638428
det_pass_01_original_order::037::recipe_metaphysics::ascii_baseline	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	ascii_baseline	greedy	0	26	generated_token_64	104	69	f	True	852	0.7794029712677002
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	final_prompt_token	77	13	.	True	703	0.5595121383666992
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	final_prompt_token	77	13	.	True	953	0.798147976398468
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	final_prompt_token	77	13	.	True	936	0.9585410952568054
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	final_prompt_token	77	13	.	True	824	1.0648936033248901
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	final_prompt_token	77	13	.	True	848	1.1333445310592651
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	final_prompt_token	77	13	.	True	885	1.0284967422485352
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	generated_token_1	78	271	"

"	True	504	0.7097672820091248
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	generated_token_1	78	271	"

"	True	730	0.6771067380905151
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	generated_token_1	78	271	"

"	True	759	0.6463562250137329
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	generated_token_1	78	271	"

"	True	690	1.2253937721252441
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	generated_token_1	78	271	"

"	True	671	1.1245232820510864
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	generated_token_1	78	271	"

"	True	657	1.3402961492538452
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	generated_token_8	85	6587	 wants	True	196	1.055555820465088
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	generated_token_8	85	6587	 wants	True	290	1.0434435606002808
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	generated_token_8	85	6587	 wants	True	275	1.1338107585906982
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	generated_token_8	85	6587	 wants	True	347	1.2767549753189087
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	generated_token_8	85	6587	 wants	True	355	1.2097634077072144
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	generated_token_8	85	6587	 wants	True	348	1.5810565948486328
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	generated_token_16	93	579	's	True	559	0.6942535638809204
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	generated_token_16	93	579	's	True	815	0.5987451672554016
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	generated_token_16	93	579	's	True	754	0.5261198878288269
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	generated_token_16	93	579	's	True	805	1.3611208200454712
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	generated_token_16	93	579	's	True	870	1.554446816444397
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	generated_token_16	93	579	's	True	766	1.4691247940063477
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	generated_token_32	109	14791	 AI	True	532	0.872504711151123
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	generated_token_32	109	14791	 AI	True	620	0.7799676656723022
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	generated_token_32	109	14791	 AI	True	767	0.814917802810669
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	generated_token_32	109	14791	 AI	True	656	0.9760184288024902
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	generated_token_32	109	14791	 AI	True	748	1.0830273628234863
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	generated_token_32	109	14791	 AI	True	699	1.182854175567627
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	14	generated_token_64	141	381	 be	True	641	0.6626071929931641
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	15	generated_token_64	141	381	 be	True	736	0.7107592821121216
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	16	generated_token_64	141	381	 be	True	711	0.7064707279205322
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	24	generated_token_64	141	381	 be	True	717	1.102146863937378
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	25	generated_token_64	141	381	 be	True	726	1.1020081043243408
det_pass_01_original_order::038::recipe_metaphysics::light_global_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_global_mixed	greedy	0	26	generated_token_64	141	381	 be	True	705	1.146458625793457
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	14	final_prompt_token	93	13	.	True	653	0.5394735336303711
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	15	final_prompt_token	93	13	.	True	913	1.0277796983718872
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	16	final_prompt_token	93	13	.	True	889	1.1335475444793701
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	24	final_prompt_token	93	13	.	True	799	1.2787684202194214
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	25	final_prompt_token	93	13	.	True	804	1.3354218006134033
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	26	final_prompt_token	93	13	.	True	903	1.448943853378296
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	14	generated_token_1	94	271	"

"	True	468	0.7287163734436035
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	15	generated_token_1	94	271	"

"	True	722	0.7906074523925781
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	16	generated_token_1	94	271	"

"	True	753	0.7391612529754639
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	24	generated_token_1	94	271	"

"	True	637	1.335897445678711
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	25	generated_token_1	94	271	"

"	True	539	1.2349092960357666
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	26	generated_token_1	94	271	"

"	True	547	1.6703131198883057
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	14	generated_token_8	101	6587	 wants	True	199	1.055119276046753
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	15	generated_token_8	101	6587	 wants	True	313	1.0347133874893188
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	16	generated_token_8	101	6587	 wants	True	298	1.1107852458953857
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	24	generated_token_8	101	6587	 wants	True	379	1.2911139726638794
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	25	generated_token_8	101	6587	 wants	True	378	1.279101848602295
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	26	generated_token_8	101	6587	 wants	True	369	1.572495698928833
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	14	generated_token_16	109	579	's	True	631	0.6298955082893372
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	15	generated_token_16	109	579	's	True	807	0.5670778155326843
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	16	generated_token_16	109	579	's	True	751	0.557849109172821
det_pass_01_original_order::039::recipe_metaphysics::light_high_impact_mixed	canonical_deterministic_replication	det_pass_01_original_order	recipe_metaphysics	light_high_impact_mixed	greedy	0	24	generated_token_16	109	579	's	True	800	1.2658920288085938
