condition_family	branch_label	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
ascii_control	prefix_the_active_mode	14	31249	1	0.1190742701292038	0.1190742701292038	47	generated_token_16
ascii_control	prefix_the_active_mode	14	31986	1	0.07892569899559021	0.07892569899559021	47	generated_token_7
ascii_control	prefix_the_active_mode	14	7855	1	0.07684456557035446	0.07684456557035446	48	generated_token_7
ascii_control	prefix_the_active_mode	14	7875	1	0.11702568829059601	0.11702568829059601	48	generated_token_16
ascii_control	prefix_the_active_mode	14	7958	1	0.0737488865852356	0.0737488865852356	48	generated_token_96
ascii_control	prefix_the_active_mode	14	8959	1	0.11044329404830933	0.11044329404830933	48	generated_token_15
ascii_control	prefix_the_active_mode	14	11955	1	0.07688479870557785	0.07688479870557785	48	generated_token_19
ascii_control	prefix_the_active_mode	14	16261	1	0.10951661318540573	0.10951661318540573	48	generated_token_128
ascii_control	prefix_the_active_mode	14	21959	1	0.09823216497898102	0.09823216497898102	48	generated_token_32
ascii_control	prefix_the_active_mode	14	24	1	0.09752938151359558	0.09752938151359558	49	generated_token_5
ascii_control	prefix_the_active_mode	14	4536	1	0.10945133864879608	0.10945133864879608	49	generated_token_6
ascii_control	prefix_the_active_mode	14	4620	1	0.08307011425495148	0.08307011425495148	49	generated_token_11
ascii_control	prefix_the_active_mode	14	5342	1	0.07612072676420212	0.07612072676420212	49	generated_token_19
ascii_control	prefix_the_active_mode	14	7297	1	0.09578854590654373	0.09578854590654373	49	final_prompt_token
ascii_control	prefix_the_active_mode	14	12807	1	0.09186555445194244	0.09186555445194244	49	generated_token_1
ascii_control	prefix_the_active_mode	14	13532	1	0.11758054792881012	0.11758054792881012	49	generated_token_14
ascii_control	prefix_the_active_mode	14	17437	1	0.10286086052656174	0.10286086052656174	49	generated_token_20
ascii_control	prefix_the_active_mode	14	23789	1	0.07380981743335724	0.07380981743335724	49	generated_token_8
ascii_control	prefix_the_active_mode	14	27544	1	0.10773688554763794	0.10773688554763794	49	generated_token_128
ascii_control	prefix_the_active_mode	14	29212	1	0.07521440833806992	0.07521440833806992	49	generated_token_7
ascii_control	prefix_the_active_mode	14	1424	1	0.10794427990913391	0.10794427990913391	50	generated_token_9
ascii_control	prefix_the_active_mode	14	1952	1	0.1144665777683258	0.1144665777683258	50	generated_token_64
ascii_control	prefix_the_active_mode	14	7156	1	0.10745909810066223	0.10745909810066223	50	generated_token_6
ascii_control	prefix_the_active_mode	14	8121	1	0.10042714327573776	0.10042714327573776	50	generated_token_4
ascii_control	prefix_the_active_mode	14	8958	1	0.09580004215240479	0.09580004215240479	50	generated_token_13
ascii_control	prefix_the_active_mode	14	9847	1	0.08726757764816284	0.08726757764816284	50	generated_token_18
ascii_control	prefix_the_active_mode	14	11309	1	0.10697408020496368	0.10697408020496368	50	generated_token_128
ascii_control	prefix_the_active_mode	14	13473	1	0.1144263967871666	0.1144263967871666	50	generated_token_16
ascii_control	prefix_the_active_mode	14	16045	1	0.10865171253681183	0.10865171253681183	50	generated_token_15
ascii_control	prefix_the_active_mode	14	17161	1	0.11709621548652649	0.11709621548652649	50	generated_token_10
ascii_control	prefix_the_active_mode	14	21626	1	0.11542467027902603	0.11542467027902603	50	generated_token_14
ascii_control	prefix_the_active_mode	14	22945	1	0.0965854749083519	0.0965854749083519	50	generated_token_5
ascii_control	prefix_the_active_mode	14	23309	1	0.08277608454227448	0.08277608454227448	50	generated_token_11
ascii_control	prefix_the_active_mode	14	27792	1	0.09648515284061432	0.09648515284061432	50	generated_token_32
ascii_control	prefix_the_active_mode	14	29154	1	0.13910558819770813	0.13910558819770813	50	generated_token_2
ascii_control	prefix_the_active_mode	14	31411	1	0.0939355194568634	0.0939355194568634	50	final_prompt_token
ascii_control	prefix_the_active_mode	15	31465	18	0.14389894157648087	0.2739582657814026	2	final_prompt_token,generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_16,generated_token_17,generated_token_18,generated_token_20,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	19806	17	0.19491120384019964	0.4705990254878998	1	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_3,generated_token_32,generated_token_4,generated_token_6,generated_token_7,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	15527	17	0.1399630588643691	0.208615243434906	12	generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_3,generated_token_4,generated_token_6,generated_token_7,generated_token_9
ascii_control	prefix_the_active_mode	15	13970	16	0.44735774397850037	1.078011393547058	1	final_prompt_token,generated_token_1,generated_token_10,generated_token_15,generated_token_16,generated_token_19,generated_token_2,generated_token_20,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_9,generated_token_96
ascii_control	prefix_the_active_mode	15	5704	15	0.3367202679316203	1.3779534101486206	1	final_prompt_token,generated_token_1,generated_token_11,generated_token_128,generated_token_14,generated_token_17,generated_token_19,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_64,generated_token_7,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	18971	11	0.141745039685206	0.16682186722755432	9	final_prompt_token,generated_token_1,generated_token_10,generated_token_11,generated_token_14,generated_token_17,generated_token_20,generated_token_3,generated_token_5,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	19341	10	0.20931486412882805	0.4551328122615814	2	generated_token_11,generated_token_15,generated_token_18,generated_token_19,generated_token_2,generated_token_20,generated_token_32,generated_token_5,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	16604	10	0.165467332303524	0.3078365623950958	5	generated_token_11,generated_token_12,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_32,generated_token_7,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	869	10	0.1461206629872322	0.2402636557817459	8	generated_token_11,generated_token_12,generated_token_13,generated_token_15,generated_token_18,generated_token_19,generated_token_2,generated_token_20,generated_token_7,generated_token_9
ascii_control	prefix_the_active_mode	15	2328	9	0.2452838180793656	0.5358020663261414	3	generated_token_12,generated_token_13,generated_token_17,generated_token_18,generated_token_19,generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	18020	8	0.3897966481745243	0.7250497341156006	1	final_prompt_token,generated_token_1,generated_token_11,generated_token_12,generated_token_13,generated_token_18,generated_token_6,generated_token_7
ascii_control	prefix_the_active_mode	15	24635	8	0.14245470706373453	0.20839513838291168	8	final_prompt_token,generated_token_1,generated_token_11,generated_token_17,generated_token_20,generated_token_32,generated_token_5,generated_token_8
ascii_control	prefix_the_active_mode	15	9167	8	0.159575249068439	0.20510804653167725	13	generated_token_10,generated_token_12,generated_token_13,generated_token_16,generated_token_20,generated_token_4,generated_token_6,generated_token_7
ascii_control	prefix_the_active_mode	15	22273	8	0.11606695596128702	0.15991786122322083	14	generated_token_1,generated_token_11,generated_token_16,generated_token_19,generated_token_3,generated_token_5,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	28142	8	0.11702406033873558	0.1418641358613968	14	generated_token_11,generated_token_15,generated_token_18,generated_token_19,generated_token_20,generated_token_32,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	9986	8	0.13562769629061222	0.19680482149124146	19	generated_token_11,generated_token_15,generated_token_2,generated_token_20,generated_token_5,generated_token_8,generated_token_9,generated_token_96
ascii_control	prefix_the_active_mode	15	23221	8	0.12096362747251987	0.17710472643375397	19	final_prompt_token,generated_token_1,generated_token_15,generated_token_19,generated_token_20,generated_token_32,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	20992	7	0.24263789185455867	0.32989493012428284	4	final_prompt_token,generated_token_1,generated_token_10,generated_token_16,generated_token_3,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	10950	7	0.13539587067706244	0.18503622710704803	6	generated_token_11,generated_token_12,generated_token_13,generated_token_18,generated_token_6,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	11464	7	0.17084055287497385	0.27270564436912537	6	generated_token_14,generated_token_16,generated_token_19,generated_token_32,generated_token_6,generated_token_64,generated_token_96
ascii_control	prefix_the_active_mode	15	21182	7	0.16990225336381368	0.21602407097816467	8	generated_token_10,generated_token_12,generated_token_13,generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	7779	7	0.1265173086098262	0.1701614260673523	10	final_prompt_token,generated_token_11,generated_token_17,generated_token_19,generated_token_5,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	5054	7	0.12475052901676723	0.1779690384864807	17	generated_token_10,generated_token_15,generated_token_20,generated_token_7,generated_token_8,generated_token_9,generated_token_96
ascii_control	prefix_the_active_mode	15	10667	6	0.19786052157481512	0.30258843302726746	9	generated_token_1,generated_token_14,generated_token_16,generated_token_3,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	16866	6	0.17486911018689474	0.22038759291172028	9	generated_token_12,generated_token_13,generated_token_18,generated_token_6,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	2975	5	0.4198548287153244	0.7104402780532837	2	generated_token_12,generated_token_13,generated_token_18,generated_token_6,generated_token_7
ascii_control	prefix_the_active_mode	15	15197	5	0.2357325881719589	0.4767686724662781	2	generated_token_11,generated_token_19,generated_token_2,generated_token_3,generated_token_5
ascii_control	prefix_the_active_mode	15	25766	5	0.2740098625421524	0.4717801809310913	2	generated_token_13,generated_token_16,generated_token_7,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	709	5	0.32003982067108155	0.4366300106048584	4	generated_token_12,generated_token_128,generated_token_17,generated_token_18,generated_token_64
ascii_control	prefix_the_active_mode	15	2143	5	0.1848837822675705	0.30751192569732666	7	generated_token_12,generated_token_13,generated_token_18,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	15393	5	0.16438731402158738	0.21261805295944214	9	final_prompt_token,generated_token_1,generated_token_3,generated_token_4,generated_token_5
ascii_control	prefix_the_active_mode	15	3394	5	0.13984566777944565	0.18393205106258392	11	generated_token_10,generated_token_12,generated_token_4,generated_token_5,generated_token_8
ascii_control	prefix_the_active_mode	15	5166	5	0.12276618778705597	0.16183532774448395	12	generated_token_11,generated_token_16,generated_token_19,generated_token_3,generated_token_8
ascii_control	prefix_the_active_mode	15	14831	5	0.14488092064857483	0.1766834259033203	14	final_prompt_token,generated_token_1,generated_token_10,generated_token_16,generated_token_17
ascii_control	prefix_the_active_mode	15	30544	5	0.12191982269287109	0.15935386717319489	15	generated_token_12,generated_token_13,generated_token_19,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	18996	5	0.11248116046190262	0.13605791330337524	23	generated_token_15,generated_token_18,generated_token_7,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	5329	4	0.5172954648733139	1.3253015279769897	1	generated_token_10,generated_token_16,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	28492	4	0.2866728138178587	0.4606679081916809	2	generated_token_11,generated_token_12,generated_token_17,generated_token_18
ascii_control	prefix_the_active_mode	15	10545	4	0.21516704931855202	0.3294614553451538	3	generated_token_12,generated_token_13,generated_token_15,generated_token_18
ascii_control	prefix_the_active_mode	15	11185	4	0.2844502478837967	0.40712907910346985	3	generated_token_10,generated_token_12,generated_token_16,generated_token_18
ascii_control	prefix_the_active_mode	15	20402	4	0.18537457287311554	0.3335159420967102	3	generated_token_12,generated_token_18,generated_token_19,generated_token_20
ascii_control	prefix_the_active_mode	15	10988	4	0.21506761945784092	0.348701149225235	4	generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	11905	4	0.15648659691214561	0.23120084404945374	5	final_prompt_token,generated_token_1,generated_token_11,generated_token_5
ascii_control	prefix_the_active_mode	15	8641	4	0.17778644524514675	0.26047322154045105	7	generated_token_10,generated_token_12,generated_token_16,generated_token_18
ascii_control	prefix_the_active_mode	15	14862	4	0.16414695233106613	0.22512692213058472	7	generated_token_10,generated_token_13,generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	576	4	0.15930566377937794	0.2232716977596283	8	generated_token_10,generated_token_12,generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	7106	4	0.15784529596567154	0.2143101990222931	8	generated_token_11,generated_token_17,generated_token_18,generated_token_5
ascii_control	prefix_the_active_mode	15	14023	4	0.18540235236287117	0.1944957822561264	9	generated_token_12,generated_token_18,generated_token_19,generated_token_7
ascii_control	prefix_the_active_mode	15	12268	4	0.15391391515731812	0.24465353786945343	11	generated_token_10,generated_token_16,generated_token_6,generated_token_7
ascii_control	prefix_the_active_mode	15	31570	4	0.1580723188817501	0.21055766940116882	12	generated_token_12,generated_token_15,generated_token_19,generated_token_9
ascii_control	prefix_the_active_mode	15	24751	4	0.16943182796239853	0.207419753074646	13	generated_token_10,generated_token_12,generated_token_13,generated_token_16
ascii_control	prefix_the_active_mode	15	10569	4	0.14828569628298283	0.1964818835258484	16	generated_token_14,generated_token_32,generated_token_5,generated_token_96
ascii_control	prefix_the_active_mode	15	10744	4	0.13121730834245682	0.153336763381958	19	generated_token_10,generated_token_12,generated_token_13,generated_token_7
ascii_control	prefix_the_active_mode	15	32001	4	0.118819959461689	0.13019222021102905	21	generated_token_12,generated_token_17,generated_token_18,generated_token_96
ascii_control	prefix_the_active_mode	15	837	3	0.5439132452011108	0.5643314719200134	1	generated_token_10,generated_token_16,generated_token_3
ascii_control	prefix_the_active_mode	15	1740	3	0.5339205066363016	0.6457775235176086	1	generated_token_11,generated_token_17,generated_token_5
ascii_control	prefix_the_active_mode	15	15275	3	0.5499217410882314	0.6802356243133545	1	generated_token_1,generated_token_14,generated_token_8
ascii_control	prefix_the_active_mode	15	7897	3	0.2780074675877889	0.40083634853363037	3	generated_token_1,generated_token_14,generated_token_8
ascii_control	prefix_the_active_mode	15	14642	3	0.19660946230093637	0.27898526191711426	3	generated_token_11,generated_token_14,generated_token_17
ascii_control	prefix_the_active_mode	15	24607	3	0.1840079128742218	0.3024861216545105	3	generated_token_16,generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	2840	3	0.2598262429237366	0.36425015330314636	4	generated_token_13,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	14964	3	0.17220202585061392	0.22823527455329895	4	generated_token_11,generated_token_14,generated_token_17
ascii_control	prefix_the_active_mode	15	6223	3	0.20585818588733673	0.23548001050949097	5	generated_token_3,generated_token_4,generated_token_5
ascii_control	prefix_the_active_mode	15	21329	3	0.17316526671250662	0.2245444506406784	5	generated_token_11,generated_token_17,generated_token_5
ascii_control	prefix_the_active_mode	15	2787	3	0.14626160760720572	0.20758631825447083	6	generated_token_3,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	8485	3	0.21122843027114868	0.30687564611434937	7	generated_token_15,generated_token_20,generated_token_9
ascii_control	prefix_the_active_mode	15	18793	3	0.21914717555046082	0.22680452466011047	7	final_prompt_token,generated_token_1,generated_token_3
ascii_control	prefix_the_active_mode	15	18927	3	0.17079256971677145	0.23179249465465546	7	generated_token_32,generated_token_64,generated_token_96
ascii_control	prefix_the_active_mode	15	31069	3	0.14780477186044058	0.23448912799358368	7	final_prompt_token,generated_token_1,generated_token_5
ascii_control	prefix_the_active_mode	15	2489	3	0.22013558447360992	0.2932984232902527	9	generated_token_3,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	26778	3	0.12445517877737682	0.19554764032363892	10	generated_token_12,generated_token_19,generated_token_96
ascii_control	prefix_the_active_mode	15	28528	3	0.1681095411380132	0.1996280401945114	10	generated_token_11,generated_token_32,generated_token_5
ascii_control	prefix_the_active_mode	15	4347	3	0.14666600028673807	0.1560070514678955	11	generated_token_14,generated_token_17,generated_token_5
ascii_control	prefix_the_active_mode	15	4695	3	0.15066469957431158	0.20365646481513977	11	generated_token_15,generated_token_18,generated_token_19
ascii_control	prefix_the_active_mode	15	7512	3	0.2005432148774465	0.21192185580730438	11	generated_token_10,generated_token_2,generated_token_9
ascii_control	prefix_the_active_mode	15	25151	3	0.1588692913452784	0.1980462670326233	11	generated_token_11,generated_token_19,generated_token_32
ascii_control	prefix_the_active_mode	15	560	3	0.14423951258262	0.15889903903007507	12	generated_token_19,generated_token_7,generated_token_8
ascii_control	prefix_the_active_mode	15	17115	3	0.16270828743775687	0.18681201338768005	12	final_prompt_token,generated_token_1,generated_token_5
ascii_control	prefix_the_active_mode	15	6536	3	0.11626200129588445	0.13137371838092804	13	final_prompt_token,generated_token_1,generated_token_17
ascii_control	prefix_the_active_mode	15	8934	3	0.1538737639784813	0.1902501881122589	13	generated_token_11,generated_token_17,generated_token_5
ascii_control	prefix_the_active_mode	15	19477	3	0.1547448163231214	0.23084017634391785	13	generated_token_16,generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	21374	3	0.15250536799430847	0.17262645065784454	13	final_prompt_token,generated_token_1,generated_token_5
ascii_control	prefix_the_active_mode	15	2745	3	0.16973545650641123	0.24838174879550934	14	generated_token_2,generated_token_8,generated_token_9
ascii_control	prefix_the_active_mode	15	9591	3	0.17010834316412607	0.2067219316959381	14	generated_token_10,generated_token_16,generated_token_32
ascii_control	prefix_the_active_mode	15	15864	3	0.1281521866718928	0.14430370926856995	15	generated_token_16,generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	21432	3	0.16080127159754434	0.18949219584465027	15	generated_token_15,generated_token_20,generated_token_64
ascii_control	prefix_the_active_mode	15	15595	3	0.14941574136416116	0.19944943487644196	16	generated_token_10,generated_token_16,generated_token_3
ascii_control	prefix_the_active_mode	15	9440	3	0.12333265195290248	0.14119893312454224	17	generated_token_13,generated_token_18,generated_token_7
ascii_control	prefix_the_active_mode	15	31502	3	0.14344677329063416	0.14745338261127472	17	generated_token_12,generated_token_13,generated_token_18
ascii_control	prefix_the_active_mode	15	23233	3	0.1430265208085378	0.1954868882894516	18	generated_token_10,generated_token_16,generated_token_18
ascii_control	prefix_the_active_mode	15	31139	3	0.1509795387585958	0.17422053217887878	18	final_prompt_token,generated_token_128,generated_token_5
ascii_control	prefix_the_active_mode	15	5739	3	0.13520090281963348	0.15160734951496124	19	final_prompt_token,generated_token_11,generated_token_5
ascii_control	prefix_the_active_mode	15	17362	3	0.14349662264188132	0.15066379308700562	20	generated_token_16,generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	29532	3	0.12493845572074254	0.14214785397052765	21	generated_token_11,generated_token_19,generated_token_9
ascii_control	prefix_the_active_mode	15	2633	3	0.10808849334716797	0.13806621730327606	23	final_prompt_token,generated_token_1,generated_token_5
ascii_control	prefix_the_active_mode	15	22310	3	0.13519459466139475	0.1510707139968872	23	generated_token_128,generated_token_32,generated_token_64
ascii_control	prefix_the_active_mode	15	24712	3	0.11646624654531479	0.1316879391670227	23	final_prompt_token,generated_token_10,generated_token_7
ascii_control	prefix_the_active_mode	15	15613	3	0.14809049665927887	0.1608242392539978	24	generated_token_10,generated_token_16,generated_token_3
ascii_control	prefix_the_active_mode	15	24	3	0.13460452357927957	0.15834276378154755	25	final_prompt_token,generated_token_2,generated_token_5
ascii_control	prefix_the_active_mode	15	8330	3	0.10540624956289928	0.11160805821418762	25	final_prompt_token,generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	9689	3	0.1295890361070633	0.1479077786207199	26	generated_token_10,generated_token_12,generated_token_18
ascii_control	prefix_the_active_mode	15	20562	3	0.1438861737648646	0.15877027809619904	29	generated_token_10,generated_token_15,generated_token_9
ascii_control	prefix_the_active_mode	15	16154	3	0.10842594504356384	0.12729081511497498	34	generated_token_13,generated_token_18,generated_token_8
ascii_control	prefix_the_active_mode	15	30111	3	0.10594273110230763	0.11369717866182327	35	final_prompt_token,generated_token_1,generated_token_4
ascii_control	prefix_the_active_mode	15	8998	2	0.4849580377340317	0.5295619964599609	1	generated_token_13,generated_token_7
ascii_control	prefix_the_active_mode	15	15586	2	0.2207937017083168	0.29581061005592346	1	generated_token_13,generated_token_32
ascii_control	prefix_the_active_mode	15	10440	2	0.32433001697063446	0.33051085472106934	2	generated_token_15,generated_token_9
ascii_control	prefix_the_active_mode	15	22449	2	0.28956693410873413	0.45552197098731995	3	generated_token_14,generated_token_17
ascii_control	prefix_the_active_mode	15	24237	2	0.28832094371318817	0.42635130882263184	3	generated_token_13,generated_token_16
ascii_control	prefix_the_active_mode	15	5844	2	0.2089243084192276	0.2799537777900696	4	generated_token_10,generated_token_9
ascii_control	prefix_the_active_mode	15	8335	2	0.2336014211177826	0.37436994910240173	4	generated_token_13,generated_token_18
ascii_control	prefix_the_active_mode	15	8616	2	0.34325166046619415	0.3952536880970001	4	generated_token_2,generated_token_64
ascii_control	prefix_the_active_mode	15	10338	2	0.25052107870578766	0.3256620764732361	4	generated_token_15,generated_token_16
ascii_control	prefix_the_active_mode	15	11605	2	0.2284790575504303	0.30829307436943054	4	generated_token_1,generated_token_8
ascii_control	prefix_the_active_mode	15	14432	2	0.38466817140579224	0.4091176390647888	4	generated_token_13,generated_token_7
ascii_control	prefix_the_active_mode	15	5988	2	0.16419200971722603	0.21693485975265503	5	generated_token_19,generated_token_96
ascii_control	prefix_the_active_mode	15	12804	2	0.2483046054840088	0.2934802770614624	5	generated_token_15,generated_token_9
ascii_control	prefix_the_active_mode	15	15784	2	0.34595948457717896	0.356326699256897	5	generated_token_2,generated_token_20
ascii_control	prefix_the_active_mode	15	15877	2	0.21091066300868988	0.2323036640882492	5	generated_token_10,generated_token_2
ascii_control	prefix_the_active_mode	15	22915	2	0.2941138297319412	0.3898765444755554	5	generated_token_13,generated_token_7
ascii_control	prefix_the_active_mode	15	11075	2	0.20527753233909607	0.26331543922424316	6	generated_token_15,generated_token_16
ascii_control	prefix_the_active_mode	15	16526	2	0.1820278838276863	0.26522624492645264	6	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	30996	2	0.16302736848592758	0.2190658301115036	6	final_prompt_token,generated_token_5
ascii_control	prefix_the_active_mode	15	31888	2	0.22859279811382294	0.25747957825660706	6	generated_token_2,generated_token_9
ascii_control	prefix_the_active_mode	15	6727	2	0.1926226168870926	0.2373429238796234	7	generated_token_12,generated_token_18
ascii_control	prefix_the_active_mode	15	25468	2	0.16247227787971497	0.19123061001300812	7	generated_token_19,generated_token_6
ascii_control	prefix_the_active_mode	15	1009	2	0.2375497817993164	0.3286052346229553	8	generated_token_16,generated_token_32
ascii_control	prefix_the_active_mode	15	6373	2	0.17206047475337982	0.20317505300045013	8	generated_token_13,generated_token_4
ascii_control	prefix_the_active_mode	15	26049	2	0.14560489356517792	0.18319371342658997	8	generated_token_11,generated_token_17
ascii_control	prefix_the_active_mode	15	27468	2	0.14488596469163895	0.18342220783233643	8	generated_token_1,generated_token_19
ascii_control	prefix_the_active_mode	15	175	2	0.18190395832061768	0.24563977122306824	9	generated_token_13,generated_token_96
ascii_control	prefix_the_active_mode	15	15185	2	0.19056330621242523	0.2338307797908783	9	generated_token_15,generated_token_9
ascii_control	prefix_the_active_mode	15	22399	2	0.23043954372406006	0.24415329098701477	9	generated_token_15,generated_token_2
ascii_control	prefix_the_active_mode	15	29390	2	0.24280115216970444	0.26940861344337463	9	generated_token_14,generated_token_64
ascii_control	prefix_the_active_mode	15	5921	2	0.18245615810155869	0.22867652773857117	10	generated_token_10,generated_token_9
ascii_control	prefix_the_active_mode	15	9633	2	0.1282108537852764	0.17078877985477448	10	generated_token_19,generated_token_96
ascii_control	prefix_the_active_mode	15	10553	2	0.1818900778889656	0.206534281373024	10	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	26845	2	0.17133841663599014	0.23707164824008942	10	generated_token_12,generated_token_13
ascii_control	prefix_the_active_mode	15	32108	2	0.24055613577365875	0.26276859641075134	10	generated_token_10,generated_token_64
ascii_control	prefix_the_active_mode	15	19411	2	0.11458975449204445	0.13902905583381653	11	generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	4932	2	0.16696231067180634	0.17498068511486053	12	generated_token_3,generated_token_6
ascii_control	prefix_the_active_mode	15	9001	2	0.17552750930190086	0.23259884119033813	12	generated_token_16,generated_token_6
ascii_control	prefix_the_active_mode	15	20366	2	0.15033188089728355	0.1782294511795044	12	generated_token_4,generated_token_6
ascii_control	prefix_the_active_mode	15	2405	2	0.1398402899503708	0.15081901848316193	13	generated_token_12,generated_token_18
ascii_control	prefix_the_active_mode	15	5207	2	0.17886272072792053	0.2115943431854248	13	generated_token_14,generated_token_64
ascii_control	prefix_the_active_mode	15	7176	2	0.2294541671872139	0.2580452561378479	13	generated_token_2,generated_token_9
ascii_control	prefix_the_active_mode	15	22137	2	0.15227866172790527	0.17608851194381714	13	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	3545	2	0.10646332055330276	0.1330200582742691	14	generated_token_8,generated_token_96
ascii_control	prefix_the_active_mode	15	18328	2	0.12136467546224594	0.15937460958957672	14	generated_token_11,generated_token_17
ascii_control	prefix_the_active_mode	15	3592	2	0.13415789604187012	0.1363755315542221	15	generated_token_128,generated_token_96
ascii_control	prefix_the_active_mode	15	11236	2	0.18013890087604523	0.24819156527519226	15	generated_token_2,generated_token_96
ascii_control	prefix_the_active_mode	15	16232	2	0.17484073340892792	0.19358152151107788	15	generated_token_15,generated_token_9
ascii_control	prefix_the_active_mode	15	24705	2	0.17234200239181519	0.20728497207164764	15	generated_token_19,generated_token_2
ascii_control	prefix_the_active_mode	15	18136	2	0.15667711198329926	0.16115312278270721	16	generated_token_16,generated_token_32
ascii_control	prefix_the_active_mode	15	23736	2	0.1421622335910797	0.1665126085281372	16	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	12906	2	0.17376071214675903	0.21521615982055664	17	generated_token_32,generated_token_64
ascii_control	prefix_the_active_mode	15	6131	2	0.1470702439546585	0.15937474370002747	18	generated_token_20,generated_token_32
ascii_control	prefix_the_active_mode	15	15830	2	0.12269457429647446	0.13292627036571503	18	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	28642	2	0.13893089070916176	0.192358136177063	18	generated_token_10,generated_token_8
ascii_control	prefix_the_active_mode	15	32718	2	0.15526007115840912	0.18157322704792023	18	final_prompt_token,generated_token_6
ascii_control	prefix_the_active_mode	15	1875	2	0.16359038650989532	0.18273144960403442	19	generated_token_20,generated_token_64
ascii_control	prefix_the_active_mode	15	9210	2	0.16550004854798317	0.22594287991523743	19	generated_token_11,generated_token_2
ascii_control	prefix_the_active_mode	15	31317	2	0.14158915728330612	0.15636484324932098	19	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	4859	2	0.12993070483207703	0.1522447168827057	20	generated_token_13,generated_token_32
ascii_control	prefix_the_active_mode	15	24292	2	0.17546217143535614	0.1870788335800171	20	generated_token_15,generated_token_16
ascii_control	prefix_the_active_mode	15	28437	2	0.11919727176427841	0.13036225736141205	20	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	13755	2	0.13666237145662308	0.14115169644355774	21	generated_token_3,generated_token_4
ascii_control	prefix_the_active_mode	15	15255	2	0.13246385380625725	0.14867761731147766	21	final_prompt_token,generated_token_1
ascii_control	prefix_the_active_mode	15	4667	2	0.11186359822750092	0.11831644922494888	22	generated_token_19,generated_token_7
ascii_control	prefix_the_active_mode	15	11299	2	0.11829279363155365	0.12830395996570587	22	generated_token_12,generated_token_18
