condition_family	layer	feature_id	position_count_present	mean_activation_when_present	max_activation	best_rank	positions_present
ascii_control	16	31870	1	0.11149346083402634	0.11149346083402634	33	generated_token_32
ascii_control	16	32254	1	0.1207866221666336	0.1207866221666336	33	generated_token_18
ascii_control	16	5162	1	0.14422783255577087	0.14422783255577087	34	final_prompt_token
ascii_control	16	7658	1	0.10149548947811127	0.10149548947811127	34	generated_token_9
ascii_control	16	9659	1	0.11230777949094772	0.11230777949094772	34	generated_token_96
ascii_control	16	12155	1	0.12068885564804077	0.12068885564804077	34	generated_token_18
ascii_control	16	12583	1	0.15186680853366852	0.15186680853366852	34	generated_token_10
ascii_control	16	14498	1	0.140809565782547	0.140809565782547	34	generated_token_20
ascii_control	16	22035	1	0.12656140327453613	0.12656140327453613	34	generated_token_8
ascii_control	16	28532	1	0.1221260279417038	0.1221260279417038	34	generated_token_1
ascii_control	16	28621	1	0.11343954503536224	0.11343954503536224	34	generated_token_6
ascii_control	16	29123	1	0.10471132397651672	0.10471132397651672	34	generated_token_17
ascii_control	16	30032	1	0.11146816611289978	0.11146816611289978	34	generated_token_32
ascii_control	16	30773	1	0.1494101732969284	0.1494101732969284	34	generated_token_15
ascii_control	16	9859	1	0.11835961043834686	0.11835961043834686	35	generated_token_13
ascii_control	16	11785	1	0.10795250535011292	0.10795250535011292	35	generated_token_11
ascii_control	16	11944	1	0.11908527463674545	0.11908527463674545	35	generated_token_1
ascii_control	16	13601	1	0.15183749794960022	0.15183749794960022	35	generated_token_19
ascii_control	16	14358	1	0.11120696365833282	0.11120696365833282	35	generated_token_32
ascii_control	16	15353	1	0.10034611076116562	0.10034611076116562	35	generated_token_12
ascii_control	16	22980	1	0.11253511905670166	0.11253511905670166	35	generated_token_6
ascii_control	16	28044	1	0.10453324019908905	0.10453324019908905	35	generated_token_17
ascii_control	16	30950	1	0.1610168218612671	0.1610168218612671	35	generated_token_5
ascii_control	16	31616	1	0.16709576547145844	0.16709576547145844	35	generated_token_16
ascii_control	16	4135	1	0.12005139887332916	0.12005139887332916	36	generated_token_18
ascii_control	16	6330	1	0.1187971830368042	0.1187971830368042	36	generated_token_1
ascii_control	16	7269	1	0.11093954741954803	0.11093954741954803	36	generated_token_96
ascii_control	16	7998	1	0.11225506663322449	0.11225506663322449	36	generated_token_6
ascii_control	16	11309	1	0.16153594851493835	0.16153594851493835	36	generated_token_16
ascii_control	16	13169	1	0.10116423666477203	0.10116423666477203	36	generated_token_9
ascii_control	16	15165	1	0.13623493909835815	0.13623493909835815	36	generated_token_64
ascii_control	16	16667	1	0.11247913539409637	0.11247913539409637	36	generated_token_13
ascii_control	16	21345	1	0.1418672651052475	0.1418672651052475	36	generated_token_4
ascii_control	16	28656	1	0.14842568337917328	0.14842568337917328	36	generated_token_10
ascii_control	16	31588	1	0.10375802218914032	0.10375802218914032	36	generated_token_17
ascii_control	16	31821	1	0.14317193627357483	0.14317193627357483	36	final_prompt_token
ascii_control	16	32281	1	0.11044830083847046	0.11044830083847046	36	generated_token_32
ascii_control	16	595	1	0.1113809272646904	0.1113809272646904	37	generated_token_6
ascii_control	16	1756	1	0.11695437133312225	0.11695437133312225	37	generated_token_1
ascii_control	16	3244	1	0.14954566955566406	0.14954566955566406	37	generated_token_19
ascii_control	16	3975	1	0.16884799301624298	0.16884799301624298	37	generated_token_7
ascii_control	16	6981	1	0.13607852160930634	0.13607852160930634	37	generated_token_64
ascii_control	16	8974	1	0.12434883415699005	0.12434883415699005	37	generated_token_8
ascii_control	16	10650	1	0.14292284846305847	0.14292284846305847	37	final_prompt_token
ascii_control	16	14067	1	0.10518792271614075	0.10518792271614075	37	generated_token_11
ascii_control	16	14444	1	0.14754296839237213	0.14754296839237213	37	generated_token_15
ascii_control	16	15226	1	0.14483803510665894	0.14483803510665894	37	generated_token_10
ascii_control	16	18018	1	0.10963458567857742	0.10963458567857742	37	generated_token_32
ascii_control	16	19476	1	0.1352238953113556	0.1352238953113556	37	generated_token_3
ascii_control	16	24282	1	0.13921388983726501	0.13921388983726501	37	generated_token_20
ascii_control	16	25612	1	0.09918932616710663	0.09918932616710663	37	generated_token_12
ascii_control	16	26107	1	0.11006049066781998	0.11006049066781998	37	generated_token_96
ascii_control	16	31742	1	0.0978674441576004	0.0978674441576004	37	generated_token_14
ascii_control	16	320	1	0.14691700041294098	0.14691700041294098	38	generated_token_5
ascii_control	16	737	1	0.1342209428548813	0.1342209428548813	38	generated_token_64
ascii_control	16	1725	1	0.09597653895616531	0.09597653895616531	38	generated_token_14
ascii_control	16	7466	1	0.11611013114452362	0.11611013114452362	38	generated_token_2
ascii_control	16	7627	1	0.13679754734039307	0.13679754734039307	38	generated_token_20
ascii_control	16	9714	1	0.13406510651111603	0.13406510651111603	38	generated_token_3
ascii_control	16	9946	1	0.1641918271780014	0.1641918271780014	38	generated_token_7
ascii_control	16	12451	1	0.1404431313276291	0.1404431313276291	38	generated_token_4
ascii_control	16	13325	1	0.10937328636646271	0.10937328636646271	38	generated_token_13
ascii_control	16	14302	1	0.14276671409606934	0.14276671409606934	38	final_prompt_token
ascii_control	16	14544	1	0.11120936274528503	0.11120936274528503	38	generated_token_6
ascii_control	16	21043	1	0.09790767729282379	0.09790767729282379	38	generated_token_12
ascii_control	16	21403	1	0.11650684475898743	0.11650684475898743	38	generated_token_1
ascii_control	16	21497	1	0.14686888456344604	0.14686888456344604	38	generated_token_15
ascii_control	16	26397	1	0.10958896577358246	0.10958896577358246	38	generated_token_96
ascii_control	16	28403	1	0.1226278692483902	0.1226278692483902	38	generated_token_8
ascii_control	16	2752	1	0.14691901206970215	0.14691901206970215	39	generated_token_19
ascii_control	16	5257	1	0.1400570273399353	0.1400570273399353	39	final_prompt_token
ascii_control	16	5420	1	0.1335875689983368	0.1335875689983368	39	generated_token_64
ascii_control	16	8642	1	0.10769478976726532	0.10769478976726532	39	generated_token_13
ascii_control	16	12616	1	0.14488951861858368	0.14488951861858368	39	generated_token_15
ascii_control	16	16438	1	0.11874714493751526	0.11874714493751526	39	generated_token_18
ascii_control	16	16689	1	0.14013904333114624	0.14013904333114624	39	generated_token_10
ascii_control	16	16742	1	0.12218882143497467	0.12218882143497467	39	generated_token_8
ascii_control	16	21016	1	0.10670138150453568	0.10670138150453568	39	generated_token_32
ascii_control	16	21459	1	0.09513150155544281	0.09513150155544281	39	generated_token_14
ascii_control	16	23073	1	0.14540427923202515	0.14540427923202515	39	generated_token_5
ascii_control	16	3897	1	0.1360226273536682	0.1360226273536682	40	generated_token_20
ascii_control	16	4403	1	0.16256727278232574	0.16256727278232574	40	generated_token_7
ascii_control	16	7913	1	0.1441931128501892	0.1441931128501892	40	generated_token_15
ascii_control	16	10272	1	0.13157998025417328	0.13157998025417328	40	generated_token_3
ascii_control	16	12010	1	0.12877556681632996	0.12877556681632996	40	generated_token_64
ascii_control	16	19199	1	0.11212483048439026	0.11212483048439026	40	generated_token_1
ascii_control	16	22979	1	0.10922835767269135	0.10922835767269135	40	generated_token_96
ascii_control	16	25459	1	0.1363350749015808	0.1363350749015808	40	generated_token_10
ascii_control	16	26747	1	0.1055493950843811	0.1055493950843811	40	generated_token_32
ascii_control	16	26811	1	0.1398804783821106	0.1398804783821106	40	generated_token_4
ascii_control	16	26878	1	0.0990455150604248	0.0990455150604248	40	generated_token_17
ascii_control	16	1819	1	0.09486118704080582	0.09486118704080582	41	generated_token_12
ascii_control	16	3411	1	0.13634437322616577	0.13634437322616577	41	final_prompt_token
ascii_control	16	5301	1	0.10893784463405609	0.10893784463405609	41	generated_token_96
ascii_control	16	6668	1	0.14374512434005737	0.14374512434005737	41	generated_token_15
ascii_control	16	18902	1	0.12772539258003235	0.12772539258003235	41	generated_token_64
ascii_control	16	27181	1	0.10966913402080536	0.10966913402080536	41	generated_token_6
ascii_control	16	29208	1	0.12912556529045105	0.12912556529045105	41	generated_token_3
ascii_control	16	31070	1	0.09106791019439697	0.09106791019439697	41	generated_token_9
ascii_control	16	31442	1	0.10162018239498138	0.10162018239498138	41	generated_token_32
ascii_control	16	32514	1	0.11148321628570557	0.11148321628570557	41	generated_token_1
ascii_control	16	3020	1	0.10732479393482208	0.10732479393482208	42	generated_token_96
ascii_control	16	7061	1	0.13268950581550598	0.13268950581550598	42	generated_token_20
ascii_control	16	7386	1	0.11084721982479095	0.11084721982479095	42	generated_token_1
ascii_control	16	7840	1	0.10069383680820465	0.10069383680820465	42	generated_token_32
ascii_control	16	13193	1	0.15329039096832275	0.15329039096832275	42	generated_token_16
ascii_control	16	27502	1	0.1270202249288559	0.1270202249288559	42	generated_token_64
ascii_control	16	28476	1	0.13956090807914734	0.13956090807914734	42	generated_token_15
ascii_control	16	29119	1	0.10008927434682846	0.10008927434682846	42	generated_token_11
ascii_control	16	30227	1	0.13298846781253815	0.13298846781253815	42	final_prompt_token
ascii_control	16	30830	1	0.11643122881650925	0.11643122881650925	42	generated_token_18
ascii_control	16	613	1	0.12954406440258026	0.12954406440258026	43	generated_token_10
ascii_control	16	3748	1	0.15903893113136292	0.15903893113136292	43	generated_token_7
ascii_control	16	6896	1	0.1440316140651703	0.1440316140651703	43	generated_token_19
ascii_control	16	10475	1	0.1101851835846901	0.1101851835846901	43	generated_token_1
ascii_control	16	11791	1	0.09099392592906952	0.09099392592906952	43	generated_token_14
ascii_control	16	16373	1	0.10935463011264801	0.10935463011264801	43	generated_token_2
ascii_control	16	24299	1	0.12762604653835297	0.12762604653835297	43	final_prompt_token
ascii_control	16	29390	1	0.12678930163383484	0.12678930163383484	43	generated_token_64
ascii_control	16	29417	1	0.13214491307735443	0.13214491307735443	43	generated_token_20
ascii_control	16	32315	1	0.1508411169052124	0.1508411169052124	43	generated_token_16
ascii_control	16	10213	1	0.13197040557861328	0.13197040557861328	44	generated_token_4
ascii_control	16	12439	1	0.10003268718719482	0.10003268718719482	44	generated_token_32
ascii_control	16	13854	1	0.12906527519226074	0.12906527519226074	44	generated_token_10
ascii_control	16	18047	1	0.10610217601060867	0.10610217601060867	44	generated_token_96
ascii_control	16	19715	1	0.10088449716567993	0.10088449716567993	44	generated_token_13
ascii_control	16	20200	1	0.08979812264442444	0.08979812264442444	44	generated_token_12
ascii_control	16	23245	1	0.15692877769470215	0.15692877769470215	44	generated_token_7
ascii_control	16	27221	1	0.15028169751167297	0.15028169751167297	44	generated_token_16
ascii_control	16	28497	1	0.12617653608322144	0.12617653608322144	44	generated_token_64
ascii_control	16	29375	1	0.1310752034187317	0.1310752034187317	44	generated_token_20
ascii_control	16	3920	1	0.12857761979103088	0.12857761979103088	45	generated_token_10
ascii_control	16	4550	1	0.123248390853405	0.123248390853405	45	generated_token_64
ascii_control	16	4778	1	0.14348872005939484	0.14348872005939484	45	generated_token_19
ascii_control	16	5550	1	0.14357589185237885	0.14357589185237885	45	generated_token_5
ascii_control	16	5763	1	0.12615403532981873	0.12615403532981873	45	final_prompt_token
ascii_control	16	5792	1	0.1487623006105423	0.1487623006105423	45	generated_token_16
ascii_control	16	5819	1	0.11471861600875854	0.11471861600875854	45	generated_token_18
ascii_control	16	10886	1	0.09702390432357788	0.09702390432357788	45	generated_token_17
ascii_control	16	14640	1	0.11640943586826324	0.11640943586826324	45	generated_token_8
ascii_control	16	15007	1	0.1000305712223053	0.1000305712223053	45	generated_token_32
ascii_control	16	22108	1	0.13108564913272858	0.13108564913272858	45	generated_token_4
ascii_control	16	24557	1	0.1078849732875824	0.1078849732875824	45	generated_token_1
ascii_control	16	24683	1	0.12610650062561035	0.12610650062561035	45	generated_token_3
ascii_control	16	25151	1	0.12865768373012543	0.12865768373012543	45	generated_token_20
ascii_control	16	27269	1	0.1562100201845169	0.1562100201845169	45	generated_token_7
ascii_control	16	29508	1	0.08716650307178497	0.08716650307178497	45	generated_token_9
ascii_control	16	30555	1	0.10460911691188812	0.10460911691188812	45	generated_token_6
ascii_control	16	1754	1	0.1421089917421341	0.1421089917421341	46	generated_token_5
ascii_control	16	1969	1	0.11443693190813065	0.11443693190813065	46	generated_token_18
ascii_control	16	5915	1	0.12307082116603851	0.12307082116603851	46	generated_token_64
ascii_control	16	8126	1	0.10555370897054672	0.10555370897054672	46	generated_token_2
ascii_control	16	9557	1	0.08763398230075836	0.08763398230075836	46	generated_token_12
ascii_control	16	11066	1	0.08971473574638367	0.08971473574638367	46	generated_token_14
ascii_control	16	16705	1	0.09875381737947464	0.09875381737947464	46	generated_token_13
ascii_control	16	21199	1	0.08558339625597	0.08558339625597	46	generated_token_9
ascii_control	16	21608	1	0.13083907961845398	0.13083907961845398	46	generated_token_4
ascii_control	16	25428	1	0.12308336049318314	0.12308336049318314	46	final_prompt_token
ascii_control	16	27622	1	0.11541946232318878	0.11541946232318878	46	generated_token_8
ascii_control	16	32191	1	0.12590208649635315	0.12590208649635315	46	generated_token_3
ascii_control	16	1110	1	0.09869113564491272	0.09869113564491272	47	generated_token_11
ascii_control	16	3187	1	0.1345527470111847	0.1345527470111847	47	generated_token_15
ascii_control	16	9137	1	0.10188856720924377	0.10188856720924377	47	generated_token_6
ascii_control	16	14022	1	0.10352970659732819	0.10352970659732819	47	generated_token_96
ascii_control	16	14054	1	0.09861214458942413	0.09861214458942413	47	generated_token_13
ascii_control	16	14324	1	0.12707127630710602	0.12707127630710602	47	generated_token_20
ascii_control	16	14558	1	0.12223783880472183	0.12223783880472183	47	generated_token_64
ascii_control	16	15760	1	0.11519122123718262	0.11519122123718262	47	generated_token_8
ascii_control	16	16391	1	0.12203365564346313	0.12203365564346313	47	final_prompt_token
ascii_control	16	17591	1	0.1458372324705124	0.1458372324705124	47	generated_token_16
ascii_control	16	18292	1	0.10394845902919769	0.10394845902919769	47	generated_token_1
ascii_control	16	4604	1	0.09789516031742096	0.09789516031742096	48	generated_token_32
ascii_control	16	4773	1	0.11500219255685806	0.11500219255685806	48	generated_token_8
ascii_control	16	9065	1	0.10472136735916138	0.10472136735916138	48	generated_token_2
ascii_control	16	17629	1	0.1388145089149475	0.1388145089149475	48	generated_token_19
ascii_control	16	18068	1	0.08794289827346802	0.08794289827346802	48	generated_token_14
ascii_control	16	25840	1	0.12200112640857697	0.12200112640857697	48	final_prompt_token
ascii_control	16	25963	1	0.10279036313295364	0.10279036313295364	48	generated_token_1
ascii_control	16	26293	1	0.10314570367336273	0.10314570367336273	48	generated_token_96
ascii_control	16	28468	1	0.12184198200702667	0.12184198200702667	48	generated_token_64
ascii_control	16	31958	1	0.09726369380950928	0.09726369380950928	48	generated_token_13
ascii_control	16	2072	1	0.14444270730018616	0.14444270730018616	49	generated_token_16
ascii_control	16	11147	1	0.08746092021465302	0.08746092021465302	49	generated_token_14
ascii_control	16	12261	1	0.11170600354671478	0.11170600354671478	49	generated_token_18
ascii_control	16	14602	1	0.08165568113327026	0.08165568113327026	49	generated_token_9
ascii_control	16	20894	1	0.1007765531539917	0.1007765531539917	49	generated_token_6
ascii_control	16	21346	1	0.13287070393562317	0.13287070393562317	49	generated_token_15
ascii_control	16	21924	1	0.09758609533309937	0.09758609533309937	49	generated_token_32
ascii_control	16	22052	1	0.09659221023321152	0.09659221023321152	49	generated_token_13
ascii_control	16	23731	1	0.12612274289131165	0.12612274289131165	49	generated_token_10
ascii_control	16	24432	1	0.1253766268491745	0.1253766268491745	49	generated_token_20
ascii_control	16	28465	1	0.12098346650600433	0.12098346650600433	49	final_prompt_token
ascii_control	16	32162	1	0.12157327681779861	0.12157327681779861	49	generated_token_64
ascii_control	16	2824	1	0.15249474346637726	0.15249474346637726	50	generated_token_7
ascii_control	16	2941	1	0.12087862193584442	0.12087862193584442	50	generated_token_64
ascii_control	16	7391	1	0.10020998120307922	0.10020998120307922	50	generated_token_1
ascii_control	16	12597	1	0.10094749927520752	0.10094749927520752	50	generated_token_96
ascii_control	16	12625	1	0.12511283159255981	0.12511283159255981	50	generated_token_20
ascii_control	16	14251	1	0.0854044035077095	0.0854044035077095	50	generated_token_14
ascii_control	16	15185	1	0.09421105682849884	0.09421105682849884	50	generated_token_17
ascii_control	16	18039	1	0.09606380015611649	0.09606380015611649	50	generated_token_11
ascii_control	16	24454	1	0.12090936303138733	0.12090936303138733	50	final_prompt_token
ascii_control	24	22272	20	0.40546787083148955	0.6067371368408203	2	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_64,generated_token_7,generated_token_8,generated_token_96
ascii_control	24	18486	19	0.35267448974283117	0.6031494140625	3	generated_token_1,generated_token_10,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_17,generated_token_18,generated_token_2,generated_token_3,generated_token_32,generated_token_4,generated_token_5,generated_token_6,generated_token_64,generated_token_7,generated_token_8,generated_token_9,generated_token_96
ascii_control	24	4528	16	0.2423226609826088	0.4017696976661682	9	generated_token_1,generated_token_11,generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_3,generated_token_6,generated_token_7,generated_token_8,generated_token_9,generated_token_96
ascii_control	24	2938	15	0.8685386021931966	1.6341965198516846	1	final_prompt_token,generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8,generated_token_9
ascii_control	24	17968	15	0.2655617316563924	0.3530995547771454	5	final_prompt_token,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_17,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8,generated_token_9
ascii_control	24	826	14	0.41954866158110754	0.8216231465339661	1	generated_token_1,generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6,generated_token_64,generated_token_8,generated_token_9
ascii_control	24	3637	11	0.38322256911884656	0.6386346817016602	2	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20
ascii_control	24	8891	11	0.2179042033173821	0.27911069989204407	10	generated_token_12,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_20,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	24	4015	11	0.18159974840554324	0.27482929825782776	15	final_prompt_token,generated_token_12,generated_token_13,generated_token_16,generated_token_17,generated_token_18,generated_token_2,generated_token_20,generated_token_6,generated_token_8,generated_token_9
ascii_control	24	22699	10	0.39930454939603804	1.20505952835083	2	generated_token_1,generated_token_10,generated_token_12,generated_token_17,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_8,generated_token_9
ascii_control	24	28129	10	0.47919040322303774	0.9240937232971191	2	generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_32,generated_token_6,generated_token_7
ascii_control	24	30454	10	0.2361370861530304	0.4634341895580292	6	generated_token_11,generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_19,generated_token_20,generated_token_96
ascii_control	24	31598	10	0.20856547802686692	0.3929746747016907	8	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_14,generated_token_2,generated_token_3,generated_token_7,generated_token_8,generated_token_96
ascii_control	24	29596	10	0.25047830045223235	0.2787080407142639	9	generated_token_12,generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	24	25120	10	0.20317013561725616	0.26424455642700195	10	generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_18,generated_token_5,generated_token_6,generated_token_7,generated_token_9,generated_token_96
ascii_control	24	16327	9	0.29205526908238727	0.4402008652687073	3	generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_5,generated_token_6,generated_token_7
ascii_control	24	1030	9	0.32401128444406724	0.4701710641384125	4	generated_token_10,generated_token_11,generated_token_12,generated_token_13,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_8
ascii_control	24	28726	9	0.27330516444312203	0.4622897803783417	5	generated_token_1,generated_token_10,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6,generated_token_7,generated_token_8
ascii_control	24	26065	9	0.20738839275307125	0.3016042113304138	10	generated_token_10,generated_token_11,generated_token_12,generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_8,generated_token_9
ascii_control	24	148	8	0.20305907726287842	0.320767343044281	10	final_prompt_token,generated_token_11,generated_token_12,generated_token_13,generated_token_4,generated_token_7,generated_token_8,generated_token_96
ascii_control	24	29586	8	0.1821342073380947	0.23732563853263855	19	generated_token_1,generated_token_11,generated_token_12,generated_token_13,generated_token_2,generated_token_6,generated_token_8,generated_token_96
ascii_control	24	19994	8	0.16526014171540737	0.1998690515756607	20	final_prompt_token,generated_token_1,generated_token_13,generated_token_18,generated_token_2,generated_token_5,generated_token_6,generated_token_9
ascii_control	24	32129	7	0.36441561792578014	0.8513390421867371	1	generated_token_15,generated_token_16,generated_token_18,generated_token_19,generated_token_20,generated_token_6,generated_token_7
ascii_control	24	9239	7	0.1893880260842187	0.25146380066871643	21	generated_token_13,generated_token_15,generated_token_16,generated_token_17,generated_token_18,generated_token_20,generated_token_7
ascii_control	24	21455	6	0.2649046778678894	0.3867069482803345	7	generated_token_15,generated_token_16,generated_token_19,generated_token_20,generated_token_32,generated_token_64
ascii_control	24	22598	6	0.20058898627758026	0.2489493042230606	19	generated_token_10,generated_token_2,generated_token_3,generated_token_4,generated_token_6,generated_token_64
ascii_control	24	5183	5	0.2661860793828964	0.6726632714271545	3	generated_token_11,generated_token_12,generated_token_17,generated_token_8,generated_token_9
ascii_control	24	32767	5	0.4113697975873947	0.7259364128112793	3	generated_token_15,generated_token_16,generated_token_19,generated_token_20,generated_token_7
ascii_control	24	21393	5	0.33588978052139284	0.4900996685028076	5	generated_token_13,generated_token_17,generated_token_5,generated_token_6,generated_token_7
ascii_control	24	30902	5	0.24208869338035582	0.3690728545188904	5	generated_token_10,generated_token_11,generated_token_12,generated_token_3,generated_token_4
ascii_control	24	27487	5	0.1906501144170761	0.3006860315799713	9	generated_token_15,generated_token_16,generated_token_17,generated_token_5,generated_token_6
ascii_control	24	54	5	0.22221567928791047	0.3279607892036438	10	generated_token_12,generated_token_13,generated_token_4,generated_token_5,generated_token_6
ascii_control	24	21483	5	0.227412149310112	0.3228161931037903	10	generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_6
ascii_control	24	14069	5	0.21022066175937654	0.2604207992553711	11	generated_token_1,generated_token_2,generated_token_3,generated_token_4,generated_token_9
ascii_control	24	25590	5	0.19716109931468964	0.31774815917015076	11	generated_token_2,generated_token_3,generated_token_4,generated_token_5,generated_token_8
ascii_control	24	15826	5	0.20391811728477477	0.23626479506492615	12	generated_token_13,generated_token_17,generated_token_5,generated_token_6,generated_token_96
ascii_control	24	26371	5	0.19142283499240875	0.2828179597854614	12	generated_token_13,generated_token_14,generated_token_15,generated_token_16,generated_token_18
ascii_control	24	10419	5	0.20027598440647126	0.26712507009506226	15	generated_token_12,generated_token_13,generated_token_14,generated_token_17,generated_token_5
ascii_control	24	13898	5	0.17447775602340698	0.21483395993709564	17	generated_token_1,generated_token_16,generated_token_18,generated_token_2,generated_token_9
ascii_control	24	24036	5	0.20633820295333863	0.24501760303974152	17	generated_token_10,generated_token_11,generated_token_2,generated_token_3,generated_token_4
ascii_control	24	26967	5	0.18008989989757537	0.24901041388511658	17	generated_token_1,generated_token_12,generated_token_17,generated_token_18,generated_token_2
ascii_control	24	7998	4	0.5066011250019073	0.6087854504585266	1	generated_token_11,generated_token_12,generated_token_3,generated_token_4
ascii_control	24	3497	4	0.3439803719520569	0.595695972442627	4	generated_token_18,generated_token_19,generated_token_64,generated_token_96
ascii_control	24	9425	4	0.31286342069506645	0.4244574010372162	4	generated_token_15,generated_token_16,generated_token_18,generated_token_19
ascii_control	24	27361	4	0.3531428351998329	0.4910678267478943	5	generated_token_15,generated_token_19,generated_token_20,generated_token_7
ascii_control	24	31105	4	0.39239345490932465	0.547370195388794	5	generated_token_11,generated_token_12,generated_token_3,generated_token_4
ascii_control	24	32304	4	0.2871438190340996	0.3988288640975952	6	generated_token_11,generated_token_12,generated_token_13,generated_token_14
ascii_control	24	5552	4	0.2725689560174942	0.3778570592403412	7	generated_token_10,generated_token_11,generated_token_12,generated_token_13
ascii_control	24	10738	4	0.207978043705225	0.2912183403968811	11	generated_token_11,generated_token_12,generated_token_3,generated_token_4
ascii_control	24	32089	4	0.21582435443997383	0.2947133183479309	11	generated_token_11,generated_token_2,generated_token_3,generated_token_4
ascii_control	24	12637	4	0.19066636264324188	0.22547079622745514	12	generated_token_10,generated_token_14,generated_token_2,generated_token_6
ascii_control	24	29974	4	0.19885741919279099	0.22778044641017914	15	generated_token_12,generated_token_2,generated_token_3,generated_token_4
ascii_control	24	30167	4	0.17208658903837204	0.2201395034790039	16	generated_token_1,generated_token_13,generated_token_5,generated_token_6
ascii_control	24	14621	4	0.2142595648765564	0.2666642665863037	17	generated_token_12,generated_token_13,generated_token_4,generated_token_5
ascii_control	24	30702	4	0.2009291648864746	0.2832706868648529	19	generated_token_14,generated_token_18,generated_token_19,generated_token_64
ascii_control	24	21706	4	0.20793910697102547	0.24129222333431244	22	generated_token_11,generated_token_15,generated_token_19,generated_token_20
ascii_control	24	18789	4	0.1601165346801281	0.1749386340379715	33	generated_token_10,generated_token_12,generated_token_2,generated_token_4
ascii_control	24	6998	3	1.0353954831759136	1.2228364944458008	1	generated_token_14,generated_token_18,generated_token_6
ascii_control	24	30977	3	0.5927034119764963	0.8575797080993652	1	generated_token_13,generated_token_5,generated_token_6
ascii_control	24	1359	3	0.438011313478152	0.6790564060211182	2	generated_token_1,generated_token_2,generated_token_9
ascii_control	24	21814	3	0.3019426167011261	0.4402284026145935	2	generated_token_14,generated_token_6,generated_token_7
ascii_control	24	23027	3	0.3256221016248067	0.6239936351776123	2	generated_token_11,generated_token_12,generated_token_3
ascii_control	24	8215	3	0.26728810866673786	0.44578585028648376	3	final_prompt_token,generated_token_17,generated_token_8
ascii_control	24	30841	3	0.3405064443747203	0.5485273003578186	5	generated_token_12,generated_token_4,generated_token_5
ascii_control	24	3271	3	0.21895684798558554	0.2975034713745117	6	final_prompt_token,generated_token_1,generated_token_3
ascii_control	24	3678	3	0.28055645028750104	0.3122102916240692	7	final_prompt_token,generated_token_8,generated_token_9
ascii_control	24	7950	3	0.29047999282677966	0.38356053829193115	7	generated_token_16,generated_token_17,generated_token_20
ascii_control	24	13565	3	0.3219367166360219	0.3838059604167938	7	generated_token_13,generated_token_5,generated_token_6
ascii_control	24	25471	3	0.2534617731968562	0.3796800971031189	7	generated_token_3,generated_token_4,generated_token_8
ascii_control	24	25756	3	0.25690868000189465	0.3229716122150421	8	generated_token_2,generated_token_4,generated_token_5
ascii_control	24	6307	3	0.3162127137184143	0.47696399688720703	9	generated_token_15,generated_token_19,generated_token_20
ascii_control	24	7190	3	0.21667763590812683	0.28488537669181824	9	generated_token_4,generated_token_5,generated_token_6
ascii_control	24	22279	3	0.26650699476401013	0.32826411724090576	9	generated_token_13,generated_token_5,generated_token_6
ascii_control	24	2740	3	0.20303983986377716	0.2672334313392639	10	generated_token_10,generated_token_3,generated_token_5
ascii_control	24	8316	3	0.2440823862950007	0.3001248240470886	10	generated_token_1,generated_token_2,generated_token_9
ascii_control	24	2074	3	0.25765154759089154	0.3948945999145508	11	generated_token_16,generated_token_6,generated_token_7
