family	variant	layer	position_label	residual_l2_vs_ascii	residual_cosine_distance_vs_ascii	sae_topk_jaccard_distance_vs_ascii
hum_processing	d_dot_high_impact_control	26	generated_token_32	5.630609512329102	0.4652486080202566	0.9473684210526316
hum_processing	d_dot_high_impact_control	26	generated_token_64	6.167335510253906	0.39663266539974296	0.9583333333333334
strange_loop	light_global_mixed	14	final_prompt_token	1.3031991720199585	0.05083199963163487	0.5915492957746479
strange_loop	light_global_mixed	14	generated_token_1	1.4371013641357422	0.14788712614018906	0.5714285714285714
strange_loop	light_global_mixed	14	generated_token_8	0.7128602266311646	0.02097188489820223	0.4126984126984127
strange_loop	light_global_mixed	14	generated_token_16	5.812496185302734	0.5009113447402871	0.9583333333333334
strange_loop	light_global_mixed	14	generated_token_32	3.6465277671813965	0.4389780936965877	0.9795918367346939
strange_loop	light_global_mixed	14	generated_token_64	3.218305826187134	0.3735853473614168	0.9473684210526316
strange_loop	light_global_mixed	15	final_prompt_token	1.3102020025253296	0.0774800180402031	0.3870967741935484
strange_loop	light_global_mixed	15	generated_token_1	1.4695934057235718	0.17949145461162475	0.5507246376811594
strange_loop	light_global_mixed	15	generated_token_8	0.8833771347999573	0.033783111250607845	0.33333333333333337
strange_loop	light_global_mixed	15	generated_token_16	5.939816474914551	0.5329595578419973	0.9473684210526316
strange_loop	light_global_mixed	15	generated_token_32	3.9134724140167236	0.6285040272120639	0.98989898989899
strange_loop	light_global_mixed	15	generated_token_64	3.325327157974243	0.47236706057461775	0.9583333333333334
strange_loop	light_global_mixed	16	final_prompt_token	1.3236886262893677	0.07581770856201253	0.3870967741935484
strange_loop	light_global_mixed	16	generated_token_1	1.5916545391082764	0.1835217215616758	0.6666666666666667
strange_loop	light_global_mixed	16	generated_token_8	0.8989575505256653	0.03373539651000612	0.3870967741935484
strange_loop	light_global_mixed	16	generated_token_16	5.817206382751465	0.5259440842890707	0.9010989010989011
strange_loop	light_global_mixed	16	generated_token_32	4.0898756980896	0.6188855860610231	0.9795918367346939
strange_loop	light_global_mixed	16	generated_token_64	3.522199869155884	0.4794850635598191	0.9473684210526316
strange_loop	light_global_mixed	24	final_prompt_token	1.9103776216506958	0.09120068475981113	0.4375
strange_loop	light_global_mixed	24	generated_token_1	1.71791672706604	0.09530070033026561	0.48484848484848486
strange_loop	light_global_mixed	24	generated_token_8	1.0913772583007812	0.024689683693369435	0.3870967741935484
strange_loop	light_global_mixed	24	generated_token_16	6.245636940002441	0.524149359464291	0.9130434782608696
strange_loop	light_global_mixed	24	generated_token_32	5.523062705993652	0.5147469629134219	0.9361702127659575
strange_loop	light_global_mixed	24	generated_token_64	5.666406631469727	0.49478875527264454	0.9583333333333334
strange_loop	light_global_mixed	25	final_prompt_token	2.0468199253082275	0.09247708039724345	0.5915492957746479
strange_loop	light_global_mixed	25	generated_token_1	1.7339744567871094	0.08630503461948413	0.4375
strange_loop	light_global_mixed	25	generated_token_8	1.1495293378829956	0.02344404299077074	0.360655737704918
strange_loop	light_global_mixed	25	generated_token_16	6.376350402832031	0.4979988851229066	0.9130434782608696
strange_loop	light_global_mixed	25	generated_token_32	5.978180408477783	0.5258283275882881	0.9583333333333334
strange_loop	light_global_mixed	25	generated_token_64	6.073981285095215	0.5413238821738309	0.9247311827956989
strange_loop	light_global_mixed	26	final_prompt_token	2.2304513454437256	0.07319610456302728	0.5294117647058824
strange_loop	light_global_mixed	26	generated_token_1	1.8017581701278687	0.07085999467751436	0.5714285714285714
strange_loop	light_global_mixed	26	generated_token_8	1.1234146356582642	0.018192539229553772	0.4375
strange_loop	light_global_mixed	26	generated_token_16	6.467997074127197	0.4238913157556399	0.9583333333333334
strange_loop	light_global_mixed	26	generated_token_32	5.909002304077148	0.38346058850275055	0.9473684210526316
strange_loop	light_global_mixed	26	generated_token_64	6.5232625007629395	0.42692284837504135	0.9690721649484536
strange_loop	light_high_impact_mixed	14	final_prompt_token	0.666129469871521	0.011844195833226379	0.33333333333333337
strange_loop	light_high_impact_mixed	14	generated_token_1	0.9654855728149414	0.06352346826009658	0.4375
strange_loop	light_high_impact_mixed	14	generated_token_8	1.157846212387085	0.051998606482329124	0.48484848484848486
strange_loop	light_high_impact_mixed	14	generated_token_16	4.521337032318115	0.5452229131977143	1.0
strange_loop	light_high_impact_mixed	14	generated_token_32	1.8479512929916382	0.16593925126779618	0.8235294117647058
strange_loop	light_high_impact_mixed	14	generated_token_64	3.736039876937866	0.7912747364642908	0.98989898989899
strange_loop	light_high_impact_mixed	15	final_prompt_token	0.7447193264961243	0.021659984855102565	0.18181818181818177
strange_loop	light_high_impact_mixed	15	generated_token_1	1.0125666856765747	0.08093216305270556	0.5294117647058824
strange_loop	light_high_impact_mixed	15	generated_token_8	1.574461817741394	0.1141086726260031	0.7012987012987013
strange_loop	light_high_impact_mixed	15	generated_token_16	5.0083537101745605	0.7223468636846405	0.98989898989899
strange_loop	light_high_impact_mixed	15	generated_token_32	2.220376491546631	0.2520993558508663	0.8372093023255813
strange_loop	light_high_impact_mixed	15	generated_token_64	3.775155782699585	0.838745413159681	1.0
strange_loop	light_high_impact_mixed	16	final_prompt_token	0.7637207508087158	0.02273919795507895	0.2142857142857143
strange_loop	light_high_impact_mixed	16	generated_token_1	1.0846164226531982	0.084043944719558	0.3870967741935484
strange_loop	light_high_impact_mixed	16	generated_token_8	1.7140324115753174	0.12831252493234302	0.6486486486486487
strange_loop	light_high_impact_mixed	16	generated_token_16	5.032853126525879	0.7129327625684299	0.98989898989899
strange_loop	light_high_impact_mixed	16	generated_token_32	2.340730667114258	0.23087270516468184	0.8636363636363636
strange_loop	light_high_impact_mixed	16	generated_token_64	3.921522378921509	0.7847327004697376	1.0
strange_loop	light_high_impact_mixed	24	final_prompt_token	0.8536233305931091	0.017415249292120127	0.30508474576271183
strange_loop	light_high_impact_mixed	24	generated_token_1	1.1089894771575928	0.04003002981915649	0.360655737704918
strange_loop	light_high_impact_mixed	24	generated_token_8	2.55731201171875	0.14104717508089515	0.75
strange_loop	light_high_impact_mixed	24	generated_token_16	6.952266693115234	0.7093495401345384	0.98989898989899
strange_loop	light_high_impact_mixed	24	generated_token_32	3.949305772781372	0.26485876000291164	0.9247311827956989
strange_loop	light_high_impact_mixed	24	generated_token_64	6.266186237335205	0.8115694605154923	0.9795918367346939
strange_loop	light_high_impact_mixed	25	final_prompt_token	0.8913454413414001	0.01690602205896341	0.33333333333333337
strange_loop	light_high_impact_mixed	25	generated_token_1	1.1323037147521973	0.03660038270470478	0.24561403508771928
strange_loop	light_high_impact_mixed	25	generated_token_8	2.729954481124878	0.13784368732012453	0.6486486486486487
strange_loop	light_high_impact_mixed	25	generated_token_16	7.142513275146484	0.6799513591921766	1.0
strange_loop	light_high_impact_mixed	25	generated_token_32	4.296904563903809	0.28776833508618027	0.8095238095238095
strange_loop	light_high_impact_mixed	25	generated_token_64	6.536733627319336	0.7786254599801969	0.9795918367346939
strange_loop	light_high_impact_mixed	26	final_prompt_token	0.9303843975067139	0.012929684250133855	0.24561403508771928
strange_loop	light_high_impact_mixed	26	generated_token_1	1.21484375	0.031763077672889106	0.3870967741935484
strange_loop	light_high_impact_mixed	26	generated_token_8	2.7705745697021484	0.11884934071710396	0.7804878048780488
strange_loop	light_high_impact_mixed	26	generated_token_16	7.0731120109558105	0.5272467965766279	0.98989898989899
strange_loop	light_high_impact_mixed	26	generated_token_32	4.417029857635498	0.2308731766323312	0.9010989010989011
strange_loop	light_high_impact_mixed	26	generated_token_64	6.997739791870117	0.7649839471916858	0.98989898989899
strange_loop	dcedilla_shuffled_light	14	final_prompt_token	0.7918601036071777	0.01550106506545157	0.30508474576271183
strange_loop	dcedilla_shuffled_light	14	generated_token_1	1.198011875152588	0.09119603616775618	0.48484848484848486
strange_loop	dcedilla_shuffled_light	14	generated_token_8	0.32893699407577515	0.004428515154613288	0.24561403508771928
strange_loop	dcedilla_shuffled_light	14	generated_token_16	0.316658616065979	0.0022423767143234796	0.07692307692307687
strange_loop	dcedilla_shuffled_light	14	generated_token_32	2.6027438640594482	0.27143429231503735	0.9690721649484536
strange_loop	dcedilla_shuffled_light	14	generated_token_64	3.1156134605407715	0.3470970925025675	0.9361702127659575
strange_loop	dcedilla_shuffled_light	15	final_prompt_token	0.8090260624885559	0.02479220447294883	0.27586206896551724
strange_loop	dcedilla_shuffled_light	15	generated_token_1	1.2416980266571045	0.1161563739768734	0.46153846153846156
strange_loop	dcedilla_shuffled_light	15	generated_token_8	0.5057153701782227	0.011064566603306458	0.27586206896551724
strange_loop	dcedilla_shuffled_light	15	generated_token_16	0.4569273591041565	0.00511408274675984	0.18181818181818177
strange_loop	dcedilla_shuffled_light	15	generated_token_32	3.2287020683288574	0.4540607844740845	0.9690721649484536
strange_loop	dcedilla_shuffled_light	15	generated_token_64	3.2159485816955566	0.43002863248284073	0.9473684210526316
strange_loop	dcedilla_shuffled_light	16	final_prompt_token	0.807853639125824	0.025180817672971978	0.30508474576271183
strange_loop	dcedilla_shuffled_light	16	generated_token_1	1.3205904960632324	0.1213077524821351	0.6486486486486487
strange_loop	dcedilla_shuffled_light	16	generated_token_8	0.5404971837997437	0.01205381966372776	0.27586206896551724
strange_loop	dcedilla_shuffled_light	16	generated_token_16	0.5282850861549377	0.006450534176520417	0.14814814814814814
strange_loop	dcedilla_shuffled_light	16	generated_token_32	3.3059914112091064	0.4308930644195461	0.9690721649484536
strange_loop	dcedilla_shuffled_light	16	generated_token_64	3.4680824279785156	0.43081692170864094	0.9247311827956989
strange_loop	dcedilla_shuffled_light	24	final_prompt_token	1.0650451183319092	0.026563791894349653	0.24561403508771928
strange_loop	dcedilla_shuffled_light	24	generated_token_1	1.6402587890625	0.07881744793697387	0.46153846153846156
strange_loop	dcedilla_shuffled_light	24	generated_token_8	0.5931785702705383	0.007226786160275611	0.14814814814814814
strange_loop	dcedilla_shuffled_light	24	generated_token_16	0.5748088955879211	0.004305834037350298	0.14814814814814814
strange_loop	dcedilla_shuffled_light	24	generated_token_32	5.476743221282959	0.48871739465426833	0.9795918367346939
strange_loop	dcedilla_shuffled_light	24	generated_token_64	5.39474630355835	0.46489267583269545	0.9473684210526316
strange_loop	dcedilla_shuffled_light	25	final_prompt_token	1.1075817346572876	0.025479696668672003	0.33333333333333337
strange_loop	dcedilla_shuffled_light	25	generated_token_1	1.6517943143844604	0.07080779262234971	0.4126984126984127
strange_loop	dcedilla_shuffled_light	25	generated_token_8	0.660454511642456	0.0077266667855320215	0.30508474576271183
strange_loop	dcedilla_shuffled_light	25	generated_token_16	0.5903581380844116	0.004004506938156682	0.1132075471698113
strange_loop	dcedilla_shuffled_light	25	generated_token_32	5.934120178222656	0.5086897226086999	0.9795918367346939
strange_loop	dcedilla_shuffled_light	25	generated_token_64	5.686425685882568	0.49731981221388877	0.9361702127659575
strange_loop	dcedilla_shuffled_light	26	final_prompt_token	1.2416119575500488	0.02192529051808023	0.33333333333333337
strange_loop	dcedilla_shuffled_light	26	generated_token_1	1.6538418531417847	0.05501542111848434	0.46153846153846156
strange_loop	dcedilla_shuffled_light	26	generated_token_8	0.6555964946746826	0.006050185832352173	0.30508474576271183
strange_loop	dcedilla_shuffled_light	26	generated_token_16	0.651943564414978	0.0038093660029945298	0.18181818181818177
strange_loop	dcedilla_shuffled_light	26	generated_token_32	6.018033981323242	0.4401916655001691	0.98989898989899
strange_loop	dcedilla_shuffled_light	26	generated_token_64	6.012068271636963	0.40876339257084804	0.9583333333333334
strange_loop	dcedilla_high_impact	14	final_prompt_token	0.37159138917922974	0.004230262434746446	0.27586206896551724
strange_loop	dcedilla_high_impact	14	generated_token_1	0.6331661343574524	0.027264636801692776	0.30508474576271183
strange_loop	dcedilla_high_impact	14	generated_token_8	0.5847668647766113	0.013766879300000978	0.30508474576271183
strange_loop	dcedilla_high_impact	14	generated_token_16	4.075865745544434	0.4642198721555991	0.9690721649484536
strange_loop	dcedilla_high_impact	14	generated_token_32	3.5171103477478027	0.32747188788609527	0.9473684210526316
strange_loop	dcedilla_high_impact	14	generated_token_64	3.424055337905884	0.4580343296887447	0.98989898989899
strange_loop	dcedilla_high_impact	15	final_prompt_token	0.439325749874115	0.008368198063147703	0.1132075471698113
strange_loop	dcedilla_high_impact	15	generated_token_1	0.6008616089820862	0.02923235780961142	0.360655737704918
strange_loop	dcedilla_high_impact	15	generated_token_8	0.6979837417602539	0.02071293887891401	0.4126984126984127
strange_loop	dcedilla_high_impact	15	generated_token_16	4.541100025177002	0.6433194053250308	0.9690721649484536
strange_loop	dcedilla_high_impact	15	generated_token_32	3.5854406356811523	0.47320149780127096	0.9583333333333334
strange_loop	dcedilla_high_impact	15	generated_token_64	3.475020170211792	0.5761370514240567	1.0
strange_loop	dcedilla_high_impact	16	final_prompt_token	0.4487742781639099	0.008452020562430329	0.14814814814814814
strange_loop	dcedilla_high_impact	16	generated_token_1	0.63746577501297	0.02924444686608918	0.30508474576271183
strange_loop	dcedilla_high_impact	16	generated_token_8	0.6862440705299377	0.019350186879767972	0.24561403508771928
strange_loop	dcedilla_high_impact	16	generated_token_16	4.707859039306641	0.6137601315995806	0.9690721649484536
strange_loop	dcedilla_high_impact	16	generated_token_32	3.6839599609375	0.4788200324248214	0.9690721649484536
strange_loop	dcedilla_high_impact	16	generated_token_64	3.580044984817505	0.5289648003731369	0.9583333333333334
strange_loop	dcedilla_high_impact	24	final_prompt_token	0.7210549712181091	0.012484683814039776	0.2142857142857143
strange_loop	dcedilla_high_impact	24	generated_token_1	0.7335653305053711	0.017316123706190956	0.27586206896551724
strange_loop	dcedilla_high_impact	24	generated_token_8	0.9042978882789612	0.016616233052903162	0.24561403508771928
strange_loop	dcedilla_high_impact	24	generated_token_16	6.251107692718506	0.5501811378937019	0.9361702127659575
strange_loop	dcedilla_high_impact	24	generated_token_32	4.763937950134277	0.3344011954764906	0.8636363636363636
strange_loop	dcedilla_high_impact	24	generated_token_64	5.58386754989624	0.5844399569069784	0.98989898989899
strange_loop	dcedilla_high_impact	25	final_prompt_token	0.7714707255363464	0.012632120654451962	0.24561403508771928
strange_loop	dcedilla_high_impact	25	generated_token_1	0.7535962462425232	0.016067703554754953	0.18181818181818177
strange_loop	dcedilla_high_impact	25	generated_token_8	0.96113520860672	0.01628341614902673	0.27586206896551724
strange_loop	dcedilla_high_impact	25	generated_token_16	6.48569917678833	0.5364973128634096	0.9795918367346939
strange_loop	dcedilla_high_impact	25	generated_token_32	5.142907619476318	0.3488094381562651	0.8505747126436781
strange_loop	dcedilla_high_impact	25	generated_token_64	5.909430027008057	0.5817297075939438	0.9690721649484536
strange_loop	dcedilla_high_impact	26	final_prompt_token	0.8281147480010986	0.010190298968656752	0.14814814814814814
strange_loop	dcedilla_high_impact	26	generated_token_1	0.7891969680786133	0.013304314737000777	0.27586206896551724
strange_loop	dcedilla_high_impact	26	generated_token_8	0.9603875875473022	0.013042360403966335	0.18181818181818177
strange_loop	dcedilla_high_impact	26	generated_token_16	6.513077259063721	0.4502570622581392	0.9130434782608696
strange_loop	dcedilla_high_impact	26	generated_token_32	5.146973133087158	0.2616385236636385	0.8505747126436781
strange_loop	dcedilla_high_impact	26	generated_token_64	6.049032211303711	0.4724563117998023	0.9690721649484536
strange_loop	dense_global_mixed	14	final_prompt_token	2.8290483951568604	0.29058483672951796	0.8888888888888888
strange_loop	dense_global_mixed	14	generated_token_1	1.971847414970398	0.2560081658833522	0.7654320987654322
strange_loop	dense_global_mixed	14	generated_token_8	1.8554377555847168	0.14682145482294795	0.75
strange_loop	dense_global_mixed	14	generated_token_16	3.492534637451172	0.2383413704164501	0.8505747126436781
strange_loop	dense_global_mixed	14	generated_token_32	1.7489672899246216	0.12445512055495356	0.7804878048780488
strange_loop	dense_global_mixed	14	generated_token_64	3.053582191467285	0.40747693063922896	1.0
strange_loop	dense_global_mixed	15	final_prompt_token	2.84395170211792	0.4185444020476755	0.8764044943820225
strange_loop	dense_global_mixed	15	generated_token_1	1.9753962755203247	0.3200771106841135	0.7804878048780488
strange_loop	dense_global_mixed	15	generated_token_8	2.158864736557007	0.22856298961114319	0.8095238095238095
strange_loop	dense_global_mixed	15	generated_token_16	3.7543575763702393	0.3551882829333247	0.8372093023255813
strange_loop	dense_global_mixed	15	generated_token_32	1.944027066230774	0.19081633768358286	0.8095238095238095
strange_loop	dense_global_mixed	15	generated_token_64	3.172879457473755	0.4981548128143565	1.0
strange_loop	dense_global_mixed	16	final_prompt_token	2.940619468688965	0.43120268613122237	0.8505747126436781
strange_loop	dense_global_mixed	16	generated_token_1	1.9915156364440918	0.2952183687967185	0.7012987012987013
strange_loop	dense_global_mixed	16	generated_token_8	2.2394213676452637	0.23173338627823192	0.8235294117647058
strange_loop	dense_global_mixed	16	generated_token_16	3.8766610622406006	0.3568635334519865	0.9247311827956989
strange_loop	dense_global_mixed	16	generated_token_32	2.066321849822998	0.17315726082509864	0.7654320987654322
strange_loop	dense_global_mixed	16	generated_token_64	3.3847427368164062	0.47426180495846715	0.9795918367346939
strange_loop	dense_global_mixed	24	final_prompt_token	3.2444987297058105	0.2872696687125761	0.75
strange_loop	dense_global_mixed	24	generated_token_1	2.250325918197632	0.17529724313258088	0.717948717948718
strange_loop	dense_global_mixed	24	generated_token_8	3.155287265777588	0.2294998559459216	0.8235294117647058
strange_loop	dense_global_mixed	24	generated_token_16	5.39294958114624	0.40734216885742747	0.8764044943820225
strange_loop	dense_global_mixed	24	generated_token_32	3.4919822216033936	0.19884711950383993	0.9010989010989011
strange_loop	dense_global_mixed	24	generated_token_64	5.1479082107543945	0.4645964103200009	0.9795918367346939
strange_loop	dense_global_mixed	25	final_prompt_token	3.337273597717285	0.26785321474793666	0.6842105263157895
strange_loop	dense_global_mixed	25	generated_token_1	2.3834989070892334	0.1734998335857897	0.6111111111111112
strange_loop	dense_global_mixed	25	generated_token_8	3.43562912940979	0.23545262249942045	0.8372093023255813
strange_loop	dense_global_mixed	25	generated_token_16	5.577387809753418	0.37331715479822725	0.8888888888888888
strange_loop	dense_global_mixed	25	generated_token_32	3.8832459449768066	0.22559384720976028	0.7951807228915663
strange_loop	dense_global_mixed	25	generated_token_64	5.466829299926758	0.48950112904779663	0.9473684210526316
strange_loop	dense_global_mixed	26	final_prompt_token	3.481265068054199	0.19941712826898006	0.7654320987654322
strange_loop	dense_global_mixed	26	generated_token_1	2.483872175216675	0.14073517395779822	0.7012987012987013
strange_loop	dense_global_mixed	26	generated_token_8	3.52213978767395	0.19996927018866362	0.8888888888888888
strange_loop	dense_global_mixed	26	generated_token_16	5.572470664978027	0.30644877576180696	0.9130434782608696
strange_loop	dense_global_mixed	26	generated_token_32	3.8366048336029053	0.16364063744926405	0.8888888888888888
strange_loop	dense_global_mixed	26	generated_token_64	5.686703681945801	0.4142428772518283	0.9690721649484536
strange_loop	dense_dcedilla_all	14	final_prompt_token	0.7831656336784363	0.018491059549691435	0.27586206896551724
strange_loop	dense_dcedilla_all	14	generated_token_1	1.1065953969955444	0.08683785681365674	0.4126984126984127
strange_loop	dense_dcedilla_all	14	generated_token_8	0.7384087443351746	0.02130469149789327	0.3870967741935484
strange_loop	dense_dcedilla_all	14	generated_token_16	1.5196632146835327	0.046383217933825494	0.46153846153846156
strange_loop	dense_dcedilla_all	14	generated_token_32	2.2663137912750244	0.2228952159090779	0.8636363636363636
strange_loop	dense_dcedilla_all	14	generated_token_64	2.7944998741149902	0.3799187680752807	0.9795918367346939
strange_loop	dense_dcedilla_all	15	final_prompt_token	0.8782544136047363	0.03349400024258631	0.24561403508771928
strange_loop	dense_dcedilla_all	15	generated_token_1	1.0975574254989624	0.10092258325064041	0.48484848484848486
strange_loop	dense_dcedilla_all	15	generated_token_8	1.0214520692825317	0.04514592938091433	0.4375
strange_loop	dense_dcedilla_all	15	generated_token_16	1.5138219594955444	0.056559570871208775	0.360655737704918
strange_loop	dense_dcedilla_all	15	generated_token_32	2.5456292629241943	0.27849960434838683	0.7951807228915663
strange_loop	dense_dcedilla_all	15	generated_token_64	2.9715566635131836	0.44310584733327085	0.98989898989899
strange_loop	dense_dcedilla_all	16	final_prompt_token	0.9100723266601562	0.03505518076153713	0.360655737704918
strange_loop	dense_dcedilla_all	16	generated_token_1	1.179093360900879	0.10334428721564104	0.48484848484848486
strange_loop	dense_dcedilla_all	16	generated_token_8	1.0408220291137695	0.045255201036058956	0.4126984126984127
strange_loop	dense_dcedilla_all	16	generated_token_16	1.55417799949646	0.056937704390799704	0.4126984126984127
strange_loop	dense_dcedilla_all	16	generated_token_32	2.6134860515594482	0.26041922604441503	0.8636363636363636
strange_loop	dense_dcedilla_all	16	generated_token_64	3.2126753330230713	0.41931748126211754	0.9690721649484536
strange_loop	dense_dcedilla_all	24	final_prompt_token	1.1859595775604248	0.03416384148156393	0.33333333333333337
strange_loop	dense_dcedilla_all	24	generated_token_1	1.3405282497406006	0.05856281510330186	0.3870967741935484
strange_loop	dense_dcedilla_all	24	generated_token_8	1.2401806116104126	0.03196873891354368	0.360655737704918
strange_loop	dense_dcedilla_all	24	generated_token_16	1.923595905303955	0.04962558253134042	0.46153846153846156
strange_loop	dense_dcedilla_all	24	generated_token_32	4.141779899597168	0.24727570132394883	0.8095238095238095
strange_loop	dense_dcedilla_all	24	generated_token_64	4.784038066864014	0.3892238418901117	0.9473684210526316
strange_loop	dense_dcedilla_all	25	final_prompt_token	1.2127701044082642	0.03152841461265776	0.360655737704918
strange_loop	dense_dcedilla_all	25	generated_token_1	1.3727174997329712	0.0539239072744534	0.360655737704918
strange_loop	dense_dcedilla_all	25	generated_token_8	1.3334498405456543	0.03187317645178411	0.360655737704918
strange_loop	dense_dcedilla_all	25	generated_token_16	1.9794163703918457	0.04629457427081274	0.4375
strange_loop	dense_dcedilla_all	25	generated_token_32	4.418630599975586	0.26951312358954216	0.8235294117647058
strange_loop	dense_dcedilla_all	25	generated_token_64	5.11562967300415	0.41164686219129576	0.9473684210526316
strange_loop	dense_dcedilla_all	26	final_prompt_token	1.3335082530975342	0.026764725635044062	0.30508474576271183
strange_loop	dense_dcedilla_all	26	generated_token_1	1.412678599357605	0.043283807087190596	0.46153846153846156
strange_loop	dense_dcedilla_all	26	generated_token_8	1.3422996997833252	0.025892265179298768	0.360655737704918
strange_loop	dense_dcedilla_all	26	generated_token_16	1.9931260347366333	0.03778450527442545	0.4126984126984127
strange_loop	dense_dcedilla_all	26	generated_token_32	4.373199462890625	0.19678347072045055	0.7951807228915663
strange_loop	dense_dcedilla_all	26	generated_token_64	5.2708234786987305	0.3720086899375028	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	14	final_prompt_token	1.305938720703125	0.04957957132386237	0.5294117647058824
strange_loop	token_count_matched_ascii_noise	14	generated_token_1	1.5975475311279297	0.16467555090162156	0.6111111111111112
strange_loop	token_count_matched_ascii_noise	14	generated_token_8	3.2943899631500244	0.38942380911153707	0.9130434782608696
strange_loop	token_count_matched_ascii_noise	14	generated_token_16	4.258973121643066	0.47394244695542764	0.9583333333333334
strange_loop	token_count_matched_ascii_noise	14	generated_token_32	2.3879284858703613	0.2853020034196243	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	14	generated_token_64	3.0648837089538574	0.4570428337278656	0.9795918367346939
strange_loop	token_count_matched_ascii_noise	15	final_prompt_token	1.3390412330627441	0.07871135359706738	0.4126984126984127
strange_loop	token_count_matched_ascii_noise	15	generated_token_1	1.6421949863433838	0.2013589436267511	0.6301369863013699
strange_loop	token_count_matched_ascii_noise	15	generated_token_8	3.7779901027679443	0.5532571956400248	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	15	generated_token_16	4.662273406982422	0.6681552472790893	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	15	generated_token_32	2.6673855781555176	0.3869446714529462	0.9583333333333334
strange_loop	token_count_matched_ascii_noise	15	generated_token_64	3.2991087436676025	0.6158734556550934	1.0
strange_loop	token_count_matched_ascii_noise	16	final_prompt_token	1.3918479681015015	0.08273828909415537	0.4126984126984127
strange_loop	token_count_matched_ascii_noise	16	generated_token_1	1.6888657808303833	0.19764558184621928	0.6301369863013699
strange_loop	token_count_matched_ascii_noise	16	generated_token_8	3.8641819953918457	0.5558255269547739	0.9583333333333334
strange_loop	token_count_matched_ascii_noise	16	generated_token_16	4.7093987464904785	0.6655412752667866	0.9583333333333334
strange_loop	token_count_matched_ascii_noise	16	generated_token_32	2.8887274265289307	0.37826938210429883	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	16	generated_token_64	3.472196578979492	0.585154791437555	1.0
strange_loop	token_count_matched_ascii_noise	24	final_prompt_token	1.6576178073883057	0.0678825283701624	0.4375
strange_loop	token_count_matched_ascii_noise	24	generated_token_1	2.023008108139038	0.13077265970052798	0.5915492957746479
strange_loop	token_count_matched_ascii_noise	24	generated_token_8	5.5623393058776855	0.5824653764462809	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	24	generated_token_16	6.573262691497803	0.672200322238517	0.98989898989899
strange_loop	token_count_matched_ascii_noise	24	generated_token_32	4.520084381103516	0.3836953987170201	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	24	generated_token_64	5.433420181274414	0.6019868937084117	1.0
strange_loop	token_count_matched_ascii_noise	25	final_prompt_token	1.751132845878601	0.0668527334251664	0.4375
strange_loop	token_count_matched_ascii_noise	25	generated_token_1	2.1122541427612305	0.125642554874985	0.5507246376811594
strange_loop	token_count_matched_ascii_noise	25	generated_token_8	5.9026641845703125	0.5904591912345134	0.9795918367346939
strange_loop	token_count_matched_ascii_noise	25	generated_token_16	6.807204723358154	0.631948677317152	1.0
strange_loop	token_count_matched_ascii_noise	25	generated_token_32	5.032068252563477	0.42050422236823104	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	25	generated_token_64	5.79192590713501	0.6355360122809524	0.9795918367346939
strange_loop	token_count_matched_ascii_noise	26	final_prompt_token	1.8779720067977905	0.05315118056700252	0.4126984126984127
strange_loop	token_count_matched_ascii_noise	26	generated_token_1	2.2159268856048584	0.10637650192704584	0.5714285714285714
strange_loop	token_count_matched_ascii_noise	26	generated_token_8	5.690266132354736	0.4414014121344856	0.9795918367346939
strange_loop	token_count_matched_ascii_noise	26	generated_token_16	6.8635053634643555	0.5200683296342856	0.9795918367346939
strange_loop	token_count_matched_ascii_noise	26	generated_token_32	5.2041168212890625	0.3353340613464344	0.9690721649484536
strange_loop	token_count_matched_ascii_noise	26	generated_token_64	6.049704551696777	0.5799829258049385	0.9795918367346939
strange_loop	visual_ascii_control	14	final_prompt_token	0.9191078543663025	0.026310788673021834	0.360655737704918
strange_loop	visual_ascii_control	14	generated_token_1	1.4850852489471436	0.12116973041220591	0.5294117647058824
strange_loop	visual_ascii_control	14	generated_token_8	0.7364761829376221	0.022372413791953538	0.33333333333333337
strange_loop	visual_ascii_control	14	generated_token_16	4.151330471038818	0.4913064486741713	0.9795918367346939
strange_loop	visual_ascii_control	14	generated_token_32	2.745867967605591	0.2850211701443617	0.9010989010989011
strange_loop	visual_ascii_control	14	generated_token_64	3.5288033485412598	0.503448536549407	0.98989898989899
strange_loop	visual_ascii_control	15	final_prompt_token	1.0004695653915405	0.04446009123799599	0.24561403508771928
strange_loop	visual_ascii_control	15	generated_token_1	1.3802412748336792	0.13943835081737876	0.5294117647058824
strange_loop	visual_ascii_control	15	generated_token_8	0.9843675494194031	0.042268901671072334	0.5074626865671642
strange_loop	visual_ascii_control	15	generated_token_16	4.597414493560791	0.6672836849904282	0.9795918367346939
strange_loop	visual_ascii_control	15	generated_token_32	2.810486316680908	0.3561684126197241	0.9010989010989011
strange_loop	visual_ascii_control	15	generated_token_64	3.7710578441619873	0.5600930287527994	0.9795918367346939
strange_loop	visual_ascii_control	16	final_prompt_token	1.0010790824890137	0.042954299209088	0.18181818181818177
