family	variant	layer	position_label	token_position	token_id	token_string	finite	positive_count_after_relu	top_activation
hum_processing	visual_ascii_control	16	generated_token_8	86	264	 a	True	770	0.4537384808063507
hum_processing	visual_ascii_control	24	generated_token_8	86	264	 a	True	881	0.6473916172981262
hum_processing	visual_ascii_control	25	generated_token_8	86	264	 a	True	810	0.7254611849784851
hum_processing	visual_ascii_control	26	generated_token_8	86	264	 a	True	743	0.6864032745361328
hum_processing	visual_ascii_control	14	generated_token_16	94	7859	 abstract	True	364	1.3183398246765137
hum_processing	visual_ascii_control	15	generated_token_16	94	7859	 abstract	True	460	1.391954779624939
hum_processing	visual_ascii_control	16	generated_token_16	94	7859	 abstract	True	486	1.6726233959197998
hum_processing	visual_ascii_control	24	generated_token_16	94	7859	 abstract	True	517	2.4572062492370605
hum_processing	visual_ascii_control	25	generated_token_16	94	7859	 abstract	True	534	2.486172676086426
hum_processing	visual_ascii_control	26	generated_token_16	94	7859	 abstract	True	491	2.2789559364318848
hum_processing	visual_ascii_control	14	generated_token_32	110	264	 a	True	529	0.516099214553833
hum_processing	visual_ascii_control	15	generated_token_32	110	264	 a	True	619	0.5464887619018555
hum_processing	visual_ascii_control	16	generated_token_32	110	264	 a	True	724	0.5608538389205933
hum_processing	visual_ascii_control	24	generated_token_32	110	264	 a	True	703	0.9929656386375427
hum_processing	visual_ascii_control	25	generated_token_32	110	264	 a	True	943	1.0896644592285156
hum_processing	visual_ascii_control	26	generated_token_32	110	264	 a	True	657	1.0727468729019165
hum_processing	visual_ascii_control	14	generated_token_64	142	23810	 operational	True	466	1.3464492559432983
hum_processing	visual_ascii_control	15	generated_token_64	142	23810	 operational	True	599	1.2199116945266724
hum_processing	visual_ascii_control	16	generated_token_64	142	23810	 operational	True	633	1.1046957969665527
hum_processing	visual_ascii_control	24	generated_token_64	142	23810	 operational	True	685	1.8570274114608765
hum_processing	visual_ascii_control	25	generated_token_64	142	23810	 operational	True	745	1.9948968887329102
hum_processing	visual_ascii_control	26	generated_token_64	142	23810	 operational	True	653	1.5065741539001465
hum_processing	unicode_nonletter_control	14	final_prompt_token	76	13	.	True	616	0.6081032156944275
hum_processing	unicode_nonletter_control	15	final_prompt_token	76	13	.	True	768	0.5282437801361084
hum_processing	unicode_nonletter_control	16	final_prompt_token	76	13	.	True	786	0.8699355721473694
hum_processing	unicode_nonletter_control	24	final_prompt_token	76	13	.	True	839	0.8794567584991455
hum_processing	unicode_nonletter_control	25	final_prompt_token	76	13	.	True	733	0.8736180067062378
hum_processing	unicode_nonletter_control	26	final_prompt_token	76	13	.	True	762	1.168729305267334
hum_processing	unicode_nonletter_control	14	generated_token_1	77	271	"

"	True	412	0.6908553838729858
hum_processing	unicode_nonletter_control	15	generated_token_1	77	271	"

"	True	724	0.9303808212280273
hum_processing	unicode_nonletter_control	16	generated_token_1	77	271	"

"	True	676	0.964701235294342
hum_processing	unicode_nonletter_control	24	generated_token_1	77	271	"

"	True	738	1.4507768154144287
hum_processing	unicode_nonletter_control	25	generated_token_1	77	271	"

"	True	575	1.455410122871399
hum_processing	unicode_nonletter_control	26	generated_token_1	77	271	"

"	True	595	2.0079221725463867
hum_processing	unicode_nonletter_control	14	generated_token_8	84	264	 a	True	668	0.40565916895866394
hum_processing	unicode_nonletter_control	15	generated_token_8	84	264	 a	True	691	0.4254331886768341
hum_processing	unicode_nonletter_control	16	generated_token_8	84	264	 a	True	722	0.40323975682258606
hum_processing	unicode_nonletter_control	24	generated_token_8	84	264	 a	True	779	0.6864449977874756
hum_processing	unicode_nonletter_control	25	generated_token_8	84	264	 a	True	782	0.7985461354255676
hum_processing	unicode_nonletter_control	26	generated_token_8	84	264	 a	True	691	1.0866167545318604
hum_processing	unicode_nonletter_control	14	generated_token_16	92	314	 of	True	488	0.3605774939060211
hum_processing	unicode_nonletter_control	15	generated_token_16	92	314	 of	True	666	0.42946600914001465
hum_processing	unicode_nonletter_control	16	generated_token_16	92	314	 of	True	751	0.5146139860153198
hum_processing	unicode_nonletter_control	24	generated_token_16	92	314	 of	True	608	0.6621749401092529
hum_processing	unicode_nonletter_control	25	generated_token_16	92	314	 of	True	629	0.7130910754203796
hum_processing	unicode_nonletter_control	26	generated_token_16	92	314	 of	True	595	0.7026554942131042
hum_processing	unicode_nonletter_control	14	generated_token_32	108	6513	 exists	True	619	1.0889575481414795
hum_processing	unicode_nonletter_control	15	generated_token_32	108	6513	 exists	True	761	1.1309101581573486
hum_processing	unicode_nonletter_control	16	generated_token_32	108	6513	 exists	True	871	1.1639204025268555
hum_processing	unicode_nonletter_control	24	generated_token_32	108	6513	 exists	True	828	1.7276564836502075
hum_processing	unicode_nonletter_control	25	generated_token_32	108	6513	 exists	True	951	1.673229694366455
hum_processing	unicode_nonletter_control	26	generated_token_32	108	6513	 exists	True	842	1.6826245784759521
hum_processing	unicode_nonletter_control	14	generated_token_64	140	22980	 observations	True	374	1.2628933191299438
hum_processing	unicode_nonletter_control	15	generated_token_64	140	22980	 observations	True	508	1.221181869506836
hum_processing	unicode_nonletter_control	16	generated_token_64	140	22980	 observations	True	590	1.3162589073181152
hum_processing	unicode_nonletter_control	24	generated_token_64	140	22980	 observations	True	645	1.8029518127441406
hum_processing	unicode_nonletter_control	25	generated_token_64	140	22980	 observations	True	723	1.8145623207092285
hum_processing	unicode_nonletter_control	26	generated_token_64	140	22980	 observations	True	600	1.7332806587219238
hum_processing	semantic_shuffle_control	14	final_prompt_token	48	13	.	True	845	0.7213748693466187
hum_processing	semantic_shuffle_control	15	final_prompt_token	48	13	.	True	955	0.8211791515350342
hum_processing	semantic_shuffle_control	16	final_prompt_token	48	13	.	True	1110	0.8819901347160339
hum_processing	semantic_shuffle_control	24	final_prompt_token	48	13	.	True	1142	1.148382544517517
hum_processing	semantic_shuffle_control	25	final_prompt_token	48	13	.	True	1208	1.1579060554504395
hum_processing	semantic_shuffle_control	26	final_prompt_token	48	13	.	True	983	2.081179618835449
hum_processing	semantic_shuffle_control	14	generated_token_1	49	271	"

"	True	480	1.3676739931106567
hum_processing	semantic_shuffle_control	15	generated_token_1	49	271	"

"	True	664	1.4931590557098389
hum_processing	semantic_shuffle_control	16	generated_token_1	49	271	"

"	True	662	1.252892255783081
hum_processing	semantic_shuffle_control	24	generated_token_1	49	271	"

"	True	854	1.875994086265564
hum_processing	semantic_shuffle_control	25	generated_token_1	49	271	"

"	True	747	1.9619801044464111
hum_processing	semantic_shuffle_control	26	generated_token_1	49	271	"

"	True	721	2.9666085243225098
hum_processing	semantic_shuffle_control	14	generated_token_8	56	264	 a	True	569	0.48639822006225586
hum_processing	semantic_shuffle_control	15	generated_token_8	56	264	 a	True	656	0.4319227933883667
hum_processing	semantic_shuffle_control	16	generated_token_8	56	264	 a	True	752	0.4056289494037628
hum_processing	semantic_shuffle_control	24	generated_token_8	56	264	 a	True	758	0.5561096668243408
hum_processing	semantic_shuffle_control	25	generated_token_8	56	264	 a	True	731	0.6041808724403381
hum_processing	semantic_shuffle_control	26	generated_token_8	56	264	 a	True	707	0.5840848684310913
hum_processing	semantic_shuffle_control	14	generated_token_16	64	264	 a	True	563	0.6062906980514526
hum_processing	semantic_shuffle_control	15	generated_token_16	64	264	 a	True	719	0.6184209585189819
hum_processing	semantic_shuffle_control	16	generated_token_16	64	264	 a	True	791	0.6424311399459839
hum_processing	semantic_shuffle_control	24	generated_token_16	64	264	 a	True	622	1.2252604961395264
hum_processing	semantic_shuffle_control	25	generated_token_16	64	264	 a	True	688	1.332038402557373
hum_processing	semantic_shuffle_control	26	generated_token_16	64	264	 a	True	586	1.336438536643982
hum_processing	semantic_shuffle_control	14	generated_token_32	80	694	 but	True	729	0.5081802010536194
hum_processing	semantic_shuffle_control	15	generated_token_32	80	694	 but	True	941	0.5372952818870544
hum_processing	semantic_shuffle_control	16	generated_token_32	80	694	 but	True	869	0.9029731750488281
hum_processing	semantic_shuffle_control	24	generated_token_32	80	694	 but	True	761	1.6660034656524658
hum_processing	semantic_shuffle_control	25	generated_token_32	80	694	 but	True	828	1.1749076843261719
hum_processing	semantic_shuffle_control	26	generated_token_32	80	694	 but	True	670	1.5546867847442627
hum_processing	semantic_shuffle_control	14	generated_token_64	112	22419	 literal	True	353	1.5877958536148071
hum_processing	semantic_shuffle_control	15	generated_token_64	112	22419	 literal	True	479	1.3311609029769897
hum_processing	semantic_shuffle_control	16	generated_token_64	112	22419	 literal	True	509	1.5489258766174316
hum_processing	semantic_shuffle_control	24	generated_token_64	112	22419	 literal	True	614	1.810833215713501
hum_processing	semantic_shuffle_control	25	generated_token_64	112	22419	 literal	True	657	1.2496628761291504
hum_processing	semantic_shuffle_control	26	generated_token_64	112	22419	 literal	True	497	2.0447442531585693
hum_processing	d_dot_high_impact_control	14	final_prompt_token	65	13	.	True	705	0.6497554779052734
hum_processing	d_dot_high_impact_control	15	final_prompt_token	65	13	.	True	874	0.5507354736328125
hum_processing	d_dot_high_impact_control	16	final_prompt_token	65	13	.	True	828	0.8100910186767578
hum_processing	d_dot_high_impact_control	24	final_prompt_token	65	13	.	True	858	0.9283589124679565
hum_processing	d_dot_high_impact_control	25	final_prompt_token	65	13	.	True	754	0.9244391918182373
hum_processing	d_dot_high_impact_control	26	final_prompt_token	65	13	.	True	750	1.1310217380523682
hum_processing	d_dot_high_impact_control	14	generated_token_1	66	271	"

"	True	427	0.687649130821228
hum_processing	d_dot_high_impact_control	15	generated_token_1	66	271	"

"	True	686	1.0405442714691162
hum_processing	d_dot_high_impact_control	16	generated_token_1	66	271	"

"	True	698	1.0599544048309326
hum_processing	d_dot_high_impact_control	24	generated_token_1	66	271	"

"	True	828	1.3889206647872925
hum_processing	d_dot_high_impact_control	25	generated_token_1	66	271	"

"	True	613	1.364153504371643
hum_processing	d_dot_high_impact_control	26	generated_token_1	66	271	"

"	True	631	1.9396229982376099
hum_processing	d_dot_high_impact_control	14	generated_token_8	73	264	 a	True	675	0.37540552020072937
hum_processing	d_dot_high_impact_control	15	generated_token_8	73	264	 a	True	762	0.40698036551475525
hum_processing	d_dot_high_impact_control	16	generated_token_8	73	264	 a	True	769	0.37041226029396057
hum_processing	d_dot_high_impact_control	24	generated_token_8	73	264	 a	True	843	0.6152294278144836
hum_processing	d_dot_high_impact_control	25	generated_token_8	73	264	 a	True	799	0.7049403786659241
hum_processing	d_dot_high_impact_control	26	generated_token_8	73	264	 a	True	723	0.810002326965332
hum_processing	d_dot_high_impact_control	14	generated_token_16	81	314	 of	True	498	0.34291794896125793
hum_processing	d_dot_high_impact_control	15	generated_token_16	81	314	 of	True	694	0.3835113048553467
hum_processing	d_dot_high_impact_control	16	generated_token_16	81	314	 of	True	826	0.45326483249664307
hum_processing	d_dot_high_impact_control	24	generated_token_16	81	314	 of	True	645	0.6956725716590881
hum_processing	d_dot_high_impact_control	25	generated_token_16	81	314	 of	True	692	0.7530150413513184
hum_processing	d_dot_high_impact_control	26	generated_token_16	81	314	 of	True	622	0.6972204446792603
hum_processing	d_dot_high_impact_control	14	generated_token_32	97	369	 is	True	1106	0.48182472586631775
hum_processing	d_dot_high_impact_control	15	generated_token_32	97	369	 is	True	1144	0.49174606800079346
hum_processing	d_dot_high_impact_control	16	generated_token_32	97	369	 is	True	1114	0.4870240390300751
hum_processing	d_dot_high_impact_control	24	generated_token_32	97	369	 is	True	984	0.8164575099945068
hum_processing	d_dot_high_impact_control	25	generated_token_32	97	369	 is	True	1131	0.7972096800804138
hum_processing	d_dot_high_impact_control	26	generated_token_32	97	369	 is	True	1025	0.8085227012634277
hum_processing	d_dot_high_impact_control	14	generated_token_64	129	328	" """	True	313	0.8513611555099487
hum_processing	d_dot_high_impact_control	15	generated_token_64	129	328	" """	True	440	0.7618649005889893
hum_processing	d_dot_high_impact_control	16	generated_token_64	129	328	" """	True	492	0.9034892320632935
hum_processing	d_dot_high_impact_control	24	generated_token_64	129	328	" """	True	519	1.51775324344635
hum_processing	d_dot_high_impact_control	25	generated_token_64	129	328	" """	True	600	1.4617717266082764
hum_processing	d_dot_high_impact_control	26	generated_token_64	129	328	" """	True	495	1.4440891742706299
strange_loop	ascii_baseline	14	final_prompt_token	48	13	.	True	656	0.6145892143249512
strange_loop	ascii_baseline	15	final_prompt_token	48	13	.	True	886	0.84309983253479
strange_loop	ascii_baseline	16	final_prompt_token	48	13	.	True	819	1.1750736236572266
strange_loop	ascii_baseline	24	final_prompt_token	48	13	.	True	765	1.2621920108795166
strange_loop	ascii_baseline	25	final_prompt_token	48	13	.	True	759	1.2867505550384521
strange_loop	ascii_baseline	26	final_prompt_token	48	13	.	True	771	1.0693869590759277
strange_loop	ascii_baseline	14	generated_token_1	49	271	"

"	True	517	1.2510405778884888
strange_loop	ascii_baseline	15	generated_token_1	49	271	"

"	True	820	1.3230317831039429
strange_loop	ascii_baseline	16	generated_token_1	49	271	"

"	True	666	1.1728100776672363
strange_loop	ascii_baseline	24	generated_token_1	49	271	"

"	True	653	1.350102186203003
strange_loop	ascii_baseline	25	generated_token_1	49	271	"

"	True	573	1.3463517427444458
strange_loop	ascii_baseline	26	generated_token_1	49	271	"

"	True	580	2.122390031814575
strange_loop	ascii_baseline	14	generated_token_8	56	264	 a	True	556	0.4520881175994873
strange_loop	ascii_baseline	15	generated_token_8	56	264	 a	True	789	0.40525341033935547
strange_loop	ascii_baseline	16	generated_token_8	56	264	 a	True	728	0.323451966047287
strange_loop	ascii_baseline	24	generated_token_8	56	264	 a	True	679	0.5163586735725403
strange_loop	ascii_baseline	25	generated_token_8	56	264	 a	True	680	0.5443255305290222
strange_loop	ascii_baseline	26	generated_token_8	56	264	 a	True	572	0.6226328611373901
strange_loop	ascii_baseline	14	generated_token_16	64	700	odel	True	735	0.6968874931335449
strange_loop	ascii_baseline	15	generated_token_16	64	700	odel	True	1035	1.4279381036758423
strange_loop	ascii_baseline	16	generated_token_16	64	700	odel	True	939	1.2353967428207397
strange_loop	ascii_baseline	24	generated_token_16	64	700	odel	True	1095	0.767895519733429
strange_loop	ascii_baseline	25	generated_token_16	64	700	odel	True	1028	0.7869514226913452
strange_loop	ascii_baseline	26	generated_token_16	64	700	odel	True	1013	0.7742555141448975
strange_loop	ascii_baseline	14	generated_token_32	80	264	 a	True	657	0.6038179397583008
strange_loop	ascii_baseline	15	generated_token_32	80	264	 a	True	779	0.6434791088104248
strange_loop	ascii_baseline	16	generated_token_32	80	264	 a	True	808	0.6603893041610718
strange_loop	ascii_baseline	24	generated_token_32	80	264	 a	True	836	1.2616682052612305
strange_loop	ascii_baseline	25	generated_token_32	80	264	 a	True	989	1.3802807331085205
strange_loop	ascii_baseline	26	generated_token_32	80	264	 a	True	795	1.4149624109268188
strange_loop	ascii_baseline	14	generated_token_64	112	279	 the	True	520	0.6312108635902405
strange_loop	ascii_baseline	15	generated_token_64	112	279	 the	True	611	0.5981104969978333
strange_loop	ascii_baseline	16	generated_token_64	112	279	 the	True	614	0.6327078938484192
strange_loop	ascii_baseline	24	generated_token_64	112	279	 the	True	676	1.053969144821167
strange_loop	ascii_baseline	25	generated_token_64	112	279	 the	True	764	1.071220874786377
strange_loop	ascii_baseline	26	generated_token_64	112	279	 the	True	686	1.1196351051330566
strange_loop	light_global_mixed	14	final_prompt_token	86	13	.	True	655	0.5312210321426392
strange_loop	light_global_mixed	15	final_prompt_token	86	13	.	True	802	0.7157533168792725
strange_loop	light_global_mixed	16	final_prompt_token	86	13	.	True	848	0.9636498093605042
strange_loop	light_global_mixed	24	final_prompt_token	86	13	.	True	871	1.0956746339797974
strange_loop	light_global_mixed	25	final_prompt_token	86	13	.	True	837	1.2513823509216309
strange_loop	light_global_mixed	26	final_prompt_token	86	13	.	True	874	1.6809747219085693
strange_loop	light_global_mixed	14	generated_token_1	87	271	"

"	True	475	0.7197734117507935
strange_loop	light_global_mixed	15	generated_token_1	87	271	"

"	True	754	0.9383524060249329
strange_loop	light_global_mixed	16	generated_token_1	87	271	"

"	True	714	0.6799405813217163
strange_loop	light_global_mixed	24	generated_token_1	87	271	"

"	True	646	1.1831494569778442
strange_loop	light_global_mixed	25	generated_token_1	87	271	"

"	True	541	1.2165310382843018
strange_loop	light_global_mixed	26	generated_token_1	87	271	"

"	True	618	1.82499361038208
strange_loop	light_global_mixed	14	generated_token_8	94	264	 a	True	618	0.38388657569885254
strange_loop	light_global_mixed	15	generated_token_8	94	264	 a	True	853	0.3744034469127655
strange_loop	light_global_mixed	16	generated_token_8	94	264	 a	True	750	0.33292388916015625
strange_loop	light_global_mixed	24	generated_token_8	94	264	 a	True	631	0.5773690342903137
strange_loop	light_global_mixed	25	generated_token_8	94	264	 a	True	646	0.5910604596138
strange_loop	light_global_mixed	26	generated_token_8	94	264	 a	True	583	0.604433536529541
strange_loop	light_global_mixed	14	generated_token_16	102	8762	cher	True	1312	0.64561527967453
strange_loop	light_global_mixed	15	generated_token_16	102	8762	cher	True	1791	0.714904248714447
strange_loop	light_global_mixed	16	generated_token_16	102	8762	cher	True	1587	0.6681193113327026
strange_loop	light_global_mixed	24	generated_token_16	102	8762	cher	True	1438	1.6203062534332275
strange_loop	light_global_mixed	25	generated_token_16	102	8762	cher	True	1345	1.2896214723587036
strange_loop	light_global_mixed	26	generated_token_16	102	8762	cher	True	1420	1.5266625881195068
strange_loop	light_global_mixed	14	generated_token_32	118	23731	-des	True	665	0.8682927489280701
strange_loop	light_global_mixed	15	generated_token_32	118	23731	-des	True	913	0.8183488249778748
strange_loop	light_global_mixed	16	generated_token_32	118	23731	-des	True	907	0.8834083080291748
strange_loop	light_global_mixed	24	generated_token_32	118	23731	-des	True	1118	1.0062270164489746
strange_loop	light_global_mixed	25	generated_token_32	118	23731	-des	True	1234	0.9726347327232361
strange_loop	light_global_mixed	26	generated_token_32	118	23731	-des	True	984	1.1112756729125977
strange_loop	light_global_mixed	14	generated_token_64	150	6136	 loop	True	501	1.2031185626983643
strange_loop	light_global_mixed	15	generated_token_64	150	6136	 loop	True	629	1.1645352840423584
strange_loop	light_global_mixed	16	generated_token_64	150	6136	 loop	True	726	1.1851162910461426
strange_loop	light_global_mixed	24	generated_token_64	150	6136	 loop	True	769	1.6620426177978516
strange_loop	light_global_mixed	25	generated_token_64	150	6136	 loop	True	785	1.7397077083587646
strange_loop	light_global_mixed	26	generated_token_64	150	6136	 loop	True	677	1.6722462177276611
strange_loop	light_high_impact_mixed	14	final_prompt_token	103	13	.	True	712	0.6359672546386719
strange_loop	light_high_impact_mixed	15	final_prompt_token	103	13	.	True	877	0.7060537338256836
strange_loop	light_high_impact_mixed	16	final_prompt_token	103	13	.	True	829	0.9875974059104919
strange_loop	light_high_impact_mixed	24	final_prompt_token	103	13	.	True	812	1.0731202363967896
strange_loop	light_high_impact_mixed	25	final_prompt_token	103	13	.	True	773	1.1959329843521118
strange_loop	light_high_impact_mixed	26	final_prompt_token	103	13	.	True	779	0.9808666706085205
strange_loop	light_high_impact_mixed	14	generated_token_1	104	271	"

"	True	566	0.9846470355987549
strange_loop	light_high_impact_mixed	15	generated_token_1	104	271	"

"	True	860	1.1740951538085938
strange_loop	light_high_impact_mixed	16	generated_token_1	104	271	"

"	True	756	1.0364000797271729
strange_loop	light_high_impact_mixed	24	generated_token_1	104	271	"

"	True	665	1.3432896137237549
strange_loop	light_high_impact_mixed	25	generated_token_1	104	271	"

"	True	548	1.3094806671142578
strange_loop	light_high_impact_mixed	26	generated_token_1	104	271	"

"	True	629	1.9885034561157227
strange_loop	light_high_impact_mixed	14	generated_token_8	111	264	 a	True	628	0.3809089958667755
strange_loop	light_high_impact_mixed	15	generated_token_8	111	264	 a	True	1003	0.4477059543132782
strange_loop	light_high_impact_mixed	16	generated_token_8	111	264	 a	True	1034	0.3336499333381653
strange_loop	light_high_impact_mixed	24	generated_token_8	111	264	 a	True	882	0.5418194532394409
strange_loop	light_high_impact_mixed	25	generated_token_8	111	264	 a	True	1030	0.538254976272583
strange_loop	light_high_impact_mixed	26	generated_token_8	111	264	 a	True	927	0.6060739755630493
strange_loop	light_high_impact_mixed	14	generated_token_16	119	28244	 orth	True	510	0.9953372478485107
strange_loop	light_high_impact_mixed	15	generated_token_16	119	28244	 orth	True	671	0.9872958660125732
strange_loop	light_high_impact_mixed	16	generated_token_16	119	28244	 orth	True	664	0.8773651719093323
strange_loop	light_high_impact_mixed	24	generated_token_16	119	28244	 orth	True	805	0.9028407335281372
strange_loop	light_high_impact_mixed	25	generated_token_16	119	28244	 orth	True	783	0.9175376892089844
strange_loop	light_high_impact_mixed	26	generated_token_16	119	28244	 orth	True	758	0.9151113033294678
strange_loop	light_high_impact_mixed	14	generated_token_32	135	264	 a	True	474	0.539071798324585
strange_loop	light_high_impact_mixed	15	generated_token_32	135	264	 a	True	614	0.5679470300674438
strange_loop	light_high_impact_mixed	16	generated_token_32	135	264	 a	True	676	0.6872137784957886
strange_loop	light_high_impact_mixed	24	generated_token_32	135	264	 a	True	848	1.1145455837249756
strange_loop	light_high_impact_mixed	25	generated_token_32	135	264	 a	True	861	1.1964607238769531
strange_loop	light_high_impact_mixed	26	generated_token_32	135	264	 a	True	832	1.2273948192596436
strange_loop	light_high_impact_mixed	14	generated_token_64	167	4558	" 

"	True	340	1.776450276374817
strange_loop	light_high_impact_mixed	15	generated_token_64	167	4558	" 

"	True	408	1.350929856300354
strange_loop	light_high_impact_mixed	16	generated_token_64	167	4558	" 

"	True	394	1.1276953220367432
strange_loop	light_high_impact_mixed	24	generated_token_64	167	4558	" 

"	True	282	1.7370355129241943
strange_loop	light_high_impact_mixed	25	generated_token_64	167	4558	" 

"	True	254	1.9726506471633911
strange_loop	light_high_impact_mixed	26	generated_token_64	167	4558	" 

"	True	194	2.629005193710327
strange_loop	dcedilla_shuffled_light	14	final_prompt_token	59	13	.	True	680	0.6522297859191895
strange_loop	dcedilla_shuffled_light	15	final_prompt_token	59	13	.	True	818	0.6526695489883423
strange_loop	dcedilla_shuffled_light	16	final_prompt_token	59	13	.	True	801	1.0523496866226196
strange_loop	dcedilla_shuffled_light	24	final_prompt_token	59	13	.	True	803	0.9910463094711304
strange_loop	dcedilla_shuffled_light	25	final_prompt_token	59	13	.	True	779	1.1314677000045776
strange_loop	dcedilla_shuffled_light	26	final_prompt_token	59	13	.	True	719	0.6989406943321228
strange_loop	dcedilla_shuffled_light	14	generated_token_1	60	271	"

"	True	494	0.6975926160812378
strange_loop	dcedilla_shuffled_light	15	generated_token_1	60	271	"

"	True	717	0.9180115461349487
strange_loop	dcedilla_shuffled_light	16	generated_token_1	60	271	"

"	True	744	0.878984272480011
strange_loop	dcedilla_shuffled_light	24	generated_token_1	60	271	"

"	True	606	1.3025752305984497
strange_loop	dcedilla_shuffled_light	25	generated_token_1	60	271	"

"	True	537	1.2701727151870728
strange_loop	dcedilla_shuffled_light	26	generated_token_1	60	271	"

"	True	560	1.9577558040618896
strange_loop	dcedilla_shuffled_light	14	generated_token_8	67	264	 a	True	529	0.45549702644348145
strange_loop	dcedilla_shuffled_light	15	generated_token_8	67	264	 a	True	727	0.4280663728713989
strange_loop	dcedilla_shuffled_light	16	generated_token_8	67	264	 a	True	722	0.3244679272174835
strange_loop	dcedilla_shuffled_light	24	generated_token_8	67	264	 a	True	690	0.5191982984542847
strange_loop	dcedilla_shuffled_light	25	generated_token_8	67	264	 a	True	701	0.5295109152793884
strange_loop	dcedilla_shuffled_light	26	generated_token_8	67	264	 a	True	593	0.6499307155609131
strange_loop	dcedilla_shuffled_light	14	generated_token_16	75	700	odel	True	736	0.6993101835250854
strange_loop	dcedilla_shuffled_light	15	generated_token_16	75	700	odel	True	1006	1.3923465013504028
strange_loop	dcedilla_shuffled_light	16	generated_token_16	75	700	odel	True	956	1.1900107860565186
strange_loop	dcedilla_shuffled_light	24	generated_token_16	75	700	odel	True	1084	0.775059163570404
strange_loop	dcedilla_shuffled_light	25	generated_token_16	75	700	odel	True	1011	0.8034861087799072
strange_loop	dcedilla_shuffled_light	26	generated_token_16	75	700	odel	True	960	0.7806971073150635
strange_loop	dcedilla_shuffled_light	14	generated_token_32	91	310	 to	True	453	0.7194058895111084
strange_loop	dcedilla_shuffled_light	15	generated_token_32	91	310	 to	True	1034	0.7323701977729797
strange_loop	dcedilla_shuffled_light	16	generated_token_32	91	310	 to	True	773	0.6224856376647949
strange_loop	dcedilla_shuffled_light	24	generated_token_32	91	310	 to	True	935	0.7937667965888977
strange_loop	dcedilla_shuffled_light	25	generated_token_32	91	310	 to	True	831	0.8944742679595947
strange_loop	dcedilla_shuffled_light	26	generated_token_32	91	310	 to	True	692	0.6330145597457886
strange_loop	dcedilla_shuffled_light	14	generated_token_64	123	638	 self	True	496	0.9192814826965332
strange_loop	dcedilla_shuffled_light	15	generated_token_64	123	638	 self	True	728	0.7706743478775024
strange_loop	dcedilla_shuffled_light	16	generated_token_64	123	638	 self	True	778	0.7677642107009888
strange_loop	dcedilla_shuffled_light	24	generated_token_64	123	638	 self	True	758	1.2492356300354004
strange_loop	dcedilla_shuffled_light	25	generated_token_64	123	638	 self	True	784	1.3327972888946533
strange_loop	dcedilla_shuffled_light	26	generated_token_64	123	638	 self	True	665	1.2252209186553955
strange_loop	dcedilla_high_impact	14	final_prompt_token	59	13	.	True	664	0.6224181652069092
strange_loop	dcedilla_high_impact	15	final_prompt_token	59	13	.	True	850	0.7966551184654236
strange_loop	dcedilla_high_impact	16	final_prompt_token	59	13	.	True	801	1.171726942062378
strange_loop	dcedilla_high_impact	24	final_prompt_token	59	13	.	True	795	1.232154130935669
strange_loop	dcedilla_high_impact	25	final_prompt_token	59	13	.	True	764	1.3050588369369507
strange_loop	dcedilla_high_impact	26	final_prompt_token	59	13	.	True	799	1.2410013675689697
strange_loop	dcedilla_high_impact	14	generated_token_1	60	271	"

"	True	484	0.9609233140945435
strange_loop	dcedilla_high_impact	15	generated_token_1	60	271	"

"	True	747	1.2001044750213623
strange_loop	dcedilla_high_impact	16	generated_token_1	60	271	"

"	True	641	1.0828518867492676
strange_loop	dcedilla_high_impact	24	generated_token_1	60	271	"

"	True	656	1.3326737880706787
strange_loop	dcedilla_high_impact	25	generated_token_1	60	271	"

"	True	569	1.3080488443374634
strange_loop	dcedilla_high_impact	26	generated_token_1	60	271	"

"	True	625	2.0185606479644775
strange_loop	dcedilla_high_impact	14	generated_token_8	67	264	 a	True	596	0.3720332384109497
strange_loop	dcedilla_high_impact	15	generated_token_8	67	264	 a	True	869	0.4114745855331421
strange_loop	dcedilla_high_impact	16	generated_token_8	67	264	 a	True	764	0.3293389678001404
strange_loop	dcedilla_high_impact	24	generated_token_8	67	264	 a	True	703	0.542010486125946
strange_loop	dcedilla_high_impact	25	generated_token_8	67	264	 a	True	723	0.5234533548355103
strange_loop	dcedilla_high_impact	26	generated_token_8	67	264	 a	True	627	0.6387429237365723
strange_loop	dcedilla_high_impact	14	generated_token_16	75	303	 in	True	413	0.6482579708099365
strange_loop	dcedilla_high_impact	15	generated_token_16	75	303	 in	True	598	0.6698993444442749
strange_loop	dcedilla_high_impact	16	generated_token_16	75	303	 in	True	652	0.7249988317489624
strange_loop	dcedilla_high_impact	24	generated_token_16	75	303	 in	True	556	1.1349698305130005
strange_loop	dcedilla_high_impact	25	generated_token_16	75	303	 in	True	518	1.2184828519821167
strange_loop	dcedilla_high_impact	26	generated_token_16	75	303	 in	True	494	1.2226006984710693
strange_loop	dcedilla_high_impact	14	generated_token_32	91	42092	cribing	True	681	0.9256589412689209
strange_loop	dcedilla_high_impact	15	generated_token_32	91	42092	cribing	True	940	0.715216875076294
strange_loop	dcedilla_high_impact	16	generated_token_32	91	42092	cribing	True	933	0.8568819165229797
strange_loop	dcedilla_high_impact	24	generated_token_32	91	42092	cribing	True	1023	1.1978964805603027
strange_loop	dcedilla_high_impact	25	generated_token_32	91	42092	cribing	True	1240	1.164381504058838
