path	bytes	sha256	extension	artifact_guess
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/sae_outputs/e_only_prefix_intervention/e_only_prefix_intervention_summary.md	5519	14f9a045dbc23b30608dd531d9c1a7b7b39350f36ea4fa8708f58b996d348082	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/sae_outputs/e_only_prefix_intervention/generated_text_by_prompt.tsv	1692	d77df4d1f1cfd0859db5378ae18f7b31896968974f02d07d9915dcd96df477d0	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/sae_outputs/e_only_prefix_intervention/prefix_intervention_comparison.tsv	4629	3afde8159719a8e3744f5dc862e102185c762f67a2b9df0ab4693d5e7778cf5f	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/sae_outputs/e_only_prefix_intervention/topk_features_by_prompt_layer_position.tsv	1637663	169c439b488c81eb00b2cb02a7d756c1dc4d5836e350fa7f6f2809ff172ac109	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/sae_outputs/e_only_prefix_intervention/trajectory_feature_presence_summary.tsv	1018724	6656b9640fbe7ee56f6c4e98d814dcfd811dc5d8fa1c89a247cc56d684a77351	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/scripts/e_only_prefix_intervention_capture.py	33712	a0703cca94cf3a83f618ad4aa2ae96e42e1fb31865571aa344530fa63016c605	.py	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/e_only_prefix_intervention_36764366_extracted/scripts/setup_prefix_intervention_workspace.sh	5865	0c1adb7a7db337744cc4aec3bff3106f6fec9bad986f91e7ad240809260880b2	.sh	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/logs/hum_branch_probe_sae_capture_20260514.pid	5	b4b72deae97667bc724a9d62e046a959094a21f1ccdb9b36197657c129534bfc	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/logs/setup_hum_branch_probe_sae_20260514.pid	5	0edb7eb63b7c8f360623dfeede39ad21443411d59157f1f757d165be662fae65	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/manifests/base_model_file_manifest_hum_branch_probe_sae.tsv	2952	d0ab8bc0d2134ade4c0d311e52a1363e533141c5dae8cbce6c477247c42d8c1a	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/manifests/sae_file_manifest_hum_branch_probe_sae.tsv	3623	00483c655b2d3c7dabef134195319d8c2bb8bf6c61899218fedb345cd3e505d7	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/manifests/sae_find_layout_hum_branch_probe_sae.txt	4017	a1aabed58c8eeda8b0b10448470cd550e1fd8a358096db02259c689489bf9995	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/manifests/workspace_manifest_hum_branch_probe_sae.md	752	28d6ea70e2d758023bd856ee3e416dff077dff218ae7261ab737aea8f2a141d9	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/prompts/hum_branch_probe_prompts.tsv	34936	13e8ebf7f6acac0dca8e594ce5003aa5d0c92e8e6c5ac28de13bb51d648066e7	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/disk_after_hum_branch_probe_sae_downloads_20260514.txt	89	82876d03d36a1e8ef6657453f73aa5652574eebd8fc60d712ce1debfc58d8eed	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/hum_branch_probe_sae_capture_20260514.txt	2691	3e16a45e2cf323e4d643eb8da8de1c3a7583809f80bd6527b51dec00151ce3c8	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/pip_freeze_hum_branch_probe_sae_20260514.txt	1178	742fa623ef347921648eba77ba1dc9667284f73d599b82720128d590bbfb511b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/python_environment_snapshot_hum_branch_probe_sae_20260514.txt	424	2b7649b82d2ba60656af4e4536f56d7ae0bc14e38f0920804fc7fbb48053aa90	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/setup_hum_branch_probe_sae_download_verification_20260514.txt	611	dd34e3d513ff81a913dcc9a566291c1c91a831672c1483f62de32072e9ff6ab1	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/provenance/setup_hum_branch_probe_sae_workspace_20260514.txt	456	62501c85a3082e80f3c78fab628031ca08fb3ca7d1469930a5f5e0b0e33a9905	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/branch_probe_comparison.tsv	28428	637b58ae0cd6b81c9d018d8673233991dbceff8cf6e9fba64a8344f54b85722e	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/generated_text_by_prompt.tsv	25278	ee38ba665b6b30b69e6eb48b5dd1ee0ce26da37307bdf229d132c3e7ae06c248	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/hum_branch_probe_metadata.json	1783620	f5b832d05d6f0921bd48bdc726e3f4de1b4d91e745d005577d4afd311a119c8e	.json	json_metadata_or_raw_response
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/hum_branch_probe_summary.md	17472	2d28f2b8448bce4dd3941afddd1251a3821bdece803c415da71834f5b8b8be17	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/next_token_logits_by_prompt.tsv	4841	3a78be4c7afcb8865ea896d2ac3539c8ba3eb44bca1c5baebaaaddea1a67a713	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/topk_features_by_prompt_layer_position.tsv	27706205	64664abe35df302ea0a62f27c977cfe751e3287964bb52195b66385431c4b3da	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/sae_outputs/hum_branch_probe_sae_capture/trajectory_feature_presence_summary.tsv	13376901	fb0fe59bb72f3e134b91bf05f3e68e35b2658386284bd8df3a1ddc8334e8a7d6	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/scripts/hum_branch_probe_sae_capture.py	43212	98110598331194416ebf75f3772e528b8dda58178cd89c30eb8fc12426d93ed3	.py	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_branch_probe_sae_36770258_extracted/scripts/setup_hum_branch_probe_sae_workspace.sh	5931	4dee315a393f74ff54aba779b553366ee4c90d9e3976e2a5e352429efcb07d31	.sh	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/logs/hum_d_diacritic_128_sae_capture_20260514.pid	5	525940b113125824d48679d0e4c42322b3ea1c10366c499b6cdc6ca3819ad739	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/logs/setup_hum_d_diacritic_128_sae_20260514.pid	4	84b983f776fa270eac724d630c27d687dc01bde11f0677e7180eff0ce2797883	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/manifests/base_model_file_manifest_hum_d_diacritic_128_sae.tsv	2952	01d8c37b17053251c80e16be67782227422c1048300f2f04a26a291359169208	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/manifests/sae_file_manifest_hum_d_diacritic_128_sae.tsv	3623	c801e0a366c7321059ba570c035eab05ff409625c0a0ab4236fa7698f690bbc6	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/manifests/sae_find_layout_hum_d_diacritic_128_sae.txt	4017	a1aabed58c8eeda8b0b10448470cd550e1fd8a358096db02259c689489bf9995	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/manifests/workspace_manifest_hum_d_diacritic_128_sae.md	769	f541e5f63ef6cdb9a7afadc6d67e7b535e0f33d302bc834ded930dbbac6c3a7b	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/prompts/hum_d_diacritic_128_sae_prompts.tsv	1772	946c4179990113ca97a5e977480d7a9c398f1e8900b826ca1a2434daa13ff22a	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/disk_after_hum_d_diacritic_128_sae_downloads_20260514.txt	89	82876d03d36a1e8ef6657453f73aa5652574eebd8fc60d712ce1debfc58d8eed	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/hum_d_diacritic_128_sae_capture_20260514.txt	2439	c842f031dc4eae2dbc171766631c5aa5c7f5102648ddf623f6079bd9aea44d9b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/pip_freeze_hum_d_diacritic_128_sae_20260514.txt	1178	742fa623ef347921648eba77ba1dc9667284f73d599b82720128d590bbfb511b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/python_environment_snapshot_hum_d_diacritic_128_sae_20260514.txt	551	bd5e932fab698a844324fa0b11d3fd5e0e2416f185461e558282f72d994fc2b5	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/setup_hum_d_diacritic_128_sae_download_verification_20260514.txt	611	46b1f57f3b17ed4df57aa745507da1a251fc55eddfd68336190990666dbfaed0	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/provenance/setup_hum_d_diacritic_128_sae_workspace_20260514.txt	463	d4bd195f4243ddf01be86174d0acd9f8d96455dcba6c90bbf96e7f4f6b61542b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/sae_outputs/hum_d_diacritic_128_sae_capture/generated_text_by_prompt.tsv	1770	625589208e5bce01bdb81b7b796493d56667614fb4f2501a8b982016a6abe97a	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/sae_outputs/hum_d_diacritic_128_sae_capture/hum_d_diacritic_128_sae_metadata.json	159965	11f2c61dff36b12b529844383633ce580a0d08bafbf5e4af0e2050a8804bc122	.json	json_metadata_or_raw_response
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/sae_outputs/hum_d_diacritic_128_sae_capture/hum_d_diacritic_128_sae_summary.md	9769	30042e87ed3c49522d337d9b2fe99c519414cfbfcd542719313779c9ce30b4d2	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/sae_outputs/hum_d_diacritic_128_sae_capture/topk_features_by_prompt_layer_position.tsv	1988294	57a1b683489be0e95f69dbde4647da3630ad9955caffe3730687ff9e2b64b3fc	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/sae_outputs/hum_d_diacritic_128_sae_capture/trajectory_feature_presence_summary.tsv	1145574	172d2ad7135084b76b4e62de70918b205377bd785b98c46552811107626eda58	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/scripts/hum_d_diacritic_128_sae_capture.py	29270	71667a0083fc8b08f18c105f053d09a77dc0077e3a6949a3bf932b3ca143c4ac	.py	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_d_diacritic_128_sae_36769282_extracted/scripts/setup_hum_d_diacritic_128_sae_workspace.sh	5985	88298eafcf6714d88f59fa3ffe861b008fc97940aba1ac4f68adfa12ccef0283	.sh	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/logs/hum_spanish_enye_branch_probe_sae_capture_20260514.pid	5	991bd09d2bc169ae52a69f9ec3d29cfa8b8aa2ca9cff242b07e0b246b8f8b16b	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/logs/setup_hum_spanish_enye_branch_probe_sae_20260514.pid	4	de944eb9fbef3b4394012562e607709346b354194d714f6dc52decd8284efb31	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/manifests/base_model_file_manifest_hum_spanish_enye_branch_probe_sae.tsv	2952	0cf05618dc928ef2303ce6c43e7a52537755a3c4d35a775a69930030b1ef1aec	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/manifests/sae_file_manifest_hum_spanish_enye_branch_probe_sae.tsv	3623	212874723f19e47527f072ed9ec1604b605a9a1f913957770fd5f99179bcbb71	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/manifests/sae_find_layout_hum_spanish_enye_branch_probe_sae.txt	4017	a1aabed58c8eeda8b0b10448470cd550e1fd8a358096db02259c689489bf9995	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/manifests/workspace_manifest_hum_spanish_enye_branch_probe_sae.md	794	f1df0e8855edcd13cd8200dfa9e171dcc34fe1b13f5bf3f9431b5081ded7fe27	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/prompts/hum_spanish_enye_branch_probe_prompts.tsv	35426	0f2fe3230e77f58feb96bf9d1e6c625903f0e71c1d47bb98d26f793b381eea32	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/disk_after_hum_spanish_enye_branch_probe_sae_downloads_20260514.txt	89	82876d03d36a1e8ef6657453f73aa5652574eebd8fc60d712ce1debfc58d8eed	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/hum_spanish_enye_branch_probe_sae_capture_20260514.txt	3006	6ba84ec6a2a8417f3d0b28b32becc73df4fe649942e63a2894dea3d8e7d0dbc9	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/pip_freeze_hum_spanish_enye_branch_probe_sae_20260514.txt	1178	742fa623ef347921648eba77ba1dc9667284f73d599b82720128d590bbfb511b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/python_environment_snapshot_hum_spanish_enye_branch_probe_sae_20260514.txt	424	77277c9692f8b69c77121da6420c24b257f5b4155106fa94d1827b29eba7f1f1	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/setup_hum_spanish_enye_branch_probe_sae_download_verification_20260514.txt	611	14e26b287bc135663aec3cb0f800a19f2516833436f927c276eb4a4da2beee6b	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/provenance/setup_hum_spanish_enye_branch_probe_sae_workspace_20260514.txt	477	4aa62bf8da8d95dac2cfa6806a72fbb8115adb18f6567fda2ea7950d8533c8aa	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/branch_probe_comparison.tsv	28479	502968f4693d51202b22cec3370f21e3cf1f6a8984c54ee321c60406e99a5993	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/generated_text_by_prompt.tsv	23916	8ad664c980541583149df4170c65f0ad59f6420c1588ee9478bf34952607184a	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/hum_spanish_enye_branch_probe_metadata.json	1787305	85a9a46353de34cfea8c41d502773bfb4730b450f17d6b6b3a3a252700665b87	.json	json_metadata_or_raw_response
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/hum_spanish_enye_branch_probe_summary.md	21614	0a8e21ac8bf6c966914437b1ff4d7a42c8e888066c2b29f35485c06946a4271b	.md	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/next_token_logits_by_prompt.tsv	4829	29e65a45b8365ab6066c6ec253a9dd74210e9fa5db858f7128682edc7e54ced6	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/topk_features_by_prompt_layer_position.tsv	27681100	611f40b28bee3b1c49a48e64b86291bb4c7688b7f81987234fe23d75b6365cd0	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/sae_outputs/hum_spanish_enye_branch_probe_sae_capture/trajectory_feature_presence_summary.tsv	13237043	5db13fbd412c66d3610caa8f35053224cf1b3ec320e4b40d89ebfa3fe74f385a	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/scripts/hum_spanish_enye_branch_probe_sae_capture.py	46500	b7af525a748607783865d868e7511d41d1f88e66161d1db6bcdde41146692c61	.py	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/hum_spanish_enye_branch_probe_sae_36773413_extracted/scripts/setup_hum_spanish_enye_branch_probe_sae_workspace.sh	6124	f0c5d42538d8c560540e28ef02c8f78bb80976666b3c4a98d0bf679b1e8d4a4d	.sh	script
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/logs/setup_stream_trajectory_workspace_20260514.pid	4	c5b59df503dfc2a9170f47134a8b88b8820000a2e6ed4cd109d7f6a0d05e3160	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/logs/stream_trajectory_capture_20260514.pid	5	a63c7ec1d2560ea5d9ae89b488b6b4ffcebdaaa1a0325f79a1d70ceafbe44c4c	.pid	other
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/manifests/base_model_file_manifest.tsv	2951	885ee9418fe53307a32d29c01672a47ec6a348c51c5d6abca4a55fc51d92f7df	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/manifests/sae_file_manifest.tsv	3622	d3abade175c98c09be1688cf747f51f55857d19d9fc994d986664da38107afd8	.tsv	tabular_data
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/manifests/sae_find_layout.txt	4017	a1aabed58c8eeda8b0b10448470cd550e1fd8a358096db02259c689489bf9995	.txt	documentation_or_summary
data/exploratory/legacy_collected_sources/external_ssd/aave-registers/orthographic-effects-qwen-35b-a3b-sae/5-14-26/qwen-scope/artifacts/stream_trajectory_36760754_extracted/manifests/workspace_manifest.md	590	376d7957ea4f9f28cdc1f193723c11286c69982dbba83647501d37937b63d126	.md	documentation_or_summary
