base_prompt_family	perturbation_type	layer	position_label	feature_id	ascii_activation	perturbation_activation	delta	abs_delta	ascii_rank	perturbation_rank	ascii_present	perturbation_present
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	22503	0.47878098487854004	0.5277204513549805	0.04893946647644043	0.04893946647644043	7	7	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	22595	0.2041560560464859	0.19234277307987213	-0.01181328296661377	0.01181328296661377	45	49	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	24339	0.236138254404068	0.24761033058166504	0.011472076177597046	0.011472076177597046	35	30	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	24999	0.2350781410932541	0.2222663015127182	-0.012811839580535889	0.012811839580535889	36	39	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	25398	0.39568907022476196	0.421711802482605	0.026022732257843018	0.026022732257843018	13	10	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	26037	0.4779481291770935	0.5064390897750854	0.028490960597991943	0.028490960597991943	8	8	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	26407	0.44958871603012085	0.41307076811790466	-0.036517947912216187	0.036517947912216187	10	11	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	26684	0.4128411114215851	0.3898632824420929	-0.022977828979492188	0.022977828979492188	11	13	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	27282	0.19790677726268768	0.0	-0.19790677726268768	0.19790677726268768	48		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	27763	0.26668351888656616	0.2521667778491974	-0.014516741037368774	0.014516741037368774	28	28	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	28170	0.2482122778892517	0.19974754750728607	-0.04846473038196564	0.04846473038196564	32	46	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	30036	0.6039741039276123	0.5747460126876831	-0.0292280912399292	0.0292280912399292	5	5	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	30136	0.20721335709095	0.0	-0.20721335709095	0.20721335709095	43		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	31660	0.0	0.2541016936302185	0.2541016936302185	0.2541016936302185		27	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_5	31815	0.4752178490161896	0.446519136428833	-0.028698712587356567	0.028698712587356567	9	9	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	771	0.2801024913787842	0.21560877561569214	-0.06449371576309204	0.06449371576309204	26	36	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	912	0.4056170582771301	0.4706226885318756	0.06500563025474548	0.06500563025474548	9	9	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	1788	0.2756829261779785	0.2589045464992523	-0.016778379678726196	0.016778379678726196	27	26	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	1930	0.3220425248146057	0.3296944499015808	0.007651925086975098	0.007651925086975098	19	16	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	1984	0.312455415725708	0.29750731587409973	-0.014948099851608276	0.014948099851608276	20	21	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	2938	1.8308002948760986	1.705665111541748	-0.12513518333435059	0.12513518333435059	1	1	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	2957	0.0	0.24453020095825195	0.24453020095825195	0.24453020095825195		30	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	3446	0.28139469027519226	0.23585572838783264	-0.04553896188735962	0.04553896188735962	25	32	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	3498	0.2520705759525299	0.0	-0.2520705759525299	0.2520705759525299	32		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	3538	1.2702667713165283	1.2381365299224854	-0.03213024139404297	0.03213024139404297	2	2	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	3918	0.19822680950164795	0.0	-0.19822680950164795	0.19822680950164795	40		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	3964	0.19660131633281708	0.0	-0.19660131633281708	0.19660131633281708	42		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5173	0.2702532410621643	0.3176664710044861	0.04741322994232178	0.04741322994232178	28	17	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5333	0.19739800691604614	0.2910897433757782	0.09369173645973206	0.09369173645973206	41	22	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5417	0.5210103988647461	0.4854421317577362	-0.03556826710700989	0.03556826710700989	5	7	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5421	0.38317200541496277	0.4769159257411957	0.09374392032623291	0.09374392032623291	10	8	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5488	0.19651907682418823	0.24534720182418823	0.048828125	0.048828125	43	29	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5511	0.28968966007232666	0.35782039165496826	0.0681307315826416	0.0681307315826416	22	13	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	5730	0.0	0.1982651650905609	0.1982651650905609	0.1982651650905609		40	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	7407	0.28697946667671204	0.2599143981933594	-0.02706506848335266	0.02706506848335266	24	25	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	8126	0.20185913145542145	0.0	-0.20185913145542145	0.20185913145542145	39		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	8266	0.2567155063152313	0.17636649310588837	-0.08034901320934296	0.08034901320934296	31	50	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	9197	0.2222052365541458	0.18174928426742554	-0.040455952286720276	0.040455952286720276	35	48	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	10764	0.17401596903800964	0.0	-0.17401596903800964	0.17401596903800964	49		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	10787	0.0	0.18209610879421234	0.18209610879421234	0.18209610879421234		47	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	11120	0.17298918962478638	0.0	-0.17298918962478638	0.17298918962478638	50		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	11250	0.29766958951950073	0.3120418190956116	0.01437222957611084	0.01437222957611084	21	20	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	11612	0.0	0.18534070253372192	0.18534070253372192	0.18534070253372192		43	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	11955	0.0	0.1768205165863037	0.1768205165863037	0.1768205165863037		49	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	12026	0.25689756870269775	0.2351633459329605	-0.021734222769737244	0.021734222769737244	30	33	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	12805	0.3571457266807556	0.25638264417648315	-0.10076308250427246	0.10076308250427246	14	27	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	14072	0.0	0.21443723142147064	0.21443723142147064	0.21443723142147064		37	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	14416	0.20514191687107086	0.0	-0.20514191687107086	0.20514191687107086	38		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	14987	0.28842705488204956	0.2707706391811371	-0.017656415700912476	0.017656415700912476	23	23	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	16661	0.7799227237701416	0.7186686396598816	-0.06125408411026001	0.06125408411026001	4	4	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	16793	0.0	0.1853291392326355	0.1853291392326355	0.1853291392326355		44	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	17682	0.0	0.26276695728302	0.26276695728302	0.26276695728302		24	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	18052	0.0	0.18411627411842346	0.18411627411842346	0.18411627411842346		45	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	19818	0.3680780529975891	0.36281895637512207	-0.005259096622467041	0.005259096622467041	11	12	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	19837	0.0	0.1825270801782608	0.1825270801782608	0.1825270801782608		46	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	20334	1.0306917428970337	1.0442383289337158	0.013546586036682129	0.013546586036682129	3	3	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	21111	0.3590618968009949	0.3722394108772278	0.01317751407623291	0.01317751407623291	13	11	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	21539	0.17696142196655273	0.2119218409061432	0.034960418939590454	0.034960418939590454	46	38	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	21657	0.0	0.22868302464485168	0.22868302464485168	0.22868302464485168		34	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	21693	0.22860847413539886	0.20812448859214783	-0.020483985543251038	0.020483985543251038	34	39	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	22091	0.19538414478302002	0.0	-0.19538414478302002	0.19538414478302002	44		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	22212	0.1751624047756195	0.0	-0.1751624047756195	0.1751624047756195	48		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	23099	0.2617054283618927	0.21794700622558594	-0.04375842213630676	0.04375842213630676	29	35	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	23337	0.0	0.1854012906551361	0.1854012906551361	0.1854012906551361		42	0	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	23447	0.44658026099205017	0.4257126748561859	-0.020867586135864258	0.020867586135864258	7	10	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	24030	0.21839366853237152	0.19452910125255585	-0.023864567279815674	0.023864567279815674	36	41	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	26407	0.3267623484134674	0.31427323818206787	-0.012489110231399536	0.012489110231399536	18	18	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	26596	0.4923887550830841	0.5519099235534668	0.05952116847038269	0.05952116847038269	6	5	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	26972	0.3445281684398651	0.3337757885456085	-0.010752379894256592	0.010752379894256592	16	15	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	26999	0.17540591955184937	0.0	-0.17540591955184937	0.17540591955184937	47		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	27178	0.44592830538749695	0.31321147084236145	-0.1327168345451355	0.1327168345451355	8	19	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	27390	0.360614538192749	0.5224668979644775	0.16185235977172852	0.16185235977172852	12	6	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	28696	0.17812040448188782	0.0	-0.17812040448188782	0.17812040448188782	45		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	29431	0.33931463956832886	0.35270220041275024	0.013387560844421387	0.013387560844421387	17	14	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	31107	0.3500725030899048	0.0	-0.3500725030899048	0.3500725030899048	15		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	31189	0.21506407856941223	0.0	-0.21506407856941223	0.21506407856941223	37		1	0
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	31836	0.2348271906375885	0.2541499733924866	0.01932278275489807	0.01932278275489807	33	28	1	1
just_check_hum	d_to_ḑ	26	final_prompt_token_minus_10	31837	0.0	0.23757994174957275	0.23757994174957275	0.23757994174957275		31	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	992	0.21165846288204193	0.20977024734020233	-0.0018882155418395996	0.0018882155418395996	13	12	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	1168	0.23100876808166504	0.24889841675758362	0.01788964867591858	0.01788964867591858	10	9	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	1797	0.0	0.10899290442466736	0.10899290442466736	0.10899290442466736		42	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	1814	0.16399432718753815	0.19136153161525726	0.027367204427719116	0.027367204427719116	19	16	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	2176	0.17611798644065857	0.19910475611686707	0.022986769676208496	0.022986769676208496	16	14	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	2278	0.1064242273569107	0.0	-0.1064242273569107	0.1064242273569107	45		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	2665	0.2189515084028244	0.2391195446252823	0.020168036222457886	0.020168036222457886	12	11	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	2722	0.12605257332324982	0.12833425402641296	0.002281680703163147	0.002281680703163147	34	29	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	2961	0.4704298973083496	0.41342926025390625	-0.05700063705444336	0.05700063705444336	3	3	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	3300	0.11594126373529434	0.12115104496479034	0.005209781229496002	0.005209781229496002	38	33	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	3830	0.5718087553977966	0.5904322862625122	0.018623530864715576	0.018623530864715576	1	1	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	4295	0.124372199177742	0.11573854833841324	-0.008633650839328766	0.008633650839328766	35	37	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	4953	0.26160764694213867	0.2584238052368164	-0.0031838417053222656	0.0031838417053222656	9	8	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	5112	0.10832351446151733	0.10291734337806702	-0.005406171083450317	0.005406171083450317	43	49	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	5914	0.16088318824768066	0.12291212379932404	-0.03797106444835663	0.03797106444835663	22	32	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	6429	0.28759297728538513	0.2910378575325012	0.003444880247116089	0.003444880247116089	8	6	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	6859	0.0	0.11110073328018188	0.11110073328018188	0.11110073328018188		40	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	7163	0.40979284048080444	0.4057992398738861	-0.003993600606918335	0.003993600606918335	4	4	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	7799	0.10505279898643494	0.0	-0.10505279898643494	0.10505279898643494	46		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	8033	0.3475884199142456	0.3034444749355316	-0.04414394497871399	0.04414394497871399	5	5	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	8356	0.1634065955877304	0.1521279364824295	-0.011278659105300903	0.011278659105300903	20	22	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	8677	0.1450311243534088	0.15753740072250366	0.012506276369094849	0.012506276369094849	26	21	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	10976	0.14855265617370605	0.1416638195514679	-0.006888836622238159	0.006888836622238159	25	25	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	11006	0.30125847458839417	0.245722234249115	-0.055536240339279175	0.055536240339279175	7	10	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	11464	0.18106576800346375	0.20362140238285065	0.022555634379386902	0.022555634379386902	15	13	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	11831	0.1899196207523346	0.1597927212715149	-0.030126899480819702	0.030126899480819702	14	19	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	12080	0.15788081288337708	0.16751542687416077	0.009634613990783691	0.009634613990783691	23	18	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	12560	0.11559935659170151	0.13303682208061218	0.017437465488910675	0.017437465488910675	39	27	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	13029	0.13434632122516632	0.14647133648395538	0.012125015258789062	0.012125015258789062	30	23	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	13454	0.12784096598625183	0.1336156278848648	0.005774661898612976	0.005774661898612976	31	26	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	14182	0.1378420889377594	0.12571868300437927	-0.012123405933380127	0.012123405933380127	29	31	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	15038	0.10302981734275818	0.0	-0.10302981734275818	0.10302981734275818	50		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	15287	0.13958589732646942	0.1129390075802803	-0.026646889746189117	0.026646889746189117	28	39	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	15605	0.10687081515789032	0.0	-0.10687081515789032	0.10687081515789032	44		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	15702	0.14136114716529846	0.0	-0.14136114716529846	0.14136114716529846	27		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	15807	0.1270783692598343	0.1067214235663414	-0.02035694569349289	0.02035694569349289	33	44	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	16382	0.0	0.10278969258069992	0.10278969258069992	0.10278969258069992		50	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	16811	0.12348267436027527	0.12785495817661285	0.0043722838163375854	0.0043722838163375854	36	30	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	16845	0.0	0.10510402172803879	0.10510402172803879	0.10510402172803879		47	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	17275	0.0	0.11883438378572464	0.11883438378572464	0.11883438378572464		34	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	18543	0.16717851161956787	0.13200819492340088	-0.03517031669616699	0.03517031669616699	17	28	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	18895	0.16177213191986084	0.17414316534996033	0.012371033430099487	0.012371033430099487	21	17	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	19324	0.1046617403626442	0.11648111790418625	0.011819377541542053	0.011819377541542053	47	36	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	20394	0.0	0.10953660309314728	0.10953660309314728	0.10953660309314728		41	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	20402	0.0	0.10580888390541077	0.10580888390541077	0.10580888390541077		46	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	20557	0.4817352890968323	0.46997445821762085	-0.011760830879211426	0.011760830879211426	2	2	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	20681	0.15632253885269165	0.15759755671024323	0.0012750178575515747	0.0012750178575515747	24	20	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	21794	0.10400411486625671	0.10682335495948792	0.002819240093231201	0.002819240093231201	48	43	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	23427	0.0	0.10624436289072037	0.10624436289072037	0.10624436289072037		45	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	23591	0.0	0.10402882099151611	0.10402882099151611	0.10402882099151611		48	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	24391	0.11720050871372223	0.0	-0.11720050871372223	0.11720050871372223	37		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	25164	0.2262106090784073	0.1960039734840393	-0.03020663559436798	0.03020663559436798	11	15	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	25427	0.11194904148578644	0.0	-0.11194904148578644	0.11194904148578644	41		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	25504	0.12781494855880737	0.0	-0.12781494855880737	0.12781494855880737	32		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	25874	0.0	0.11410100758075714	0.11410100758075714	0.11410100758075714		38	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token	29041	0.11461460590362549	0.0	-0.11461460590362549	0.11461460590362549	40		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	30170	0.3028075098991394	0.2621861696243286	-0.04062134027481079	0.04062134027481079	6	7	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	31649	0.10362166166305542	0.0	-0.10362166166305542	0.10362166166305542	49		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token	32537	0.16413693130016327	0.14423060417175293	-0.01990632712841034	0.01990632712841034	18	24	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token	32621	0.10973137617111206	0.11777234077453613	0.008040964603424072	0.008040964603424072	42	35	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	992	0.0	0.09192784130573273	0.09192784130573273	0.09192784130573273		41	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	1570	0.0	0.09500245004892349	0.09500245004892349	0.09500245004892349		38	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	2005	0.1092209592461586	0.13061676919460297	0.021395809948444366	0.021395809948444366	26	17	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	2665	0.18261347711086273	0.23831315338611603	0.055699676275253296	0.055699676275253296	11	7	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	2741	0.10567617416381836	0.08910583704710007	-0.016570337116718292	0.016570337116718292	27	45	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	2961	1.384514570236206	1.1058255434036255	-0.27868902683258057	0.27868902683258057	1	2	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	3170	0.15902608633041382	0.1269579827785492	-0.032068103551864624	0.032068103551864624	14	18	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	4666	0.09445208311080933	0.09537285566329956	0.0009207725524902344	0.0009207725524902344	34	37	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	4953	0.22576050460338593	0.2673138380050659	0.04155333340167999	0.04155333340167999	7	6	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	5156	0.0	0.09358906745910645	0.09358906745910645	0.09358906745910645		40	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	5759	0.08042166382074356	0.0	-0.08042166382074356	0.08042166382074356	47		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	5914	0.0841192677617073	0.10956680774688721	0.0254475399851799	0.0254475399851799	41	27	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	6429	0.33089399337768555	0.3498857021331787	0.018991708755493164	0.018991708755493164	5	5	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	7163	0.21277974545955658	0.20329822599887848	-0.0094815194606781	0.0094815194606781	9	9	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	7297	0.08130055665969849	0.0	-0.08130055665969849	0.08130055665969849	46		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	8033	1.2531360387802124	1.27141273021698	0.018276691436767578	0.018276691436767578	2	1	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	8677	0.08155067265033722	0.08266297727823257	0.0011123046278953552	0.0011123046278953552	45	50	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	9986	0.12999847531318665	0.10774973779916763	-0.022248737514019012	0.022248737514019012	22	28	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	11006	0.23080304265022278	0.23726758360862732	0.006464540958404541	0.006464540958404541	6	8	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	11522	0.12585842609405518	0.10446293652057648	-0.0213954895734787	0.0213954895734787	23	30	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	11654	0.0	0.09735316038131714	0.09735316038131714	0.09735316038131714		34	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	11831	0.10404282063245773	0.10599073022603989	0.0019479095935821533	0.0019479095935821533	28	29	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	11864	0.08018642663955688	0.09419640898704529	0.014009982347488403	0.014009982347488403	48	39	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	12626	0.0	0.08888618648052216	0.08888618648052216	0.08888618648052216		46	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	12817	0.0	0.08877154439687729	0.08877154439687729	0.08877154439687729		47	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	12845	0.1767372488975525	0.18409818410873413	0.007360935211181641	0.007360935211181641	12	11	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	13029	0.0	0.0897468626499176	0.0897468626499176	0.0897468626499176		44	0	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	13119	0.08554854243993759	0.08726220577955246	0.0017136633396148682	0.0017136633396148682	40	49	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	13692	0.12386574596166611	0.11508890241384506	-0.008776843547821045	0.008776843547821045	24	26	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	14182	0.08230912685394287	0.0	-0.08230912685394287	0.08230912685394287	44		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	14518	0.0787898376584053	0.09043286740779877	0.011643029749393463	0.011643029749393463	50	43	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	15006	0.1186048835515976	0.1160074919462204	-0.0025973916053771973	0.0025973916053771973	25	24	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	15038	0.17412443459033966	0.15679191052913666	-0.017332524061203003	0.017332524061203003	13	13	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	15396	0.08995815366506577	0.0	-0.08995815366506577	0.08995815366506577	35		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	16077	0.10064156353473663	0.11595363914966583	0.0153120756149292	0.0153120756149292	30	25	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	17656	0.09947805851697922	0.12347733229398727	0.023999273777008057	0.023999273777008057	32	19	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	18102	0.0863076001405716	0.0	-0.0863076001405716	0.0863076001405716	39		1	0
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	19133	0.14766964316368103	0.15673285722732544	0.00906321406364441	0.00906321406364441	17	14	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	19919	0.10101312398910522	0.10064347088336945	-0.0003696531057357788	0.0003696531057357788	29	33	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	20543	0.13727210462093353	0.12058335542678833	-0.016688749194145203	0.016688749194145203	20	21	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	20557	0.4045560956001282	0.4176868200302124	0.013130724430084229	0.013130724430084229	4	4	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	20681	0.15171805024147034	0.14787276089191437	-0.0038452893495559692	0.0038452893495559692	16	15	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	21447	0.1580372452735901	0.11712470650672913	-0.04091253876686096	0.04091253876686096	15	23	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	22137	0.08786885440349579	0.09635953605175018	0.008490681648254395	0.008490681648254395	38	36	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	22250	0.09837885200977325	0.1021055206656456	0.003726668655872345	0.003726668655872345	33	32	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	23289	0.08855714648962021	0.11954786628484726	0.03099071979522705	0.03099071979522705	36	22	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	25164	0.21457500755786896	0.17728862166404724	-0.037286385893821716	0.037286385893821716	8	12	1	1
just_check_hum	d_to_ḑ	14	final_prompt_token_minus_1	25427	0.14672306180000305	0.138382688164711	-0.008340373635292053	0.008340373635292053	18	16	1	1
