prompt_id	base_prompt_family	perturbation_type	layer	position_label	token_position	token_string	feature_id	activation	rank	prompt_token_count
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	5417	0.3106391727924347	12	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	2126	0.27715370059013367	13	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	18651	0.2755420207977295	14	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	4456	0.2687019109725952	15	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	31883	0.2651403248310089	16	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	16727	0.2641283869743347	17	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	30985	0.2574426829814911	18	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	7164	0.2496199905872345	19	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	704	0.24899077415466309	20	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	27446	0.24676582217216492	21	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	24748	0.2423989474773407	22	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	8583	0.2293643206357956	23	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	31988	0.22507047653198242	24	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	4793	0.2246941328048706	25	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	18847	0.21820645034313202	26	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	2674	0.21719148755073547	27	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	914	0.2148417979478836	28	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	23673	0.2134086936712265	29	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	2182	0.1951388269662857	30	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	12341	0.1937820017337799	31	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	8126	0.1935352385044098	32	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	8373	0.19349342584609985	33	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	1877	0.18890255689620972	34	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	9446	0.18164792656898499	35	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	11581	0.18163228034973145	36	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	24696	0.17905405163764954	37	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	16883	0.17904075980186462	38	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	13188	0.17292732000350952	39	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	30019	0.17242413759231567	40	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	15276	0.17154136300086975	41	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	6738	0.17142724990844727	42	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	25494	0.1662263572216034	43	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	471	0.16608598828315735	44	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	2256	0.1647464632987976	45	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	10146	0.16375669836997986	46	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	9884	0.15754620730876923	47	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	30866	0.15719640254974365	48	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	25120	0.15705986320972443	49	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	26	final_prompt_token_minus_10	40	ce	29089	0.15155762434005737	50	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	2961	0.8151205778121948	1	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	19458	0.7376063466072083	2	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	20557	0.4023438096046448	3	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	31192	0.3365876376628876	4	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	5381	0.30137115716934204	5	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	6681	0.3000519275665283	6	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	13119	0.28524357080459595	7	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	21075	0.2758306562900543	8	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	29688	0.26933568716049194	9	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	19621	0.26451027393341064	10	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	31939	0.2565614879131317	11	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	5156	0.25313451886177063	12	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	8930	0.24510501325130463	13	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	11393	0.23912233114242554	14	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	18607	0.22309458255767822	15	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	8886	0.2179754674434662	16	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	978	0.2072683572769165	17	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	32654	0.2053889036178589	18	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	17022	0.20415478944778442	19	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	32183	0.18967530131340027	20	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	26477	0.18716871738433838	21	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	15501	0.1820349544286728	22	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	25547	0.1806868612766266	23	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	17359	0.18015605211257935	24	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	27136	0.17738041281700134	25	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	20101	0.17256398499011993	26	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	1618	0.17073893547058105	27	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	26777	0.1695329248905182	28	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	27086	0.1681266725063324	29	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	5358	0.16633594036102295	30	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	29887	0.1649879515171051	31	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	3359	0.1613096296787262	32	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	29208	0.1610424816608429	33	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	6622	0.15913879871368408	34	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	4341	0.1574482023715973	35	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	2211	0.15576833486557007	36	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	25296	0.14473699033260345	37	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	7086	0.14326170086860657	38	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	31385	0.1412060409784317	39	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	11831	0.14109742641448975	40	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	29800	0.1406012773513794	41	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	20681	0.13917139172554016	42	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	28791	0.13819816708564758	43	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	4503	0.13746821880340576	44	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	25125	0.13496187329292297	45	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	23122	0.13434793055057526	46	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	24339	0.1324709951877594	47	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	5372	0.12914417684078217	48	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	19411	0.1286209225654602	49	51
just_check_hum_s_to_scedilla	just_check_hum	s_to_ş	14	final_prompt_token_minus_10	40	ce	26134	0.12824207544326782	50	51
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	2938	1.3108410835266113	1	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	18937	0.8198862075805664	2	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	28713	0.5072187781333923	3	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	5417	0.46417883038520813	4	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	16439	0.4392431378364563	5	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	6194	0.4331195056438446	6	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	3241	0.4085889458656311	7	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	15076	0.3962622582912445	8	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	26684	0.34502971172332764	9	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	32698	0.33279985189437866	10	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	19389	0.31691375374794006	11	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	5257	0.31631866097450256	12	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	7163	0.310038298368454	13	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	6429	0.30256929993629456	14	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	12034	0.26925554871559143	15	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	3992	0.2680589556694031	16	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	10146	0.26302167773246765	17	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	30033	0.2599000334739685	18	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	4428	0.2590005397796631	19	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	22503	0.2491033971309662	20	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	16661	0.23959112167358398	21	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	16131	0.23625673353672028	22	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	27872	0.23465237021446228	23	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	1626	0.2319115698337555	24	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	25001	0.23041850328445435	25	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	14007	0.22810715436935425	26	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	31908	0.2258395254611969	27	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	18805	0.21618235111236572	28	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	11006	0.20292383432388306	29	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	29524	0.20064185559749603	30	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	4204	0.19800807535648346	31	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	32454	0.19743019342422485	32	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	25325	0.19680649042129517	33	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	11256	0.19286032021045685	34	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	3836	0.19162774085998535	35	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	11312	0.19037216901779175	36	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	19335	0.18804427981376648	37	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	23070	0.18779277801513672	38	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	25377	0.18641921877861023	39	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	8928	0.18500083684921265	40	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	28696	0.18302199244499207	41	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	10676	0.17659136652946472	42	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	15954	0.17051614820957184	43	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	18725	0.16508141160011292	44	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	14182	0.16267740726470947	45	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	8216	0.16213256120681763	46	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	8891	0.16092179715633392	47	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	18847	0.16006045043468475	48	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	12084	0.15985018014907837	49	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token	75	.	11650	0.15542936325073242	50	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	2961	0.7931950092315674	1	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	3830	0.5575636625289917	2	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	20557	0.40364962816238403	3	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	7163	0.3280223608016968	4	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	6429	0.30000007152557373	5	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	8033	0.29011574387550354	6	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	30170	0.28614795207977295	7	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	1168	0.25767263770103455	8	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	4953	0.21220649778842926	9	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	11006	0.19562169909477234	10	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	18895	0.1904362142086029	11	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	11464	0.17391546070575714	12	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	1814	0.17050999402999878	13	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	992	0.16574779152870178	14	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	8677	0.1565074473619461	15	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	25504	0.15608525276184082	16	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	20681	0.15367117524147034	17	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	25164	0.15330247581005096	18	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	16459	0.14834849536418915	19	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	16811	0.14270687103271484	20	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	12080	0.1394532322883606	21	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	2176	0.13578277826309204	22	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	4295	0.12903892993927002	23	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	17275	0.12670888006687164	24	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	1699	0.1252756118774414	25	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	5914	0.12365555018186569	26	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	15287	0.12132330238819122	27	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	3300	0.12068818509578705	28	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	2665	0.1185716986656189	29	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	27706	0.11836948245763779	30	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	15605	0.11795518547296524	31	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	10976	0.1171393096446991	32	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	32088	0.11609438806772232	33	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	15807	0.11348032206296921	34	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	8356	0.11218231916427612	35	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	16192	0.11201410740613937	36	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	30172	0.11169297993183136	37	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	11831	0.11077284067869186	38	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	12560	0.10852641612291336	39	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	22619	0.1084994375705719	40	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	1797	0.10791710019111633	41	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	31758	0.10724461078643799	42	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	3001	0.10672904551029205	43	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	12817	0.10625194758176804	44	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	29041	0.10554593801498413	45	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	2722	0.1047869622707367	46	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	16382	0.10373888164758682	47	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	2260	0.10227592289447784	48	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	10382	0.1021275669336319	49	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	14	final_prompt_token	75	.	28753	0.10119667649269104	50	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	799	1.7508375644683838	1	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	2938	0.8985543251037598	2	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	16439	0.546942949295044	3	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	5257	0.5404830574989319	4	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	5417	0.45421913266181946	5	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	16661	0.42559319734573364	6	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	16706	0.3916676342487335	7	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	29065	0.35871532559394836	8	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	26684	0.34018149971961975	9	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	15076	0.3276832699775696	10	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	25001	0.32230690121650696	11	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	32454	0.3186168968677521	12	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	32698	0.30052709579467773	13	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	19389	0.28880587220191956	14	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	16475	0.2814635634422302	15	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	31420	0.2705330550670624	16	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	8216	0.25636130571365356	17	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	11256	0.25238242745399475	18	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	3836	0.24611471593379974	19	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	10146	0.240025132894516	20	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	9241	0.20218467712402344	21	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	6429	0.19935867190361023	22	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	28392	0.19933806359767914	23	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	15954	0.1961906999349594	24	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	14836	0.19400210678577423	25	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	23224	0.19294895231723785	26	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	18847	0.19062869250774384	27	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	20642	0.1902872771024704	28	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	20722	0.18822699785232544	29	76
just_check_hum_s_to_sdot	just_check_hum	s_to_ṡ	26	final_prompt_token_minus_1	74	check	7133	0.1858905553817749	30	76
